mpath,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,0,0.00816980842500925,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,1,0.017781183123588562,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,2,0.015639474615454674,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,3,0.012617281638085842,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,4,0.025353990495204926,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,5,0.022907283157110214,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,6,0.01561739481985569,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,7,0.019292602315545082,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,8,0.009411034174263477,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,9,0.016468578949570656,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,10,0.011934581212699413,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,11,0.01354542002081871,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,12,0.009745270945131779,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,13,0.01643519103527069,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,14,0.015076100826263428,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,15,0.017780229449272156,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,16,0.010065794922411442,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,17,0.012878711335361004,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,18,0.021631760522723198,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,19,0.020907191559672356,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,20,0.00966675765812397,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,21,0.012111096642911434,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,22,0.0255146361887455,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,23,0.015876010060310364,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,24,0.022884158417582512,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,25,0.00735292537137866,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,26,0.013304258696734905,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,27,0.01554892212152481,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,28,0.01470772735774517,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,29,0.008709842339158058,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,30,0.01473842840641737,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,31,0.005852692760527134,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,32,0.01633886992931366,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,33,0.013581578619778156,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,34,0.009552828036248684,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,35,0.008129407651722431,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,36,0.011776161380112171,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,37,0.02747884765267372,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,38,0.007901376113295555,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,0,39,0.025139354169368744,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,0,0.010140756145119667,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,1,0.033586565405130386,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,2,0.017636267468333244,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,3,0.023224927484989166,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,4,0.009072483517229557,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,5,0.008440001867711544,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,6,0.007052209228277206,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,7,0.021015191450715065,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,8,0.010358111932873726,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,9,0.007086359430104494,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,10,0.008513019420206547,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,11,0.014462403021752834,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,12,0.015943240374326706,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,13,0.013404921628534794,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,14,0.009770422242581844,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,15,0.01694573275744915,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,16,0.01197898667305708,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,17,0.012628908269107342,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,18,0.025988725945353508,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,19,0.016910245642066002,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,20,0.005478100385516882,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,21,0.012852722778916359,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,22,0.01823665201663971,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,23,0.01607077568769455,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,24,0.00628329161554575,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,25,0.015135381370782852,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,26,0.008474297821521759,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,27,0.008020401000976562,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,28,0.007439209148287773,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,29,0.012408015318214893,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,30,0.017548818141222,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,31,0.012985419481992722,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,32,0.010097590275108814,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,33,0.015889005735516548,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,34,0.014493864960968494,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,35,0.025397012010216713,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,36,0.009915901347994804,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,37,0.011434976942837238,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,38,0.015215515159070492,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,1,39,0.009647593833506107,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,0,0.01303646806627512,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,1,0.010395841673016548,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,2,0.011661063879728317,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,3,0.013295340351760387,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,4,0.011220907792448997,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,5,0.02104285918176174,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,6,0.018747229129076004,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,7,0.008548247627913952,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,8,0.004792466294020414,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,9,0.011822240427136421,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,10,0.02083464153110981,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,11,0.017479129135608673,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,12,0.01574370637536049,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,13,0.00942815188318491,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,14,0.013383155688643456,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,15,0.010913833044469357,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,16,0.014218167401850224,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,17,0.017626462504267693,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,18,0.016263088211417198,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,19,0.02949245646595955,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,20,0.016993854194879532,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,21,0.012970316223800182,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,22,0.022087804973125458,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,23,0.01270652562379837,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,24,0.01540167722851038,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,25,0.010300125926733017,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,26,0.020947672426700592,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,27,0.011112699285149574,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,28,0.013110863044857979,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,29,0.016065139323472977,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,30,0.005748869385570288,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,31,0.016936765983700752,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,32,0.01694723218679428,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,33,0.01606433466076851,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,34,0.010337433777749538,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,35,0.008112594485282898,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,36,0.008570720441639423,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,37,0.012610597535967827,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,38,0.016439387574791908,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,2,39,0.016195423901081085,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,0,0.01611822471022606,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,1,0.01009645126760006,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,2,0.0345270074903965,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,3,0.013154840096831322,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,4,0.00784908514469862,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,5,0.016380127519369125,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,6,0.013124903663992882,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,7,0.017235595732927322,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,8,0.013097568415105343,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,9,0.008389640599489212,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,10,0.00957359466701746,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,11,0.00986846536397934,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,12,0.013971367850899696,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,13,0.008722485043108463,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,14,0.012821363285183907,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,15,0.0105900838971138,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,16,0.016055207699537277,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,17,0.01773577183485031,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,18,0.02394624799489975,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,19,0.00883495807647705,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,20,0.01516958698630333,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,21,0.008733686991035938,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,22,0.008428272791206837,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,23,0.009797940030694008,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,24,0.007262482773512602,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,25,0.008234065026044846,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,26,0.008411717601120472,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,27,0.010125969536602497,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,28,0.011935579590499401,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,29,0.01761680096387863,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,30,0.008238785900175571,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,31,0.012926246039569378,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,32,0.010283391922712326,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,33,0.007607762236148119,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,34,0.034317322075366974,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,35,0.019282571971416473,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,36,0.01605982333421707,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,37,0.0038643628358840942,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,38,0.008372443728148937,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,3,39,0.017849287018179893,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,0,0.017977505922317505,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,1,0.013672322034835815,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,2,0.010994643904268742,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,3,0.014333014376461506,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,4,0.01311548426747322,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,5,0.011996445246040821,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,6,0.020253149792551994,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,7,0.008929060772061348,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,8,0.012418588623404503,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,9,0.01998017355799675,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,10,0.015490293502807617,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,11,0.0067221797071397305,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,12,0.01124369353055954,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,13,0.01106565073132515,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,14,0.00951979961246252,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,15,0.01799158565700054,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,16,0.010227327235043049,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,17,0.012670440599322319,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,18,0.007524809800088406,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,19,0.020304197445511818,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,20,0.010773915797472,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,21,0.019924504682421684,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,22,0.006887249182909727,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,23,0.021689100190997124,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,24,0.008287221193313599,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,25,0.020096879452466965,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,26,0.01749771274626255,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,27,0.013984489254653454,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,28,0.012428312562406063,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,29,0.016638897359371185,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,30,0.024625644087791443,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,31,0.014543086290359497,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,32,0.01862023025751114,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,33,0.010005869902670383,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,34,0.007279628422111273,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,35,0.017139682546257973,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,36,0.013353781774640083,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,37,0.012059308588504791,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,38,0.010433522053062916,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,4,39,0.006529952399432659,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,0,0.017034733667969704,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,1,0.018818266689777374,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,2,0.020600777119398117,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,3,0.018102137371897697,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,4,0.006093363743275404,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,5,0.02078886702656746,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,6,0.012041457928717136,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,7,0.019018959254026413,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,8,0.015418491326272488,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,9,0.009295941330492496,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,10,0.006170753855258226,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,11,0.01350131630897522,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,12,0.013931709341704845,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,13,0.013647930696606636,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,14,0.010203799232840538,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,15,0.009536166675388813,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,16,0.012356323190033436,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,17,0.015613480471074581,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,18,0.013023694977164268,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,19,0.021153705194592476,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,20,0.016133988276124,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,21,0.017782459035515785,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,22,0.026793383061885834,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,23,0.02391226589679718,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,24,0.02448689378798008,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,25,0.013253948651254177,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,26,0.0078114233911037445,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,27,0.008654220961034298,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,28,0.011914115399122238,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,29,0.016006706282496452,0.0,28556.599609375
EleutherAI/pythia-12b,2,step2,11846072320,36,40,0,5,30,0.011316770687699318,0.0,28556.599609375
