mpath,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,0,0.00939111690968275,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,1,0.011746544390916824,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,2,0.0033294253516942263,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,3,0.008445718325674534,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,4,0.003984827548265457,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,5,0.005693978164345026,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,6,0.0023072250187397003,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,7,0.01113170012831688,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,8,0.013270172290503979,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,9,0.019867653027176857,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,10,0.010495726950466633,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,11,0.00664644967764616,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,12,0.007722759153693914,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,13,0.010965931229293346,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,14,0.003952661994844675,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,15,0.011012737639248371,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,16,0.0027552354149520397,0.9599999785423279,0.6200000047683716
EleutherAI/pythia-2.8b,16,step16,2775208960,32,32,0,0,17,0.011369181796908379,0.9599999785423279,0.6200000047683716
