mpath,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,0,0.01403358019888401,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,1,0.013682425953447819,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,2,0.014584682881832123,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,3,0.014505887404084206,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,4,0.012721870094537735,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,5,0.013379366137087345,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,6,0.013949618674814701,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,7,0.013406585901975632,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,8,0.013333601877093315,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,9,0.01217016950249672,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,10,0.013335955329239368,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,11,0.013254419900476933,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,12,0.014366703107953072,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,13,0.013309355825185776,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,14,0.013421148993074894,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,0,15,0.012878363952040672,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,0,0.012465197592973709,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,1,0.012080329470336437,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,2,0.010805292055010796,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,3,0.010698613710701466,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,4,0.010202144272625446,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,5,0.011708439327776432,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,6,0.011500987224280834,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,7,0.012321464717388153,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,8,0.012531410902738571,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,9,0.010481628589332104,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,10,0.007995876483619213,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,11,0.012387125752866268,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,12,0.014388134703040123,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,13,0.012102915905416012,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,14,0.012296893633902073,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,1,15,0.012599313631653786,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,2,0,0.010257085785269737,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,2,1,0.015224378556013107,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,2,2,0.014098641462624073,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,2,3,0.015387446619570255,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,2,4,0.014196153730154037,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,2,5,0.013532551936805248,0.0,28070.5390625
EleutherAI/pythia-410m,512,step512,405334016,24,16,0,2,6,0.011011196300387383,0.0,28070.5390625
