mpath,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,0,0.011472293175756931,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,1,0.014707256108522415,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,2,0.012650560587644577,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,3,0.014036685228347778,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,4,0.014459188096225262,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,5,0.012648139148950577,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,6,0.013294453732669353,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,7,0.016433564946055412,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,8,0.012051220051944256,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,9,0.01226075179874897,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,10,0.013729202561080456,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,11,0.01523719821125269,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,12,0.010930499993264675,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,13,0.011376850306987762,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,14,0.015709031373262405,0.9399999976158142,0.4000000059604645
EleutherAI/pythia-12b,10000,step10000,11846072320,36,40,0,0,15,0.015381615608930588,0.9399999976158142,0.4000000059604645
