mpath,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,0,0.015198967419564724,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,1,0.01632503792643547,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,2,0.02844100072979927,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,3,0.01718706637620926,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,4,0.016105515882372856,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,5,0.00972807127982378,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,6,0.01755012385547161,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,7,0.019662268459796906,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,8,0.020498523488640785,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,9,0.013141751289367676,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,10,0.01820864900946617,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,11,0.0111926831305027,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,12,0.021894488483667374,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,13,0.010176008567214012,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,14,0.01580923981964588,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,15,0.01436101458966732,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,16,0.006769537925720215,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,17,0.008550002239644527,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,18,0.023323524743318558,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,19,0.0146418996155262,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,20,0.014706836082041264,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,21,0.0192900188267231,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,22,0.011034221388399601,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,23,0.007800732739269733,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,24,0.008308399468660355,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,25,0.010208171792328358,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,26,0.010045211762189865,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,27,0.01252275612205267,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,28,0.009218328632414341,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,29,0.028191737830638885,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,30,0.014564922079443932,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,31,0.010998952202498913,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,32,0.025593603029847145,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,33,0.017976367846131325,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,34,0.014071459881961346,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,35,0.007349742576479912,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,36,0.008055699057877064,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,37,0.015329119749367237,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,38,0.010941077023744583,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,0,39,0.011318258941173553,0.0,24830.0
EleutherAI/pythia-12b,512,step512,11846072320,36,40,0,1,0,0.02573523484170437,0.0,24830.0
