mpath,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,0,0,0.007905379869043827,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,0,1,0.013132092542946339,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,0,2,0.022203199565410614,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,0,3,0.0010294066742062569,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,1,0,6.51710888632806e-06,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,1,1,0.006694116163998842,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,1,2,0.00020090189354959875,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,1,3,0.0064164274372160435,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,2,0,0.007990304380655289,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,2,1,2.2089922424584074e-07,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,2,2,8.823026050845814e-16,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,2,3,0.009388270787894726,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,3,0,0.021377036347985268,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,3,1,0.8942010402679443,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,3,2,0.0006174809532240033,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,3,3,0.9039715528488159,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,4,0,0.06153935566544533,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,4,1,0.018251599743962288,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,4,2,0.06403055042028427,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,4,3,0.006607454270124435,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,5,0,0.0033208131790161133,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,5,1,0.009186230599880219,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,5,2,0.01564861088991165,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,0,5,3,0.0385427363216877,0.7200000286102295,1719.1600341796875
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,0,0,0.0040001580491662025,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,0,1,0.009178724139928818,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,0,2,0.013784056529402733,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,0,3,0.000819504086393863,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,1,0,9.6841249614954e-05,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,1,1,0.009167663753032684,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,1,2,0.0008637942955829203,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,1,3,0.00779805239289999,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,2,0,0.003556134644895792,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,2,1,1.8402547539153602e-06,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,2,2,1.0423969460770632e-14,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,2,3,0.01129958126693964,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,3,0,0.016856582835316658,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,3,1,0.5114849805831909,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,3,2,0.0005384094547480345,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,3,3,0.5648292303085327,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,4,0,0.0269218310713768,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,4,1,0.013342763297259808,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,4,2,0.03424355760216713,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,4,3,0.002624097978696227,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,5,0,0.0014748466201126575,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,5,1,0.00705252168700099,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,5,2,0.006231182720512152,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,1,5,3,0.02013299986720085,0.2199999988079071,10160.7802734375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,0,0,0.005183234810829163,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,0,1,0.008263775147497654,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,0,2,0.029591545462608337,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,0,3,0.0013857431476935744,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,1,0,4.64573604403995e-05,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,1,1,0.008038952015340328,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,1,2,0.00021190528059378266,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,1,3,0.004704662598669529,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,2,0,0.0030620431061834097,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,2,1,3.0950353391290264e-08,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,2,2,2.656207061756382e-14,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,2,3,0.01081225834786892,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,3,0,0.027538452297449112,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,3,1,0.9005293250083923,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,3,2,0.0004171140899416059,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,3,3,0.9159984588623047,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,4,0,0.16164322197437286,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,4,1,0.037062868475914,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,4,2,0.1566961407661438,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,4,3,0.014634610153734684,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,5,0,0.0029587142635136843,0.6600000262260437,1312.1800537109375
EleutherAI/pythia-14m,50000,step50000,14067712,6,4,2,5,1,0.01205503474920988,0.6600000262260437,1312.1800537109375
