mpath,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,0,0.02141987346112728,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,1,0.02252897061407566,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,2,0.007595621515065432,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,3,0.017470378428697586,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,4,0.010663548484444618,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,5,0.026085102930665016,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,6,0.013931529596447945,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,7,0.015457652509212494,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,8,0.017576951533555984,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,9,0.021112848073244095,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,10,0.008789151906967163,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,11,0.0070162368938326836,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,12,0.012013020925223827,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,13,0.03063993901014328,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,14,0.007853134535253048,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,15,0.014875512570142746,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,16,0.007265991996973753,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,17,0.014417998492717743,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,18,0.012182971462607384,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,19,0.008397727273404598,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,20,0.01023872010409832,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,21,0.005865433253347874,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,22,0.023447144776582718,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,23,0.022421443834900856,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,24,0.011091198772192001,0.0,29967.759765625
EleutherAI/pythia-12b,128,step128,11846072320,36,40,0,0,25,0.01638907380402088,0.0,29967.759765625
