mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,0,0,0.007106263656169176,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,0,1,0.012779135257005692,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,0,2,0.009125197306275368,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,1,0,0.0017099964898079634,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,1,1,0.007567139808088541,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,1,2,0.003391582751646638,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,2,0,0.0030877762474119663,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,2,1,1.996530954784248e-06,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,2,2,0.0009908468928188086,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,3,0,0.013962967321276665,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,3,1,0.011070937849581242,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,3,2,0.0009105685167014599,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,4,0,0.0022038263268768787,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,4,1,0.0059966337867081165,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,4,2,0.003210692433640361,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,5,0,0.0013465189840644598,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,5,1,0.0055915918201208115,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,5,2,0.0020055768545717,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,6,0,0.009609281085431576,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,6,1,0.005761594045907259,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,6,2,0.00218344759196043,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,7,0,0.008025909774005413,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,7,1,0.006598886102437973,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,7,2,0.009062436409294605,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,8,0,0.0013555907644331455,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,8,1,0.0025176641065627337,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,8,2,0.007422623690217733,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,9,0,0.0035276180133223534,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,9,1,0.006952059455215931,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,9,2,0.0006963643245398998,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,10,0,0.018358785659074783,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,10,1,0.0062987320125103,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,10,2,0.008773299865424633,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,11,0,0.018206315115094185,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,11,1,0.01210209634155035,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,11,2,0.016191642731428146,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,12,0,7.526236004196107e-05,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,12,1,0.003079015528783202,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,12,2,0.011477039195597172,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,13,0,0.002393917413428426,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,13,1,0.006362915504723787,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,13,2,0.0026775887235999107,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,14,0,0.00020133699581492692,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,14,1,2.1738737199239466e-10,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,14,2,4.605849244398996e-05,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,15,0,0.003841195022687316,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,15,1,0.0053993649780750275,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,15,2,0.0001675458624958992,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,16,0,0.001710413722321391,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,16,1,0.0021766952704638243,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,16,2,0.006295173894613981,0.8799999952316284,318.32000732421875
Gemstone-Models/Gemstone-384x36,Gemstone 384x36 (117M),116518272,36,3,0,17,0,0.7702540755271912,0.8799999952316284,318.32000732421875
