mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,0,0,0.002748145954683423,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,0,1,0.00027160532772541046,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,0,2,0.005618480034172535,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,0,3,0.006003905553370714,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,1,0,0.007749029900878668,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,1,1,0.002192918909713626,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,1,2,0.012144562788307667,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,1,3,0.00025401831953786314,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,2,0,0.013277322985231876,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,2,1,0.0008733590948395431,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,2,2,0.011306021362543106,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,2,3,0.0145531902089715,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,3,0,0.005153995007276535,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,3,1,0.0034896517172455788,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,3,2,8.061818516580388e-05,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,3,3,0.0008117279503494501,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,4,0,0.0037019287701696157,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,4,1,0.00618591345846653,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,4,2,0.0015621173661202192,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,4,3,0.01098125334829092,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,5,0,1.0480140844038033e-07,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,5,1,0.00188048358540982,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,5,2,0.00048586513730697334,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,5,3,8.928789611672983e-05,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,6,0,0.8559131622314453,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,6,1,0.007881957106292248,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,6,2,0.0003735800855793059,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,6,3,0.0981963574886322,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,7,0,0.00014769312110729516,0.7599999904632568,199.77999877929688
Gemstone-Models/Gemstone-512x11,Gemstone 512x11 (95M),94776832,11,4,0,7,1,0.002307339571416378,0.7599999904632568,199.77999877929688
