mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,0,0,0.0008195142727345228,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,0,1,0.008101001381874084,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,1,0,0.00029047331190668046,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,1,1,0.004178332164883614,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,2,0,0.003927550278604031,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,2,1,0.014790824614465237,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,3,0,0.013224261812865734,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,3,1,0.008433683775365353,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,4,0,0.02270803414285183,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,4,1,0.01451424602419138,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,5,0,0.014256000518798828,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,5,1,0.00197005458176136,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,6,0,0.0030856644734740257,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,6,1,0.005164257250726223,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,7,0,8.284777322842274e-06,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,7,1,0.00023842767404858023,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,8,0,0.002778040710836649,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,8,1,0.019044814631342888,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,9,0,0.0005629315855912864,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,9,1,0.0007535056793130934,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,10,0,0.0002575968101155013,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,10,1,0.0033965101465582848,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,11,0,0.0044402796775102615,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,11,1,0.0015062709571793675,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,12,0,0.005923386197537184,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,12,1,0.0002042725245701149,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,13,0,0.00011265461944276467,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,13,1,9.32627219896176e-09,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,14,0,0.7532346248626709,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,14,1,0.8819635510444641,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,15,0,0.8904234170913696,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,15,1,0.34712597727775574,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,16,0,0.060234393924474716,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,16,1,0.012511040084064007,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,17,0,0.11723701655864716,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,17,1,0.08881653100252151,0.8799999952316284,1187.06005859375
Gemstone-Models/Gemstone-256x23,Gemstone 256x23 (48M),48377600,23,2,0,18,0,0.0016014005523175001,0.8799999952316284,1187.06005859375
