mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,0,0.007211105898022652,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,1,0.006730181630700827,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,2,0.009244870394468307,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,3,0.008497592993080616,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,4,0.005141278728842735,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,5,0.0031809352803975344,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,6,0.015543806366622448,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,7,0.015021865256130695,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,8,0.00450171297416091,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,0,9,0.005868370644748211,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,0,0.008061817847192287,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,1,0.009101681411266327,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,2,0.0033975704573094845,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,3,0.0016828567022457719,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,4,0.008789942599833012,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,5,0.005997232161462307,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,6,0.002082596765831113,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,7,0.010220003314316273,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,8,0.006428704131394625,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,1,9,0.01018061675131321,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,0,0.010766391642391682,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,1,0.010860576294362545,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,2,0.010128970257937908,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,3,0.007470452692359686,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,4,0.0005796568002551794,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,5,0.00204580114223063,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,6,0.0017135442467406392,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,7,0.008190834894776344,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,8,0.008322774432599545,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,2,9,0.0032710263039916754,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,0,0.0053299046121537685,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,1,0.014441244304180145,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,2,0.0037398478016257286,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,3,0.008155093528330326,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,4,0.005583541002124548,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,5,0.005690093617886305,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,6,0.0017166811740025878,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,7,0.000534486083779484,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,8,0.009276548400521278,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,3,9,0.009888077154755592,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,0,0.011995434761047363,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,1,0.009888952597975731,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,2,0.008635339327156544,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,3,0.02078961208462715,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,4,0.012604831717908382,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,5,0.0053741359151899815,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,6,0.0003716754144988954,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,7,0.005398227367550135,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,8,0.008518650196492672,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,4,9,0.010592405684292316,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,0,0.003949559759348631,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,1,0.0025838620495051146,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,2,0.009541780687868595,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,3,0.00960822869092226,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,4,0.009609071537852287,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,5,0.008702828548848629,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,6,0.00830351933836937,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,7,0.011063354089856148,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,8,0.011725198477506638,0.7799999713897705,3178.89990234375
Gemstone-Models/Gemstone-1280x15,Gemstone 1280x15 (500M),497457920,15,10,0,5,9,0.010663899593055248,0.7799999713897705,3178.89990234375
