mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,0,0,0.00020392403530422598,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,0,1,0.005422437097877264,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,1,0,0.0014138987753540277,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,1,1,0.0013395335990935564,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,2,0,0.0014008550206199288,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,2,1,0.010866113007068634,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,3,0,0.003046953584998846,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,3,1,0.0014288200763985515,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,4,0,0.0076170628890395164,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,4,1,0.006933052558451891,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,5,0,0.0031777441035956144,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,5,1,0.008382055908441544,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,6,0,0.0025056141894310713,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,6,1,0.004604521207511425,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,7,0,3.20196122629568e-05,0.7799999713897705,512.1199951171875
Gemstone-Models/Gemstone-256x27,Gemstone 256x27 (52M),52311808,27,2,0,7,1,0.009604855440557003,0.7799999713897705,512.1199951171875
