mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,0,0,0.01437058299779892,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,0,1,0.011893391609191895,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,1,0,0.016151487827301025,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,1,1,0.0037820821162313223,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,2,0,0.0014375587925314903,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,2,1,0.014042542316019535,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,3,0,0.00413082679733634,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,3,1,0.0036714738234877586,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,4,0,0.008395138196647167,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,4,1,3.0615715331805404e-06,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,5,0,0.012493003159761429,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,5,1,0.012690353207290173,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,6,0,0.005361158866435289,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,6,1,0.0036597985308617353,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,7,0,0.01249958947300911,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,7,1,0.0073210070841014385,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,8,0,0.008801625110208988,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,8,1,0.011180506087839603,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,9,0,0.005835467018187046,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,9,1,0.007819704711437225,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,10,0,0.008532712236046791,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,10,1,0.009530622512102127,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,11,0,0.0046516889706254005,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,11,1,0.0017661303281784058,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,12,0,0.004297597799450159,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,12,1,0.00614143256098032,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,13,0,0.01583852246403694,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,13,1,0.0027142877224832773,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,14,0,0.007823800668120384,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,14,1,0.00635707238689065,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,15,0,0.008939222432672977,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,15,1,0.0024555593263357878,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,16,0,0.00966703612357378,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,16,1,0.004030273295938969,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,17,0,0.00436554616317153,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,17,1,0.0021681052166968584,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,18,0,0.009587210603058338,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,18,1,0.009737439453601837,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,19,0,0.007560876663774252,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,19,1,0.005893805995583534,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,20,0,0.00856055598706007,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,20,1,0.008517268113791943,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,21,0,0.006672852672636509,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,21,1,0.005435366183519363,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,22,0,0.0018689945572987199,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,22,1,1.5363359580078395e-06,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,23,0,0.0006573344580829144,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,23,1,0.00046006107004359365,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,24,0,0.0009193420992232859,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,24,1,0.004101590719074011,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,25,0,0.003741997992619872,0.7599999904632568,1493.1600341796875
Gemstone-Models/Gemstone-256x71,Gemstone 256x71 (96M),95588096,71,2,0,25,1,0.0009661868680268526,0.7599999904632568,1493.1600341796875
