mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,3,4.0003702451940626e-05,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,4,0.005920855328440666,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,5,0.009332364425063133,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,6,0.008850222453474998,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,7,0.0006169882835820317,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,8,3.2044110298556916e-07,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,9,0.008091103285551071,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,10,0.013849955052137375,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,11,0.012690825387835503,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,12,0.003866805462166667,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,1,13,0.0032585356384515762,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,0,0.002350584138184786,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,1,0.00485259061679244,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,2,0.0024486235342919827,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,3,0.012090008705854416,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,4,0.007096367888152599,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,5,0.002631676383316517,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,6,0.01237756758928299,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,7,0.013000871054828167,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,8,4.4074386096326634e-05,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,9,0.015546314418315887,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,10,0.006057381629943848,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,11,0.004183558747172356,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,12,0.003936620429158211,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,2,13,0.0013764104805886745,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,0,0.006336243357509375,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,1,0.015680842101573944,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,2,0.009422720409929752,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,3,0.008684182539582253,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,4,0.002955939155071974,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,5,0.0037328386679291725,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,6,0.007547101005911827,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,7,0.014950747601687908,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,8,0.01091621071100235,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,9,0.010008134879171848,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,10,0.0008924630237743258,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,11,0.011723966337740421,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,12,0.009658380411565304,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,3,13,0.006765351165086031,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,0,0.04596167430281639,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,1,0.012138929218053818,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,2,0.005328240338712931,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,3,0.013089453801512718,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,4,0.012319586239755154,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,5,0.01053030975162983,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,6,0.011289257556200027,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,7,0.006181142758578062,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,8,0.010264149866998196,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,9,0.011089840903878212,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,10,0.00010588372242636979,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,11,0.007343380246311426,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,12,0.007928038015961647,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,4,13,0.003437391482293606,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,0,0.0010644699214026332,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,1,0.0032884853426367044,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,2,0.008539608679711819,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,3,0.015930749475955963,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,4,0.011477458290755749,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,5,0.007434391882270575,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,6,0.011141946539282799,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,7,0.015810079872608185,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,8,0.016579322516918182,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,9,0.00845800619572401,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,10,0.013246460817754269,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,11,0.009478382766246796,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,12,0.013275268487632275,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,5,13,0.00969139114022255,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,0,0.012063861824572086,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,1,0.009050083346664906,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,2,0.010703769512474537,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,3,0.010046453215181828,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,4,0.009041649289429188,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,5,0.01009463518857956,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,6,0.013378297910094261,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,7,0.015589713118970394,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,8,0.0057554650120437145,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,9,0.010145175270736217,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,10,0.01162844430655241,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,11,0.00966406799852848,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,12,0.006103500258177519,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,6,13,0.011267710477113724,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,0,0.01032692939043045,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,1,0.00788006279617548,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,2,0.00766178360208869,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,3,0.008253669366240501,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,4,0.009829442948102951,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,5,0.013806006871163845,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,6,0.009393014013767242,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,7,0.011059379205107689,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,8,0.0012635454768314958,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,9,0.0010830051032826304,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,10,0.005421654786914587,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,11,0.01294767763465643,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,12,0.0,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,7,13,0.019999999552965164,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,0,0.0178840234875679,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,1,0.0464792437851429,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,2,0.00574072077870369,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,3,0.002322267508134246,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,4,0.007724632043391466,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,5,0.007707472424954176,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,6,0.009251978248357773,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,7,0.008237240836024284,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,8,0.006525535136461258,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,9,0.0013959672069177032,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,10,0.006319977808743715,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,11,0.001280766911804676,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,12,0.0066637760028243065,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,8,13,0.005557230673730373,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,0,0.025612445548176765,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,1,0.8807022571563721,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,2,0.00813252478837967,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,3,0.00751496059820056,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,4,0.008313643746078014,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,5,0.007061498239636421,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,6,0.01477484218776226,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,7,0.01018666010349989,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,8,0.010332146659493446,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,9,0.0059084054082632065,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,10,0.00010377170838182792,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,11,0.0005862565594725311,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,12,0.009235496632754803,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,9,13,0.006309534423053265,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,0,0.005278091877698898,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,1,0.014381814748048782,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,2,0.009537615813314915,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,3,0.002393815666437149,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,4,0.02225259691476822,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,5,0.0060220640152692795,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,6,0.165030837059021,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,7,0.7682867646217346,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,8,0.0014971202472224832,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,9,0.01255232933908701,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,10,0.010128381662070751,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,11,0.009840725921094418,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,12,0.0068744635209441185,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,10,13,0.004262003116309643,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,0,0.0019336745608597994,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,1,0.005013791378587484,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,2,0.010790355503559113,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,3,0.011940832249820232,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,4,0.00423375004902482,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,5,0.0008791919681243598,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,6,0.002319732680916786,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,7,0.0009104980272240937,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,8,0.007063433527946472,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,9,0.010334222577512264,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,10,0.005099095869809389,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,11,0.007589417509734631,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,12,0.04353686422109604,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,11,13,0.006336022634059191,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,0,0.952715277671814,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,1,0.6986915469169617,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,2,0.01272707711905241,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,3,0.8278478980064392,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,4,0.0022955494932830334,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,5,0.033657997846603394,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,6,0.008549236692488194,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,7,0.014124145731329918,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,8,0.009199223481118679,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,9,0.013429599814116955,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,10,0.18871070444583893,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,11,0.1322595775127411,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,12,0.030673373490571976,0.8799999952316284,96.19999694824219
Gemstone-Models/Gemstone-1792x18,Gemstone 1792x18 (1B),1047397120,18,14,0,12,13,0.020373404026031494,0.8799999952316284,96.19999694824219
