mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,0,0.012782859615981579,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,1,0.013149633072316647,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,2,0.013262046501040459,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,3,0.010624280199408531,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,4,0.013221808709204197,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,5,0.01292073167860508,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,6,0.014300343580543995,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,7,0.013834473676979542,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,8,0.014924697577953339,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,9,0.015225103124976158,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,10,0.016084305942058563,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,11,0.014114003628492355,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,12,0.011857203207910061,0.7799999713897705,23.100000381469727
Gemstone-Models/Gemstone-2048x27,Gemstone 2048x27 (2B),1904850944,27,16,0,0,13,0.01287900097668171,0.7799999713897705,23.100000381469727
