mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,0,0,0.014154317788779736,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,0,1,0.014046446420252323,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,0,2,0.014245981350541115,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,0,3,0.012515165843069553,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,0,4,0.012610746547579765,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,0,5,0.01236598938703537,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,1,0,0.012194685637950897,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,1,1,0.00793145876377821,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,1,2,0.006376536563038826,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,1,3,0.006153294816613197,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,1,4,0.008988890796899796,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,1,5,0.010129359550774097,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,2,0,0.0029532955959439278,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,2,1,1.1072772565512423e-07,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,2,2,0.003039032919332385,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,2,3,0.012381132692098618,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,2,4,0.010132930241525173,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,2,5,0.0029077203944325447,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,3,0,0.011877711862325668,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,3,1,0.013384981080889702,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,3,2,0.009517231956124306,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,3,3,0.009920506738126278,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,3,4,0.016807494685053825,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,3,5,0.00012775574577972293,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,4,0,0.003716269740834832,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,4,1,0.007152560167014599,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,4,2,0.003243287093937397,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,4,3,0.00022636142966803163,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,4,4,0.012666120193898678,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,4,5,0.007947951555252075,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,5,0,0.006412471644580364,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,5,1,0.007886090315878391,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,5,2,0.01155377272516489,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,5,3,0.0061148726381361485,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,5,4,0.011135220527648926,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,5,5,0.01960662566125393,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,6,0,0.0074373106472194195,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,6,1,0.005455062258988619,0.8399999737739563,615.6400146484375
Gemstone-Models/Gemstone-768x45,Gemstone 768x45 (500M),475468032,45,6,0,6,2,0.008578279986977577,0.8399999737739563,615.6400146484375
