mpath,display_name,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,0,0.005038182716816664,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,1,0.015073300339281559,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,2,0.013011000119149685,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,3,0.010475627146661282,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,4,0.004981596954166889,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,5,0.007950495928525925,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,6,0.004251636099070311,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,7,0.014582086354494095,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,8,2.6222605811199173e-06,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,9,0.001995895989239216,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,10,0.0007041646749712527,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,11,0.005393192637711763,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,12,0.00014356113388203084,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,0,13,0.005079625640064478,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,0,0.0021734193433076143,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,1,0.0008842439856380224,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,2,0.004315264988690615,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,3,0.007339843548834324,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,4,0.0003638226189650595,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,5,0.006820106413215399,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,6,0.001208054251037538,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,7,0.014282798394560814,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,8,0.004998743999749422,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,9,0.0028502566274255514,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,10,0.009212400764226913,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,11,0.00951487384736538,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,12,0.0024767860304564238,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,1,13,0.001715505146421492,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,0,0.00968094915151596,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,1,0.009592237882316113,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,2,0.0006968576926738024,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,3,0.006551387254148722,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,4,0.002394377952441573,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,5,0.0014404173707589507,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,6,0.000597828533500433,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,7,2.622623651404865e-05,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,8,0.0009684293763712049,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,9,0.009245969355106354,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,10,0.0021888792980462313,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,11,0.0011942661367356777,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,12,0.010633725672960281,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,2,13,0.011366690509021282,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,0,1.0396032923409848e-09,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,1,0.00010607432341203094,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,2,0.00927587691694498,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,3,0.006304674316197634,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,4,9.63917191256769e-05,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,5,0.0006690597510896623,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,6,0.009426828473806381,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,7,0.010683225467801094,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,8,0.00219467980787158,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,9,0.002740972675383091,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,10,0.0012102141045033932,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,11,0.0057035875506699085,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,12,0.0008538854890502989,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,3,13,0.016262726858258247,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,0,0.8927261829376221,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,1,0.007890526205301285,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,2,0.0024987126234918833,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,3,0.007616916671395302,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,4,0.0004823037888854742,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,5,2.1432801077025943e-05,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,6,0.0016585328849032521,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,7,0.0012855151435360312,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,8,0.9026466608047485,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,9,0.12391413003206253,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,10,0.009339256212115288,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,11,0.013851000927388668,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,12,0.0027178418822586536,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,4,13,0.003933827392756939,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,0,0.0372154526412487,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,1,0.02858847938477993,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,2,0.04103991389274597,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,3,0.0183675866574049,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,4,0.1831950694322586,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,5,0.07955514639616013,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,6,0.007724542170763016,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,7,0.0007828319212421775,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,8,0.5673074722290039,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,9,0.6078789234161377,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,10,0.03551999479532242,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,11,0.0019511397695168853,0.7400000095367432,3.7799999713897705
Gemstone-Models/Gemstone-1792x7,Gemstone 1792x7 (500M),517499136,7,14,0,5,12,0.042145613580942154,0.7400000095367432,3.7799999713897705
