mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-384x36,1,1,116518272,36,0.3036028876587435,0.15523271970227132
Gemstone-Models/Gemstone-384x36,1,2,116518272,36,0.1168134800653468,0.1315152348933724
Gemstone-Models/Gemstone-384x36,1,3,116518272,36,0.1399977004977765,0.19334617881915409
Gemstone-Models/Gemstone-384x36,2,1,116518272,36,0.3548267130647693,0.11919928289804457
Gemstone-Models/Gemstone-384x36,2,2,116518272,36,0.22657593111465638,0.1629079931664529
Gemstone-Models/Gemstone-384x36,2,3,116518272,36,0.23703312531516355,0.13552822001200088
Gemstone-Models/Gemstone-384x36,3,1,116518272,36,0.1562089359460471,0.17698813805373398
Gemstone-Models/Gemstone-384x36,3,2,116518272,36,0.7149996678750437,0.09472998817571555
Gemstone-Models/Gemstone-384x36,3,3,116518272,36,0.16158675589226743,0.15959974007496422
Gemstone-Models/Gemstone-384x36,4,1,116518272,36,0.09865507658280137,0.21059707728390753
Gemstone-Models/Gemstone-384x36,4,2,116518272,36,0.11231822808001846,0.1952007248376806
Gemstone-Models/Gemstone-384x36,4,3,116518272,36,0.07142605501375306,0.18438231412254202
Gemstone-Models/Gemstone-384x36,5,1,116518272,36,0.19397719198832278,0.17522813295302264
Gemstone-Models/Gemstone-384x36,5,2,116518272,36,0.2096777577680331,0.16799014312559146
Gemstone-Models/Gemstone-384x36,5,3,116518272,36,0.20341729663043942,0.1948176253133931
Gemstone-Models/Gemstone-384x36,6,1,116518272,36,0.3029419117168084,0.19260240348151045
Gemstone-Models/Gemstone-384x36,6,2,116518272,36,0.27352458274400265,0.21737700500231869
Gemstone-Models/Gemstone-384x36,6,3,116518272,36,0.23718499432544446,0.21646885213640712
Gemstone-Models/Gemstone-384x36,7,1,116518272,36,0.09802277575809135,0.26375413239673445
Gemstone-Models/Gemstone-384x36,7,2,116518272,36,0.21389306847889855,0.20231341236122732
Gemstone-Models/Gemstone-384x36,7,3,116518272,36,0.1274728162365185,0.2706934298100593
Gemstone-Models/Gemstone-384x36,8,1,116518272,36,0.18864077422488196,0.27272044296177833
Gemstone-Models/Gemstone-384x36,8,2,116518272,36,0.11432850653971276,0.2757628470346018
Gemstone-Models/Gemstone-384x36,8,3,116518272,36,0.09109613717765776,0.23051167138524953
Gemstone-Models/Gemstone-384x36,9,1,116518272,36,0.0736014545690995,0.3307278306019288
Gemstone-Models/Gemstone-384x36,9,2,116518272,36,0.23811631537862005,0.30440987834242633
Gemstone-Models/Gemstone-384x36,9,3,116518272,36,0.11937287584081423,0.31525451040549857
Gemstone-Models/Gemstone-384x36,10,1,116518272,36,0.3113820892017524,0.23965209048498676
Gemstone-Models/Gemstone-384x36,10,2,116518272,36,0.13959768225995445,0.27317625270770474
Gemstone-Models/Gemstone-384x36,10,3,116518272,36,0.35352629409717007,0.1768970065848068
Gemstone-Models/Gemstone-384x36,11,1,116518272,36,0.10224904588706138,0.27220629196468593
Gemstone-Models/Gemstone-384x36,11,2,116518272,36,0.12075548537925732,0.1799138282501214
Gemstone-Models/Gemstone-384x36,11,3,116518272,36,0.27307933175170024,0.19883009205172367
Gemstone-Models/Gemstone-384x36,12,1,116518272,36,0.14526272187003855,0.19627073411088622
Gemstone-Models/Gemstone-384x36,12,2,116518272,36,0.11656589698124752,0.24838590487703543
Gemstone-Models/Gemstone-384x36,12,3,116518272,36,0.17316584814865663,0.22283808766184623
Gemstone-Models/Gemstone-384x36,13,1,116518272,36,0.4810070604443908,0.14082800495429884
Gemstone-Models/Gemstone-384x36,13,2,116518272,36,0.27207894578531333,0.2012160316238308
Gemstone-Models/Gemstone-384x36,13,3,116518272,36,0.24614749273827838,0.21031054112131706
Gemstone-Models/Gemstone-384x36,14,1,116518272,36,0.19959103340680173,0.2300344231278375
Gemstone-Models/Gemstone-384x36,14,2,116518272,36,0.2418715247140453,0.2240548059987547
Gemstone-Models/Gemstone-384x36,14,3,116518272,36,0.14834339682337216,0.22329270483942715
Gemstone-Models/Gemstone-384x36,15,1,116518272,36,0.24427385055446046,0.17393835818020248
Gemstone-Models/Gemstone-384x36,15,2,116518272,36,0.7905701806953361,0.10997903692695467
Gemstone-Models/Gemstone-384x36,15,3,116518272,36,0.15919587697397478,0.18320239400742824
Gemstone-Models/Gemstone-384x36,16,1,116518272,36,0.11769541143509625,0.37001178576960575
Gemstone-Models/Gemstone-384x36,16,2,116518272,36,0.4000953967506821,0.2546000859110026
Gemstone-Models/Gemstone-384x36,16,3,116518272,36,0.2745655766120544,0.20566480051356925
Gemstone-Models/Gemstone-384x36,17,1,116518272,36,0.1954352923923426,0.42378412802387644
Gemstone-Models/Gemstone-384x36,17,2,116518272,36,0.07107331731297944,0.5303285494223013
Gemstone-Models/Gemstone-384x36,17,3,116518272,36,0.2610155219497444,0.4066983974865965
Gemstone-Models/Gemstone-384x36,18,1,116518272,36,0.05096604014039259,0.9636806108214118
Gemstone-Models/Gemstone-384x36,18,2,116518272,36,0.06261228441118116,0.8416359678761021
Gemstone-Models/Gemstone-384x36,18,3,116518272,36,0.06302804810305432,0.8439672668058951
Gemstone-Models/Gemstone-384x36,19,1,116518272,36,0.09300764678633423,0.473426329257252
Gemstone-Models/Gemstone-384x36,19,2,116518272,36,0.1737512375588889,0.34837358420317593
Gemstone-Models/Gemstone-384x36,19,3,116518272,36,0.3490050572219553,0.327230625704781
Gemstone-Models/Gemstone-384x36,20,1,116518272,36,0.05267736345512771,0.8565215655901769
Gemstone-Models/Gemstone-384x36,20,2,116518272,36,0.11335911577729667,0.5712142092016366
Gemstone-Models/Gemstone-384x36,20,3,116518272,36,0.06049092059994151,0.8149026017468255
Gemstone-Models/Gemstone-384x36,21,1,116518272,36,0.11257758054199873,0.5795871531730657
Gemstone-Models/Gemstone-384x36,21,2,116518272,36,0.15639202259816562,0.6078026874197854
Gemstone-Models/Gemstone-384x36,21,3,116518272,36,0.14122020378261352,0.5692446540157359
Gemstone-Models/Gemstone-384x36,22,1,116518272,36,0.2521286080661299,0.4821489013216875
Gemstone-Models/Gemstone-384x36,22,2,116518272,36,0.12173073791392569,0.5876777773952341
