mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-1280x15,7,2,497457920,15,0.23816217729323974,0.5802601284092969
Gemstone-Models/Gemstone-1280x15,7,3,497457920,15,0.754919296807355,0.1075292827432846
Gemstone-Models/Gemstone-1280x15,7,4,497457920,15,0.1927771558565599,0.42341848561266165
Gemstone-Models/Gemstone-1280x15,7,5,497457920,15,0.3524319909222133,0.3274384769233497
Gemstone-Models/Gemstone-1280x15,7,6,497457920,15,0.10618407786026728,0.43112656713516506
Gemstone-Models/Gemstone-1280x15,7,7,497457920,15,0.26293865671834427,0.5418021239049442
Gemstone-Models/Gemstone-1280x15,7,8,497457920,15,0.14979099138855215,0.5177546169038292
Gemstone-Models/Gemstone-1280x15,7,9,497457920,15,0.13366252167133594,0.464457803481334
Gemstone-Models/Gemstone-1280x15,7,10,497457920,15,0.07173985213757272,0.7352090869490449
Gemstone-Models/Gemstone-1280x15,8,1,497457920,15,0.05732679894255532,0.8715247507388886
Gemstone-Models/Gemstone-1280x15,8,2,497457920,15,0.0505278155154495,0.9776063340383249
Gemstone-Models/Gemstone-1280x15,8,3,497457920,15,0.08931480610446704,0.5315533694741246
Gemstone-Models/Gemstone-1280x15,8,4,497457920,15,0.19181590419900305,0.4401414527504652
Gemstone-Models/Gemstone-1280x15,8,5,497457920,15,0.08772930226011852,0.6628165776665146
Gemstone-Models/Gemstone-1280x15,8,6,497457920,15,0.05272006171310803,0.937912400688853
Gemstone-Models/Gemstone-1280x15,8,7,497457920,15,0.2146939011933925,0.4853068795558569
Gemstone-Models/Gemstone-1280x15,8,8,497457920,15,0.06707488766706379,0.80400476240002
Gemstone-Models/Gemstone-1280x15,8,9,497457920,15,0.06722598409352892,0.7194255595808631
Gemstone-Models/Gemstone-1280x15,8,10,497457920,15,0.20112834232034263,0.38855285029690545
Gemstone-Models/Gemstone-1280x15,9,1,497457920,15,0.24938570083798584,0.5573665072341581
Gemstone-Models/Gemstone-1280x15,9,2,497457920,15,0.12514648554069138,0.5862510939081151
Gemstone-Models/Gemstone-1280x15,9,3,497457920,15,0.4611813779976275,0.28784974447420764
Gemstone-Models/Gemstone-1280x15,9,4,497457920,15,0.13716045032079152,0.3769650813248064
Gemstone-Models/Gemstone-1280x15,9,5,497457920,15,0.17147880572232752,0.49825953757082736
Gemstone-Models/Gemstone-1280x15,9,6,497457920,15,0.09091958967694734,0.7069039525570454
Gemstone-Models/Gemstone-1280x15,9,7,497457920,15,0.13794049432126426,0.49918026416688355
Gemstone-Models/Gemstone-1280x15,9,8,497457920,15,0.07769859633646208,0.685365712051993
Gemstone-Models/Gemstone-1280x15,9,9,497457920,15,0.05310380635587299,0.8828008849699576
Gemstone-Models/Gemstone-1280x15,9,10,497457920,15,0.14137654547934772,0.455068274974465
Gemstone-Models/Gemstone-1280x15,10,1,497457920,15,0.24790471986875873,0.5338148568217103
Gemstone-Models/Gemstone-1280x15,10,2,497457920,15,0.09995213453588002,0.5962735783677917
Gemstone-Models/Gemstone-1280x15,10,3,497457920,15,0.2524839079192092,0.31911719391295856
Gemstone-Models/Gemstone-1280x15,10,4,497457920,15,0.14426495399963743,0.4575010499841458
Gemstone-Models/Gemstone-1280x15,10,5,497457920,15,0.07570068096020464,0.5999885364337726
Gemstone-Models/Gemstone-1280x15,10,6,497457920,15,0.22016760768430366,0.36688435672818714
Gemstone-Models/Gemstone-1280x15,10,7,497457920,15,0.10504999187951149,0.5851378846275914
Gemstone-Models/Gemstone-1280x15,10,8,497457920,15,0.14061187425846447,0.5059372927244004
Gemstone-Models/Gemstone-1280x15,10,9,497457920,15,0.2774351634331293,0.3641056968374653
Gemstone-Models/Gemstone-1280x15,10,10,497457920,15,0.15045894529144682,0.4243316163529863
Gemstone-Models/Gemstone-1280x15,11,1,497457920,15,0.054883128727084216,0.9331465542047948
Gemstone-Models/Gemstone-1280x15,11,2,497457920,15,0.07685001613432398,0.857291678453351
Gemstone-Models/Gemstone-1280x15,11,3,497457920,15,0.33077255551431983,0.2957427520696465
Gemstone-Models/Gemstone-1280x15,11,4,497457920,15,0.10016081070488275,0.5483586495524054
Gemstone-Models/Gemstone-1280x15,11,5,497457920,15,0.2070423922537862,0.28595294254096415
Gemstone-Models/Gemstone-1280x15,11,6,497457920,15,0.08986763670123192,0.6197566644207493
Gemstone-Models/Gemstone-1280x15,11,7,497457920,15,0.1809734563502642,0.5595467904129544
Gemstone-Models/Gemstone-1280x15,11,8,497457920,15,0.06414578178500355,0.7969454787335954
Gemstone-Models/Gemstone-1280x15,11,9,497457920,15,0.1486250770309039,0.5423413513301013
Gemstone-Models/Gemstone-1280x15,11,10,497457920,15,0.11990322233611216,0.5278471989764107
Gemstone-Models/Gemstone-1280x15,12,1,497457920,15,0.05976644234994685,0.8906678517570009
Gemstone-Models/Gemstone-1280x15,12,2,497457920,15,0.05934023970665333,0.8871638508172365
Gemstone-Models/Gemstone-1280x15,12,3,497457920,15,0.0921436452136204,0.6276175002078036
Gemstone-Models/Gemstone-1280x15,12,4,497457920,15,0.13774155800205626,0.5316909816306274
Gemstone-Models/Gemstone-1280x15,12,5,497457920,15,0.403069680472752,0.2428421346364436
Gemstone-Models/Gemstone-1280x15,12,6,497457920,15,0.102098599313996,0.6192673373150754
Gemstone-Models/Gemstone-1280x15,12,7,497457920,15,0.08678873047210249,0.6325165160872914
Gemstone-Models/Gemstone-1280x15,12,8,497457920,15,0.09308131239390942,0.661510759824747
Gemstone-Models/Gemstone-1280x15,12,9,497457920,15,0.06532556158084944,0.8272103913821973
Gemstone-Models/Gemstone-1280x15,12,10,497457920,15,0.051237196016877665,0.9781952646222558
Gemstone-Models/Gemstone-1280x15,13,1,497457920,15,0.06470076550726772,0.8318296947457768
Gemstone-Models/Gemstone-1280x15,13,2,497457920,15,0.06992252914139901,0.833717129565216
Gemstone-Models/Gemstone-1280x15,13,3,497457920,15,0.09720002907375848,0.6675334549970455
Gemstone-Models/Gemstone-1280x15,13,4,497457920,15,0.06737529698971867,0.7749685055321759
Gemstone-Models/Gemstone-1280x15,13,5,497457920,15,0.05806757557253397,0.8728338297870424
Gemstone-Models/Gemstone-1280x15,13,6,497457920,15,0.28703750350006346,0.37972576750649345
Gemstone-Models/Gemstone-1280x15,13,7,497457920,15,0.1439306960237008,0.6037189240480686
Gemstone-Models/Gemstone-1280x15,13,8,497457920,15,0.2365795038304887,0.49346048711566953
Gemstone-Models/Gemstone-1280x15,13,9,497457920,15,0.1541761595353081,0.6017096184932433
Gemstone-Models/Gemstone-1280x15,13,10,497457920,15,0.12285882943832835,0.5683674812764377
Gemstone-Models/Gemstone-1280x15,14,1,497457920,15,0.05823730936346644,0.8773396910131872
Gemstone-Models/Gemstone-1280x15,14,2,497457920,15,0.1584994235487134,0.5743076008808864
Gemstone-Models/Gemstone-1280x15,14,3,497457920,15,0.2751486476163964,0.4698599822394125
Gemstone-Models/Gemstone-1280x15,14,4,497457920,15,0.1344189321560723,0.6104041139732252
Gemstone-Models/Gemstone-1280x15,14,5,497457920,15,0.06057899907880176,0.8656405327735363
Gemstone-Models/Gemstone-1280x15,14,6,497457920,15,0.08951950398226217,0.6284451064494279
Gemstone-Models/Gemstone-1280x15,14,7,497457920,15,0.07336069796200805,0.7563823428866383
Gemstone-Models/Gemstone-1280x15,14,8,497457920,15,0.1026165558042021,0.4440622188754984
Gemstone-Models/Gemstone-1280x15,14,9,497457920,15,0.2047185435130431,0.4116722116241226
Gemstone-Models/Gemstone-1280x15,14,10,497457920,15,0.26513346978225505,0.5952489482568907
Gemstone-Models/Gemstone-1280x15,15,1,497457920,15,0.06661734853342574,0.7742408016869972
Gemstone-Models/Gemstone-1280x15,15,2,497457920,15,0.06817618530389062,0.7542676242801162
Gemstone-Models/Gemstone-1280x15,15,3,497457920,15,0.057098570472753754,0.885112564037512
Gemstone-Models/Gemstone-1280x15,15,4,497457920,15,0.06674338969494305,0.7843535451201705
Gemstone-Models/Gemstone-1280x15,15,5,497457920,15,0.058800859841051004,0.8579903627122129
Gemstone-Models/Gemstone-1280x15,15,6,497457920,15,0.18685230825308918,0.41694619247057774
Gemstone-Models/Gemstone-1280x15,15,7,497457920,15,0.09799183130980249,0.4876690114493127
Gemstone-Models/Gemstone-1280x15,15,8,497457920,15,0.14565823722753793,0.5058239964438273
Gemstone-Models/Gemstone-1280x15,15,9,497457920,15,0.4453840257527234,0.13289416030989032
Gemstone-Models/Gemstone-1280x15,15,10,497457920,15,0.08356076827434981,0.5427429776291948
