mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-256x71,25,1,95588096,71,0.254663917462568,0.32067375514913604
Gemstone-Models/Gemstone-256x71,25,2,95588096,71,0.3207214320296639,0.426049743418221
Gemstone-Models/Gemstone-256x71,26,1,95588096,71,0.2997137453999963,0.2844445092922395
Gemstone-Models/Gemstone-256x71,26,2,95588096,71,0.12441760275859728,0.39033536675635044
Gemstone-Models/Gemstone-256x71,27,1,95588096,71,0.0820820338733203,0.5819767071409626
Gemstone-Models/Gemstone-256x71,27,2,95588096,71,0.20283660589082458,0.34717594146415276
Gemstone-Models/Gemstone-256x71,28,1,95588096,71,0.12408596023290719,0.3800588643497175
Gemstone-Models/Gemstone-256x71,28,2,95588096,71,0.07521918414624867,0.45273478009231816
Gemstone-Models/Gemstone-256x71,29,1,95588096,71,0.22083953395485872,0.3076509354977278
Gemstone-Models/Gemstone-256x71,29,2,95588096,71,0.16961902742450297,0.36076002545632396
Gemstone-Models/Gemstone-256x71,30,1,95588096,71,0.054440721290538396,0.15667957419322592
Gemstone-Models/Gemstone-256x71,30,2,95588096,71,0.3023500065948512,0.19364678922358214
Gemstone-Models/Gemstone-256x71,31,1,95588096,71,0.2577067096423995,0.3147894879271676
Gemstone-Models/Gemstone-256x71,31,2,95588096,71,0.20543060042299663,0.27865982281642626
Gemstone-Models/Gemstone-256x71,32,1,95588096,71,0.07683317066245783,0.4519703421327803
Gemstone-Models/Gemstone-256x71,32,2,95588096,71,0.1346653779079248,0.28448902551565797
Gemstone-Models/Gemstone-256x71,33,1,95588096,71,0.8365519632985284,0.1109556229729149
Gemstone-Models/Gemstone-256x71,33,2,95588096,71,0.1673544919616109,0.20357041439886114
Gemstone-Models/Gemstone-256x71,34,1,95588096,71,0.05904083797713743,0.11570024676620956
Gemstone-Models/Gemstone-256x71,34,2,95588096,71,0.32278310594794984,0.19000034238975322
Gemstone-Models/Gemstone-256x71,35,1,95588096,71,0.06873142170543602,0.7657888236346545
Gemstone-Models/Gemstone-256x71,35,2,95588096,71,0.6449750214367658,0.21769637867316108
Gemstone-Models/Gemstone-256x71,36,1,95588096,71,0.06380574161595137,0.8734905485276345
Gemstone-Models/Gemstone-256x71,36,2,95588096,71,0.051187852748554974,0.9750020948795227
Gemstone-Models/Gemstone-256x71,37,1,95588096,71,0.05237263907586128,0.9499375995572981
Gemstone-Models/Gemstone-256x71,37,2,95588096,71,0.05048610904049851,0.9932995071640244
Gemstone-Models/Gemstone-256x71,38,1,95588096,71,0.13004059489402503,0.5729371098963706
Gemstone-Models/Gemstone-256x71,38,2,95588096,71,0.5308024998720702,0.2784927432780509
Gemstone-Models/Gemstone-256x71,39,1,95588096,71,0.06486637563676802,0.8257133032645549
Gemstone-Models/Gemstone-256x71,39,2,95588096,71,0.11123298300435767,0.6249906890564136
Gemstone-Models/Gemstone-256x71,40,1,95588096,71,0.08338980683805165,0.606593453624585
Gemstone-Models/Gemstone-256x71,40,2,95588096,71,0.21184015352357252,0.406074429283271
Gemstone-Models/Gemstone-256x71,41,1,95588096,71,0.2605782310749675,0.5219560427977158
Gemstone-Models/Gemstone-256x71,41,2,95588096,71,0.2742325548899245,0.3927951391573783
Gemstone-Models/Gemstone-256x71,42,1,95588096,71,0.055186781573581936,0.9440311878114134
Gemstone-Models/Gemstone-256x71,42,2,95588096,71,0.07140295756225647,0.8524916917085648
Gemstone-Models/Gemstone-256x71,43,1,95588096,71,0.06167643750645775,0.8711327237409873
Gemstone-Models/Gemstone-256x71,43,2,95588096,71,0.12327752176213547,0.4876945116990679
Gemstone-Models/Gemstone-256x71,44,1,95588096,71,0.05025299656548877,0.998895720497624
Gemstone-Models/Gemstone-256x71,44,2,95588096,71,0.05118233807295467,0.9870597028338516
Gemstone-Models/Gemstone-256x71,45,1,95588096,71,0.1429102661104889,0.41977415189102246
Gemstone-Models/Gemstone-256x71,45,2,95588096,71,0.5096891681263754,0.36043824360624804
Gemstone-Models/Gemstone-256x71,46,1,95588096,71,0.07441017493135753,0.8723456867643304
Gemstone-Models/Gemstone-256x71,46,2,95588096,71,0.05346857814968478,0.9548932252166508
Gemstone-Models/Gemstone-256x71,47,1,95588096,71,0.08814303972408753,0.7042829562593866
Gemstone-Models/Gemstone-256x71,47,2,95588096,71,0.08708924010351252,0.6534118475588234
Gemstone-Models/Gemstone-256x71,48,1,95588096,71,0.054594632201791664,0.9515591105362317
Gemstone-Models/Gemstone-256x71,48,2,95588096,71,0.051831383128054735,0.9806669412611483
Gemstone-Models/Gemstone-256x71,49,1,95588096,71,0.06445505153443716,0.8675442354994135
Gemstone-Models/Gemstone-256x71,49,2,95588096,71,0.10800149482493103,0.5572833223296357
Gemstone-Models/Gemstone-256x71,50,1,95588096,71,0.06927135313494692,0.8822589402979201
Gemstone-Models/Gemstone-256x71,50,2,95588096,71,0.08451885491743814,0.7971783265158221
Gemstone-Models/Gemstone-256x71,51,1,95588096,71,0.17956180370471495,0.66514614551096
Gemstone-Models/Gemstone-256x71,51,2,95588096,71,0.11648301293586821,0.6222116797714978
Gemstone-Models/Gemstone-256x71,52,1,95588096,71,0.16250249278079995,0.5627212827359592
Gemstone-Models/Gemstone-256x71,52,2,95588096,71,0.14485097628970578,0.5603949957871223
Gemstone-Models/Gemstone-256x71,53,1,95588096,71,0.27416005028081725,0.6074240730778949
Gemstone-Models/Gemstone-256x71,53,2,95588096,71,0.0741114731341063,0.7396608996051209
Gemstone-Models/Gemstone-256x71,54,1,95588096,71,0.11911134801626022,0.6768623343906603
Gemstone-Models/Gemstone-256x71,54,2,95588096,71,0.14524612798391873,0.7070611449512275
Gemstone-Models/Gemstone-256x71,55,1,95588096,71,0.14019169548789298,0.5122960057926249
Gemstone-Models/Gemstone-256x71,55,2,95588096,71,0.17480134610478223,0.48269744183834606
Gemstone-Models/Gemstone-256x71,56,1,95588096,71,0.058767905702126415,0.8719503170735127
Gemstone-Models/Gemstone-256x71,56,2,95588096,71,0.3890045132185962,0.41193681129732646
Gemstone-Models/Gemstone-256x71,57,1,95588096,71,0.08002250760726559,0.7412313759863913
Gemstone-Models/Gemstone-256x71,57,2,95588096,71,0.05320945816455746,0.9320302532241868
Gemstone-Models/Gemstone-256x71,58,1,95588096,71,0.054563295170273196,0.9426051251165144
Gemstone-Models/Gemstone-256x71,58,2,95588096,71,0.05249728041200394,0.9575785078085937
Gemstone-Models/Gemstone-256x71,59,1,95588096,71,0.08310442074417347,0.7101475359709771
Gemstone-Models/Gemstone-256x71,59,2,95588096,71,0.059886465464402565,0.8796899309745422
Gemstone-Models/Gemstone-256x71,60,1,95588096,71,0.10133080710810759,0.7735400819205664
Gemstone-Models/Gemstone-256x71,60,2,95588096,71,0.1085922504962609,0.7742200760959504
Gemstone-Models/Gemstone-256x71,61,1,95588096,71,0.055937685139544335,0.9016256738263924
Gemstone-Models/Gemstone-256x71,61,2,95588096,71,0.056263115357708234,0.9162008549358036
Gemstone-Models/Gemstone-256x71,62,1,95588096,71,0.07475873262428481,0.8431208388314949
Gemstone-Models/Gemstone-256x71,62,2,95588096,71,0.05329095950635431,0.9468179579611655
Gemstone-Models/Gemstone-256x71,63,1,95588096,71,0.157619262175696,0.7095723689586909
Gemstone-Models/Gemstone-256x71,63,2,95588096,71,0.08540760572753596,0.6437268577985935
Gemstone-Models/Gemstone-256x71,64,1,95588096,71,0.05734141077286931,0.8876711618792903
Gemstone-Models/Gemstone-256x71,64,2,95588096,71,0.10521149742431017,0.4677786124540163
Gemstone-Models/Gemstone-256x71,65,1,95588096,71,0.1628522668984738,0.3918771535471395
Gemstone-Models/Gemstone-256x71,65,2,95588096,71,0.0529700109103062,0.5681565363664884
Gemstone-Models/Gemstone-256x71,66,1,95588096,71,0.0950372107802434,0.7485518043374156
Gemstone-Models/Gemstone-256x71,66,2,95588096,71,0.09898870321432567,0.5868184370053066
Gemstone-Models/Gemstone-256x71,67,1,95588096,71,0.05443223564418493,0.9427779320034537
Gemstone-Models/Gemstone-256x71,67,2,95588096,71,0.054253200183737166,0.9401504519107463
Gemstone-Models/Gemstone-256x71,68,1,95588096,71,0.08911522522613446,0.5646128437674798
Gemstone-Models/Gemstone-256x71,68,2,95588096,71,0.47586748120305056,0.18975026391491334
Gemstone-Models/Gemstone-256x71,69,1,95588096,71,0.1764552236755599,0.08615071428016764
Gemstone-Models/Gemstone-256x71,69,2,95588096,71,0.18535560150225236,0.14024256061840876
Gemstone-Models/Gemstone-256x71,70,1,95588096,71,0.25149319097175965,0.0560285313860387
Gemstone-Models/Gemstone-256x71,70,2,95588096,71,0.11481349884501624,0.08965790017253461
Gemstone-Models/Gemstone-256x71,71,1,95588096,71,0.10277516620272806,0.3138785424387759
Gemstone-Models/Gemstone-256x71,71,2,95588096,71,0.10487924682888179,0.19053979629410187
