mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-1792x18,3,2,1047397120,18,0.4056899420939408,0.16172210232832943
Gemstone-Models/Gemstone-1792x18,3,3,1047397120,18,0.23864353560023116,0.18787905789755124
Gemstone-Models/Gemstone-1792x18,3,4,1047397120,18,0.11442388629949124,0.22105283627996927
Gemstone-Models/Gemstone-1792x18,3,5,1047397120,18,0.10721200510479126,0.19117004764420129
Gemstone-Models/Gemstone-1792x18,3,6,1047397120,18,0.2932048860612932,0.16660905381043747
Gemstone-Models/Gemstone-1792x18,3,7,1047397120,18,0.12089812644273486,0.24124793581910672
Gemstone-Models/Gemstone-1792x18,3,8,1047397120,18,0.10407184356370483,0.27661732853846144
Gemstone-Models/Gemstone-1792x18,3,9,1047397120,18,0.07184981761147843,0.22620590189443868
Gemstone-Models/Gemstone-1792x18,3,10,1047397120,18,0.09521673592059189,0.2929116673040407
Gemstone-Models/Gemstone-1792x18,3,11,1047397120,18,0.25585295868528496,0.21929134579526408
Gemstone-Models/Gemstone-1792x18,3,12,1047397120,18,0.20391061371779653,0.1864803897569308
Gemstone-Models/Gemstone-1792x18,3,13,1047397120,18,0.10805615247437005,0.3099414399257293
Gemstone-Models/Gemstone-1792x18,3,14,1047397120,18,0.2116596224877211,0.19154857935288822
Gemstone-Models/Gemstone-1792x18,4,1,1047397120,18,0.1595562144823081,0.2357994707485845
Gemstone-Models/Gemstone-1792x18,4,2,1047397120,18,0.2112977069218058,0.2251600619271263
Gemstone-Models/Gemstone-1792x18,4,3,1047397120,18,0.27736365291717885,0.19993624093385784
Gemstone-Models/Gemstone-1792x18,4,4,1047397120,18,0.16349791557536464,0.30578506488476065
Gemstone-Models/Gemstone-1792x18,4,5,1047397120,18,0.21134818567930752,0.2107600321596091
Gemstone-Models/Gemstone-1792x18,4,6,1047397120,18,0.12176475237618692,0.33959468607385235
Gemstone-Models/Gemstone-1792x18,4,7,1047397120,18,0.11121128410011435,0.23802880517713296
Gemstone-Models/Gemstone-1792x18,4,8,1047397120,18,0.11935883253119188,0.3057021004324023
Gemstone-Models/Gemstone-1792x18,4,9,1047397120,18,0.1227772488586,0.17787705881481947
Gemstone-Models/Gemstone-1792x18,4,10,1047397120,18,0.13679456770666185,0.2514387620417205
Gemstone-Models/Gemstone-1792x18,4,11,1047397120,18,0.06867193532464379,0.33939765830029234
Gemstone-Models/Gemstone-1792x18,4,12,1047397120,18,0.13263476440856403,0.29595783129110703
Gemstone-Models/Gemstone-1792x18,4,13,1047397120,18,0.1177913960539274,0.3459676139325172
Gemstone-Models/Gemstone-1792x18,4,14,1047397120,18,0.17867571319098224,0.1929631823220768
Gemstone-Models/Gemstone-1792x18,5,1,1047397120,18,0.12937435504418232,0.3373993998309513
Gemstone-Models/Gemstone-1792x18,5,2,1047397120,18,0.08264608391457129,0.2789570570338864
Gemstone-Models/Gemstone-1792x18,5,3,1047397120,18,0.29520609614637877,0.28555664686379845
Gemstone-Models/Gemstone-1792x18,5,4,1047397120,18,0.20261010000700344,0.2722567665997568
Gemstone-Models/Gemstone-1792x18,5,5,1047397120,18,0.14978872484586256,0.20345315157908483
Gemstone-Models/Gemstone-1792x18,5,6,1047397120,18,0.21832709438405234,0.2685302796384862
Gemstone-Models/Gemstone-1792x18,5,7,1047397120,18,0.10541732793299102,0.35902926099819465
Gemstone-Models/Gemstone-1792x18,5,8,1047397120,18,0.11327706449651141,0.2232968039956089
Gemstone-Models/Gemstone-1792x18,5,9,1047397120,18,0.20136704426762217,0.2729242961104209
Gemstone-Models/Gemstone-1792x18,5,10,1047397120,18,0.22782142482720333,0.24499409226281144
Gemstone-Models/Gemstone-1792x18,5,11,1047397120,18,0.4900725593527516,0.15356024700935714
Gemstone-Models/Gemstone-1792x18,5,12,1047397120,18,0.25001932758916245,0.2182432064848082
Gemstone-Models/Gemstone-1792x18,5,13,1047397120,18,0.2359434672975325,0.2745584899912009
Gemstone-Models/Gemstone-1792x18,5,14,1047397120,18,0.23688625662892426,0.26236543057111644
Gemstone-Models/Gemstone-1792x18,6,1,1047397120,18,0.11352923182440587,0.40543714680292225
Gemstone-Models/Gemstone-1792x18,6,2,1047397120,18,0.29881845850933775,0.2528643124476746
Gemstone-Models/Gemstone-1792x18,6,3,1047397120,18,0.12532464897556522,0.4290503102827359
Gemstone-Models/Gemstone-1792x18,6,4,1047397120,18,0.12088580745029015,0.6750000278736736
Gemstone-Models/Gemstone-1792x18,6,5,1047397120,18,0.13713780834756273,0.41834142220181386
Gemstone-Models/Gemstone-1792x18,6,6,1047397120,18,0.08579817329262107,0.569851713003339
Gemstone-Models/Gemstone-1792x18,6,7,1047397120,18,0.0795390466703577,0.3386846645413576
Gemstone-Models/Gemstone-1792x18,6,8,1047397120,18,0.2418364369990052,0.3823080086135291
Gemstone-Models/Gemstone-1792x18,6,9,1047397120,18,0.08774749367489466,0.5902914818790224
Gemstone-Models/Gemstone-1792x18,6,10,1047397120,18,0.10597747433986567,0.528520018265054
Gemstone-Models/Gemstone-1792x18,6,11,1047397120,18,0.08990905689517474,0.6074015702436995
Gemstone-Models/Gemstone-1792x18,6,12,1047397120,18,0.08849743791148286,0.5353439727479273
Gemstone-Models/Gemstone-1792x18,6,13,1047397120,18,0.15666127769841443,0.35207886163805335
Gemstone-Models/Gemstone-1792x18,6,14,1047397120,18,0.06555872418087072,0.37835977891006983
Gemstone-Models/Gemstone-1792x18,7,1,1047397120,18,0.13656685544966574,0.45936847932345876
Gemstone-Models/Gemstone-1792x18,7,2,1047397120,18,0.1307638890974156,0.519867321705675
Gemstone-Models/Gemstone-1792x18,7,3,1047397120,18,0.09291560222973691,0.5993085857984182
Gemstone-Models/Gemstone-1792x18,7,4,1047397120,18,0.16805072332377186,0.38550715146211534
Gemstone-Models/Gemstone-1792x18,7,5,1047397120,18,0.14488404658105633,0.478357569569045
Gemstone-Models/Gemstone-1792x18,7,6,1047397120,18,0.10366705788282657,0.7075083529627001
Gemstone-Models/Gemstone-1792x18,7,7,1047397120,18,0.08995069672462636,0.7083636793019893
Gemstone-Models/Gemstone-1792x18,7,8,1047397120,18,0.12290378204650344,0.48369916942384505
Gemstone-Models/Gemstone-1792x18,7,9,1047397120,18,0.15922251094815068,0.5870457958799224
Gemstone-Models/Gemstone-1792x18,7,10,1047397120,18,0.12403065706785014,0.5308216203440417
Gemstone-Models/Gemstone-1792x18,7,11,1047397120,18,0.14324506721249566,0.34800633470396375
Gemstone-Models/Gemstone-1792x18,7,12,1047397120,18,0.06688482762669563,0.4952838777063845
Gemstone-Models/Gemstone-1792x18,7,13,1047397120,18,0.16263546539588014,0.44102570378744566
Gemstone-Models/Gemstone-1792x18,7,14,1047397120,18,0.08607864077832243,0.5816983950433431
Gemstone-Models/Gemstone-1792x18,8,1,1047397120,18,0.2750023861412887,0.40602890762301896
Gemstone-Models/Gemstone-1792x18,8,2,1047397120,18,0.09309387272475535,0.42753736395109165
Gemstone-Models/Gemstone-1792x18,8,3,1047397120,18,0.2021329086777326,0.47857842677169377
Gemstone-Models/Gemstone-1792x18,8,4,1047397120,18,0.20749530598923963,0.46704270782413426
Gemstone-Models/Gemstone-1792x18,8,5,1047397120,18,0.1623932137168026,0.38655492710369127
Gemstone-Models/Gemstone-1792x18,8,6,1047397120,18,0.11000675399852046,0.552291597846571
Gemstone-Models/Gemstone-1792x18,8,7,1047397120,18,0.3395363545498332,0.5960141504491056
Gemstone-Models/Gemstone-1792x18,8,8,1047397120,18,0.21481907751422383,0.7168020631099964
Gemstone-Models/Gemstone-1792x18,8,9,1047397120,18,0.24936970907288625,0.2669075982415819
Gemstone-Models/Gemstone-1792x18,8,10,1047397120,18,0.1542009950724539,0.5545108759546423
Gemstone-Models/Gemstone-1792x18,8,11,1047397120,18,0.12227486940967781,0.44390767383145857
Gemstone-Models/Gemstone-1792x18,8,12,1047397120,18,0.06034221630767207,0.6378942265793368
Gemstone-Models/Gemstone-1792x18,8,13,1047397120,18,0.9998980880499602,0.09392104686626619
Gemstone-Models/Gemstone-1792x18,8,14,1047397120,18,0.05026379278819031,1.0
Gemstone-Models/Gemstone-1792x18,9,1,1047397120,18,0.10153452361802434,0.57694454983369
Gemstone-Models/Gemstone-1792x18,9,2,1047397120,18,0.0740609000808931,0.7346339042301293
Gemstone-Models/Gemstone-1792x18,9,3,1047397120,18,0.14496268035547508,0.5505510110844363
Gemstone-Models/Gemstone-1792x18,9,4,1047397120,18,0.19421806373261472,0.4994335595193926
Gemstone-Models/Gemstone-1792x18,9,5,1047397120,18,0.19758353226848904,0.4569624396818536
Gemstone-Models/Gemstone-1792x18,9,6,1047397120,18,0.12098098419852797,0.356618571813937
Gemstone-Models/Gemstone-1792x18,9,7,1047397120,18,0.23424423949138534,0.5275421057109002
Gemstone-Models/Gemstone-1792x18,9,8,1047397120,18,0.13273540099484243,0.3923978331881958
Gemstone-Models/Gemstone-1792x18,9,9,1047397120,18,0.2432762865793776,0.4431758707573822
Gemstone-Models/Gemstone-1792x18,9,10,1047397120,18,0.4041162961954111,0.4170386760129227
Gemstone-Models/Gemstone-1792x18,9,11,1047397120,18,0.1724094805439134,0.6363111308387092
Gemstone-Models/Gemstone-1792x18,9,12,1047397120,18,0.20643231964057626,0.5643073980872696
Gemstone-Models/Gemstone-1792x18,9,13,1047397120,18,0.22208083016020394,0.45390655406871
Gemstone-Models/Gemstone-1792x18,9,14,1047397120,18,0.14718218436940114,0.5748378711867261
Gemstone-Models/Gemstone-1792x18,10,1,1047397120,18,0.07177978099321008,0.7499206633539172
Gemstone-Models/Gemstone-1792x18,10,2,1047397120,18,0.0531215640861686,0.9335557642999712
Gemstone-Models/Gemstone-1792x18,10,3,1047397120,18,0.049568999209091594,0.972982449485017
Gemstone-Models/Gemstone-1792x18,10,4,1047397120,18,0.05046732756155385,0.8782094896913649
Gemstone-Models/Gemstone-1792x18,10,5,1047397120,18,0.19564155570871833,0.5202712172323519
Gemstone-Models/Gemstone-1792x18,10,6,1047397120,18,0.2568397481699247,0.52276272512413
Gemstone-Models/Gemstone-1792x18,10,7,1047397120,18,0.08743569327591055,0.6256075479962804
Gemstone-Models/Gemstone-1792x18,10,8,1047397120,18,0.16751922942228142,0.3992513500534378
Gemstone-Models/Gemstone-1792x18,10,9,1047397120,18,0.06596134537019883,0.7608340836770542
Gemstone-Models/Gemstone-1792x18,10,10,1047397120,18,0.19428248986512328,0.43204953971209825
Gemstone-Models/Gemstone-1792x18,10,11,1047397120,18,0.5085887111969538,0.21050416769924102
Gemstone-Models/Gemstone-1792x18,10,12,1047397120,18,0.0907576900009099,0.39643149165151353
Gemstone-Models/Gemstone-1792x18,10,13,1047397120,18,0.21078336252285548,0.6489342912002368
Gemstone-Models/Gemstone-1792x18,10,14,1047397120,18,0.1682271908062535,0.5755251062524928
Gemstone-Models/Gemstone-1792x18,11,1,1047397120,18,0.09610178132538677,0.5148641982370311
Gemstone-Models/Gemstone-1792x18,11,2,1047397120,18,0.06705320450301101,0.7260180944884503
Gemstone-Models/Gemstone-1792x18,11,3,1047397120,18,0.14151078337305656,0.4581234233604895
Gemstone-Models/Gemstone-1792x18,11,4,1047397120,18,0.10939514961418084,0.4480587159683396
Gemstone-Models/Gemstone-1792x18,11,5,1047397120,18,0.07936061844900917,0.6887170174816349
Gemstone-Models/Gemstone-1792x18,11,6,1047397120,18,0.15494508796312784,0.5300074799193276
Gemstone-Models/Gemstone-1792x18,11,7,1047397120,18,0.0903559860692278,0.6780717131701318
Gemstone-Models/Gemstone-1792x18,11,8,1047397120,18,0.051967907154389995,0.9614049059313696
Gemstone-Models/Gemstone-1792x18,11,9,1047397120,18,0.21918960472753451,0.3440175448675771
Gemstone-Models/Gemstone-1792x18,11,10,1047397120,18,0.07685182800701068,0.6523559663120333
Gemstone-Models/Gemstone-1792x18,11,11,1047397120,18,0.17659881986207787,0.44562309893133406
Gemstone-Models/Gemstone-1792x18,11,12,1047397120,18,0.113923117434522,0.5400638435337994
Gemstone-Models/Gemstone-1792x18,11,13,1047397120,18,0.11648888417237152,0.644925599923363
Gemstone-Models/Gemstone-1792x18,11,14,1047397120,18,0.3272361899236659,0.43376571002665226
Gemstone-Models/Gemstone-1792x18,12,1,1047397120,18,0.08789534895057162,0.6165170469083585
Gemstone-Models/Gemstone-1792x18,12,2,1047397120,18,0.23528508833041775,0.3370912617391294
Gemstone-Models/Gemstone-1792x18,12,3,1047397120,18,0.12855860755943854,0.5278027477386119
Gemstone-Models/Gemstone-1792x18,12,4,1047397120,18,0.07152463820715384,0.7484095097930582
Gemstone-Models/Gemstone-1792x18,12,5,1047397120,18,0.21934276172617173,0.41966732960563524
Gemstone-Models/Gemstone-1792x18,12,6,1047397120,18,0.20366483766798138,0.5132986650363103
Gemstone-Models/Gemstone-1792x18,12,7,1047397120,18,0.14258031219288747,0.3898565325293097
Gemstone-Models/Gemstone-1792x18,12,8,1047397120,18,0.313016920409224,0.37834410284374564
Gemstone-Models/Gemstone-1792x18,12,9,1047397120,18,0.09738087182579272,0.5904141969016722
Gemstone-Models/Gemstone-1792x18,12,10,1047397120,18,0.20058015425194486,0.46752248863289664
Gemstone-Models/Gemstone-1792x18,12,11,1047397120,18,0.2593028408002567,0.4856237028991138
Gemstone-Models/Gemstone-1792x18,12,12,1047397120,18,0.12518388488785814,0.5227772045332391
Gemstone-Models/Gemstone-1792x18,12,13,1047397120,18,0.06101471079966502,0.8005233384198971
Gemstone-Models/Gemstone-1792x18,12,14,1047397120,18,0.1541788617244085,0.42138752927472284
Gemstone-Models/Gemstone-1792x18,13,1,1047397120,18,0.050856757724473026,0.9855895319858471
Gemstone-Models/Gemstone-1792x18,13,2,1047397120,18,0.057600411978010434,0.9044661699562101
Gemstone-Models/Gemstone-1792x18,13,3,1047397120,18,0.013765422867851524,0.08193951133951853
Gemstone-Models/Gemstone-1792x18,13,4,1047397120,18,0.05543992997010097,0.9413144858749779
Gemstone-Models/Gemstone-1792x18,13,5,1047397120,18,0.2440326543854879,0.2451648079418205
Gemstone-Models/Gemstone-1792x18,13,6,1047397120,18,0.08468568785949508,0.6043286952707503
Gemstone-Models/Gemstone-1792x18,13,7,1047397120,18,0.2383383230471217,0.40885275134721677
Gemstone-Models/Gemstone-1792x18,13,8,1047397120,18,0.14227010809198332,0.5571907262678619
Gemstone-Models/Gemstone-1792x18,13,9,1047397120,18,0.12028514857294856,0.540980015520577
Gemstone-Models/Gemstone-1792x18,13,10,1047397120,18,0.10282094173088621,0.6322784651149143
Gemstone-Models/Gemstone-1792x18,13,11,1047397120,18,0.057594941526248604,0.9200703370141553
Gemstone-Models/Gemstone-1792x18,13,12,1047397120,18,0.07045044854294516,0.8644336361784835
Gemstone-Models/Gemstone-1792x18,13,13,1047397120,18,0.1187403999022893,0.5397467195719212
Gemstone-Models/Gemstone-1792x18,13,14,1047397120,18,0.12002751504157752,0.4696772602182609
Gemstone-Models/Gemstone-1792x18,14,1,1047397120,18,0.16760409564093065,0.3541597876999829
Gemstone-Models/Gemstone-1792x18,14,2,1047397120,18,0.13412434994257064,0.3839403553767963
Gemstone-Models/Gemstone-1792x18,14,3,1047397120,18,0.45951501984854004,0.27161859534121485
Gemstone-Models/Gemstone-1792x18,14,4,1047397120,18,0.2593400978200786,0.4466340835835483
Gemstone-Models/Gemstone-1792x18,14,5,1047397120,18,0.2777520223064823,0.3340408269975994
Gemstone-Models/Gemstone-1792x18,14,6,1047397120,18,0.0805839282144476,0.4558227314157887
Gemstone-Models/Gemstone-1792x18,14,7,1047397120,18,0.12812056036682812,0.6123816217925098
Gemstone-Models/Gemstone-1792x18,14,8,1047397120,18,0.07064027502551089,0.7633876845732823
Gemstone-Models/Gemstone-1792x18,14,9,1047397120,18,0.06137594480805833,0.8330866774549713
Gemstone-Models/Gemstone-1792x18,14,10,1047397120,18,0.15248350858375112,0.6112271682904648
Gemstone-Models/Gemstone-1792x18,14,11,1047397120,18,0.08850747737026693,0.6728498190193921
Gemstone-Models/Gemstone-1792x18,14,12,1047397120,18,0.1563079456823903,0.5811408747871358
Gemstone-Models/Gemstone-1792x18,14,13,1047397120,18,0.09238874840664787,0.6979439391925171
Gemstone-Models/Gemstone-1792x18,14,14,1047397120,18,0.07819249310360116,0.7396193617457026
Gemstone-Models/Gemstone-1792x18,15,1,1047397120,18,0.05899483181659251,0.8584825406382391
Gemstone-Models/Gemstone-1792x18,15,2,1047397120,18,0.08222533792380363,0.6951559019070845
Gemstone-Models/Gemstone-1792x18,15,3,1047397120,18,0.05976741070727682,0.8596121635701921
Gemstone-Models/Gemstone-1792x18,15,4,1047397120,18,0.08594273772459841,0.6231960308578637
Gemstone-Models/Gemstone-1792x18,15,5,1047397120,18,0.2606694284300725,0.41073480548264385
Gemstone-Models/Gemstone-1792x18,15,6,1047397120,18,0.17543632237313384,0.43877779269540634
Gemstone-Models/Gemstone-1792x18,15,7,1047397120,18,0.10261022645208208,0.5216737885374922
Gemstone-Models/Gemstone-1792x18,15,8,1047397120,18,0.1625051002434871,0.4773386150106295
Gemstone-Models/Gemstone-1792x18,15,9,1047397120,18,0.24993358658732948,0.4298070603618035
Gemstone-Models/Gemstone-1792x18,15,10,1047397120,18,0.31222738231624564,0.5515002766260514
Gemstone-Models/Gemstone-1792x18,15,11,1047397120,18,0.06633971358842405,0.8713638921668222
Gemstone-Models/Gemstone-1792x18,15,12,1047397120,18,0.05819149557557009,0.8993680598857524
Gemstone-Models/Gemstone-1792x18,15,13,1047397120,18,0.05860721275165628,0.8875776423706306
Gemstone-Models/Gemstone-1792x18,15,14,1047397120,18,0.10494051866412338,0.6086965542029332
Gemstone-Models/Gemstone-1792x18,16,1,1047397120,18,0.084444632121661,0.68110684177897
Gemstone-Models/Gemstone-1792x18,16,2,1047397120,18,0.06222853988028678,0.8507519805127078
Gemstone-Models/Gemstone-1792x18,16,3,1047397120,18,0.060112329792824194,0.8760280258304722
Gemstone-Models/Gemstone-1792x18,16,4,1047397120,18,0.05983647555616252,0.8667717790370947
Gemstone-Models/Gemstone-1792x18,16,5,1047397120,18,0.07120687882597736,0.7892941587322109
Gemstone-Models/Gemstone-1792x18,16,6,1047397120,18,0.16215010139498262,0.5652196894178877
Gemstone-Models/Gemstone-1792x18,16,7,1047397120,18,0.5491944573842011,0.07162204808233912
Gemstone-Models/Gemstone-1792x18,16,8,1047397120,18,0.2793178488542367,0.2062971299799444
Gemstone-Models/Gemstone-1792x18,16,9,1047397120,18,0.0916503811752921,0.6714032017611884
Gemstone-Models/Gemstone-1792x18,16,10,1047397120,18,0.06273082918669275,0.8169714400360176
Gemstone-Models/Gemstone-1792x18,16,11,1047397120,18,0.06797840141666092,0.8586841165213972
Gemstone-Models/Gemstone-1792x18,16,12,1047397120,18,0.057879910166668956,0.8890719609754579
Gemstone-Models/Gemstone-1792x18,16,13,1047397120,18,0.05859841518495619,0.8959190151891909
Gemstone-Models/Gemstone-1792x18,16,14,1047397120,18,0.1823686287030801,0.5989360991451476
Gemstone-Models/Gemstone-1792x18,17,1,1047397120,18,0.14441304060968904,0.41085779821282037
Gemstone-Models/Gemstone-1792x18,17,2,1047397120,18,0.06714998533272434,0.7728351351914106
Gemstone-Models/Gemstone-1792x18,17,3,1047397120,18,0.1076822501212895,0.6470856599442594
Gemstone-Models/Gemstone-1792x18,17,4,1047397120,18,0.25405255696168527,0.32547404091279425
Gemstone-Models/Gemstone-1792x18,17,5,1047397120,18,0.16521034559777545,0.4119560586752834
Gemstone-Models/Gemstone-1792x18,17,6,1047397120,18,0.15231661755289577,0.5297396178986575
Gemstone-Models/Gemstone-1792x18,17,7,1047397120,18,0.06260769813693497,0.800583721102179
Gemstone-Models/Gemstone-1792x18,17,8,1047397120,18,0.07464291631067922,0.757336432690377
Gemstone-Models/Gemstone-1792x18,17,9,1047397120,18,0.12672541664169354,0.4694627524093465
Gemstone-Models/Gemstone-1792x18,17,10,1047397120,18,0.056082990786826964,0.8979881874791853
Gemstone-Models/Gemstone-1792x18,17,11,1047397120,18,0.09250312848659871,0.5493445121669196
Gemstone-Models/Gemstone-1792x18,17,12,1047397120,18,0.0842405699148729,0.5523167672726486
Gemstone-Models/Gemstone-1792x18,17,13,1047397120,18,0.1570137046143278,0.5582042362417903
Gemstone-Models/Gemstone-1792x18,17,14,1047397120,18,0.09284114894700475,0.5979068271659158
Gemstone-Models/Gemstone-1792x18,18,1,1047397120,18,0.06992352010497635,0.7520917850482213
Gemstone-Models/Gemstone-1792x18,18,2,1047397120,18,0.19603161338168576,0.46244006433912943
Gemstone-Models/Gemstone-1792x18,18,3,1047397120,18,0.061710728888956415,0.8060799776702314
Gemstone-Models/Gemstone-1792x18,18,4,1047397120,18,0.21501893724675647,0.44644548674603485
Gemstone-Models/Gemstone-1792x18,18,5,1047397120,18,0.199734696542268,0.44498045592605173
Gemstone-Models/Gemstone-1792x18,18,6,1047397120,18,0.061149401369283644,0.6909070462435931
Gemstone-Models/Gemstone-1792x18,18,7,1047397120,18,0.45327611831394404,0.08578285775161358
Gemstone-Models/Gemstone-1792x18,18,8,1047397120,18,0.4881470982018892,0.06408248302406507
Gemstone-Models/Gemstone-1792x18,18,9,1047397120,18,0.08061774476087304,0.728236783732165
Gemstone-Models/Gemstone-1792x18,18,10,1047397120,18,0.0656527392146689,0.8090653364006821
Gemstone-Models/Gemstone-1792x18,18,11,1047397120,18,0.16436433261847708,0.23239876838909967
Gemstone-Models/Gemstone-1792x18,18,12,1047397120,18,0.1429312797514973,0.29998175869206406
Gemstone-Models/Gemstone-1792x18,18,13,1047397120,18,0.1597228822138932,0.23676062793703045
Gemstone-Models/Gemstone-1792x18,18,14,1047397120,18,0.1774356502245317,0.424533634236804
