mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-1280x36,1,1,1013607680,36,0.11767078670966728,0.1755632487022214
Gemstone-Models/Gemstone-1280x36,1,2,1013607680,36,0.16909777745045157,0.19974530257799242
Gemstone-Models/Gemstone-1280x36,1,3,1013607680,36,0.13100591550830065,0.11350284192386687
Gemstone-Models/Gemstone-1280x36,1,4,1013607680,36,0.1318551642993638,0.14759142337752887
Gemstone-Models/Gemstone-1280x36,1,5,1013607680,36,0.1612914853782446,0.1682200998783827
Gemstone-Models/Gemstone-1280x36,1,6,1013607680,36,0.10934667764707008,0.1609087934544136
Gemstone-Models/Gemstone-1280x36,1,7,1013607680,36,0.1402217202229766,0.08384931844298363
Gemstone-Models/Gemstone-1280x36,1,8,1013607680,36,0.13953388709988854,0.1001006905576801
Gemstone-Models/Gemstone-1280x36,1,9,1013607680,36,0.1389061636836813,0.10717265079127951
Gemstone-Models/Gemstone-1280x36,1,10,1013607680,36,0.13048850074298562,0.11458916615347958
Gemstone-Models/Gemstone-1280x36,2,1,1013607680,36,0.14285798682957077,0.11192014262180872
Gemstone-Models/Gemstone-1280x36,2,2,1013607680,36,0.14597429657304606,0.10810529054967576
Gemstone-Models/Gemstone-1280x36,2,3,1013607680,36,0.19655197143957417,0.1568193074159167
Gemstone-Models/Gemstone-1280x36,2,4,1013607680,36,0.19303184837192383,0.14938515937654998
Gemstone-Models/Gemstone-1280x36,2,5,1013607680,36,0.14822521075248357,0.1940797200627826
Gemstone-Models/Gemstone-1280x36,2,6,1013607680,36,0.15922298579401256,0.17205280735641265
Gemstone-Models/Gemstone-1280x36,2,7,1013607680,36,0.2940064165014046,0.13249101369801133
Gemstone-Models/Gemstone-1280x36,2,8,1013607680,36,0.2589779163266087,0.14461501495907073
Gemstone-Models/Gemstone-1280x36,2,9,1013607680,36,0.20691488377817038,0.17347194964496845
Gemstone-Models/Gemstone-1280x36,2,10,1013607680,36,0.22257016919128167,0.15616428328526982
Gemstone-Models/Gemstone-1280x36,3,1,1013607680,36,0.15490163366559206,0.1561229688537729
Gemstone-Models/Gemstone-1280x36,3,2,1013607680,36,0.13816400611208182,0.14363234433941202
Gemstone-Models/Gemstone-1280x36,3,3,1013607680,36,0.29958404696828966,0.1588029246917134
Gemstone-Models/Gemstone-1280x36,3,4,1013607680,36,0.2369351321691507,0.1402385120109484
Gemstone-Models/Gemstone-1280x36,3,5,1013607680,36,0.24085475027829673,0.13368149338899785
Gemstone-Models/Gemstone-1280x36,3,6,1013607680,36,0.714657446106633,0.0952742624155304
Gemstone-Models/Gemstone-1280x36,3,7,1013607680,36,0.1089875965795896,0.26115894738260326
Gemstone-Models/Gemstone-1280x36,3,8,1013607680,36,0.17248684050397825,0.16260762358861816
Gemstone-Models/Gemstone-1280x36,3,9,1013607680,36,0.11254532910972918,0.22425143538719716
Gemstone-Models/Gemstone-1280x36,3,10,1013607680,36,0.08184514931115029,0.19693910809340057
Gemstone-Models/Gemstone-1280x36,4,1,1013607680,36,0.08660156162897563,0.3219908662475981
Gemstone-Models/Gemstone-1280x36,4,2,1013607680,36,0.2800349118607538,0.16479643156287724
Gemstone-Models/Gemstone-1280x36,4,3,1013607680,36,0.2893471073459934,0.18652002141998333
