mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-1792x7,6,7,517499136,7,0.10216061440897771,0.5183032272724776
Gemstone-Models/Gemstone-1792x7,6,8,517499136,7,0.2892618400825036,0.30684273405834
Gemstone-Models/Gemstone-1792x7,6,9,517499136,7,0.05687913057805446,0.9069344230421312
Gemstone-Models/Gemstone-1792x7,6,10,517499136,7,0.05525214332309701,0.9328566603474431
Gemstone-Models/Gemstone-1792x7,6,11,517499136,7,0.1203493074969844,0.46982995653385157
Gemstone-Models/Gemstone-1792x7,6,12,517499136,7,0.17040986582838197,0.45618703328184895
Gemstone-Models/Gemstone-1792x7,6,13,517499136,7,0.19227345946717544,0.5044469658408437
Gemstone-Models/Gemstone-1792x7,6,14,517499136,7,0.060021059962364245,0.8599889099418938
Gemstone-Models/Gemstone-1792x7,7,1,517499136,7,0.06934368802799473,0.7469092797230672
Gemstone-Models/Gemstone-1792x7,7,2,517499136,7,0.17426675200104352,0.4299752627004374
Gemstone-Models/Gemstone-1792x7,7,3,517499136,7,0.16949383294707657,0.4900776044473992
Gemstone-Models/Gemstone-1792x7,7,4,517499136,7,0.2323008489210505,0.4481915542268538
Gemstone-Models/Gemstone-1792x7,7,5,517499136,7,0.058677897069815715,0.848741831498461
Gemstone-Models/Gemstone-1792x7,7,6,517499136,7,0.058354310378118994,0.8726726087542983
Gemstone-Models/Gemstone-1792x7,7,7,517499136,7,0.12735970817260195,0.3917801018368017
Gemstone-Models/Gemstone-1792x7,7,8,517499136,7,0.10885136064936266,0.5087235656318005
Gemstone-Models/Gemstone-1792x7,7,9,517499136,7,0.2206558473631963,0.27486477188161895
Gemstone-Models/Gemstone-1792x7,7,10,517499136,7,0.4479764887878487,0.16628475713210775
Gemstone-Models/Gemstone-1792x7,7,11,517499136,7,0.12149321242003465,0.4741698558758329
Gemstone-Models/Gemstone-1792x7,7,12,517499136,7,0.23843606154213434,0.414517543986216
Gemstone-Models/Gemstone-1792x7,7,13,517499136,7,0.08157128233786992,0.6559326028054183
Gemstone-Models/Gemstone-1792x7,7,14,517499136,7,0.060640154792381794,0.8310918916274119
