mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-256x80,1,1,104440064,80,0.1182341286996463,0.14901300763023326
Gemstone-Models/Gemstone-256x80,1,2,104440064,80,0.1253251454795713,0.17096553537043718
Gemstone-Models/Gemstone-256x80,2,1,104440064,80,0.13341267964055942,0.1875299593271525
Gemstone-Models/Gemstone-256x80,2,2,104440064,80,0.13389082770380706,0.135917205191511
Gemstone-Models/Gemstone-256x80,3,1,104440064,80,0.7705612663213197,0.09310380986670738
Gemstone-Models/Gemstone-256x80,3,2,104440064,80,0.2462464942185728,0.1473174008454109
Gemstone-Models/Gemstone-256x80,4,1,104440064,80,0.32933913746306126,0.1285378980022427
Gemstone-Models/Gemstone-256x80,4,2,104440064,80,0.150732574654413,0.1618196475389483
Gemstone-Models/Gemstone-256x80,5,1,104440064,80,0.10255752017514569,0.22390540452064334
Gemstone-Models/Gemstone-256x80,5,2,104440064,80,0.22609078422099257,0.19636776288216173
Gemstone-Models/Gemstone-256x80,6,1,104440064,80,0.3508222850302497,0.16434834799631395
Gemstone-Models/Gemstone-256x80,6,2,104440064,80,0.13242795268582686,0.22975531824257545
Gemstone-Models/Gemstone-256x80,7,1,104440064,80,0.08512008050316801,0.46553983072842564
Gemstone-Models/Gemstone-256x80,7,2,104440064,80,0.07582000876544738,0.45717896160868193
Gemstone-Models/Gemstone-256x80,8,1,104440064,80,0.21546963199570368,0.33321564423071365
Gemstone-Models/Gemstone-256x80,8,2,104440064,80,0.17092601997447798,0.38632230978604554
Gemstone-Models/Gemstone-256x80,9,1,104440064,80,0.11530188359767642,0.2919289156313504
Gemstone-Models/Gemstone-256x80,9,2,104440064,80,0.09482928437625499,0.3754351599304167
Gemstone-Models/Gemstone-256x80,10,1,104440064,80,0.19361391341364056,0.2413507268481605
Gemstone-Models/Gemstone-256x80,10,2,104440064,80,0.1249754634257909,0.28281059367833905
Gemstone-Models/Gemstone-256x80,11,1,104440064,80,0.1986467973203272,0.34086422834757923
Gemstone-Models/Gemstone-256x80,11,2,104440064,80,0.1727698268732419,0.35644034543508163
Gemstone-Models/Gemstone-256x80,12,1,104440064,80,0.09900851691471739,0.3847052851977112
Gemstone-Models/Gemstone-256x80,12,2,104440064,80,0.09469200490048156,0.3706361528027344
Gemstone-Models/Gemstone-256x80,13,1,104440064,80,0.11189129273477076,0.35108713788894913
Gemstone-Models/Gemstone-256x80,13,2,104440064,80,0.09597939795146024,0.3863571089421128
Gemstone-Models/Gemstone-256x80,14,1,104440064,80,0.07642446875686867,0.4464738474705735
Gemstone-Models/Gemstone-256x80,14,2,104440064,80,0.07533314897379534,0.46652645790004155
Gemstone-Models/Gemstone-256x80,15,1,104440064,80,0.0905173839302034,0.39992498699295986
Gemstone-Models/Gemstone-256x80,15,2,104440064,80,0.08727959271061703,0.4077032076771016
Gemstone-Models/Gemstone-256x80,16,1,104440064,80,0.11348496031788013,0.42662431597262174
Gemstone-Models/Gemstone-256x80,16,2,104440064,80,0.14686234450868296,0.38802290204409007
Gemstone-Models/Gemstone-256x80,17,1,104440064,80,0.12190085679695409,0.4188092347379919
Gemstone-Models/Gemstone-256x80,17,2,104440064,80,0.12074521917838588,0.4276512260506819
Gemstone-Models/Gemstone-256x80,18,1,104440064,80,0.09541956028780775,0.4277630391287374
Gemstone-Models/Gemstone-256x80,18,2,104440064,80,0.09182667208684453,0.40953924384963764
Gemstone-Models/Gemstone-256x80,19,1,104440064,80,0.13576760592201984,0.40281950728268595
Gemstone-Models/Gemstone-256x80,19,2,104440064,80,0.09850920716093642,0.3387732452883555
Gemstone-Models/Gemstone-256x80,20,1,104440064,80,0.25633212838981956,0.3460267213349406
Gemstone-Models/Gemstone-256x80,20,2,104440064,80,0.20290965053278043,0.37944929509818015
Gemstone-Models/Gemstone-256x80,21,1,104440064,80,0.3253934141080658,0.28001377327708865
Gemstone-Models/Gemstone-256x80,21,2,104440064,80,0.31471833503908575,0.274454562737419
Gemstone-Models/Gemstone-256x80,22,1,104440064,80,0.17118521834592199,0.3655501045510396
Gemstone-Models/Gemstone-256x80,22,2,104440064,80,0.09162744625776376,0.4309658532788804
Gemstone-Models/Gemstone-256x80,23,1,104440064,80,0.15695788697325605,0.3839903967874544
Gemstone-Models/Gemstone-256x80,23,2,104440064,80,0.2717009777421349,0.3333632346611839
Gemstone-Models/Gemstone-256x80,24,1,104440064,80,0.30695072432851284,0.3014427474602027
Gemstone-Models/Gemstone-256x80,24,2,104440064,80,0.17364953285469123,0.3997711264066868
Gemstone-Models/Gemstone-256x80,25,1,104440064,80,0.10594727673397225,0.40593673237361705
Gemstone-Models/Gemstone-256x80,25,2,104440064,80,0.22217014172413682,0.3360450479450884
Gemstone-Models/Gemstone-256x80,26,1,104440064,80,0.22885741058502107,0.3985377421921438
Gemstone-Models/Gemstone-256x80,26,2,104440064,80,0.09729617329554868,0.4077486936841999
Gemstone-Models/Gemstone-256x80,27,1,104440064,80,0.39110371418990886,0.2146034425532853
Gemstone-Models/Gemstone-256x80,27,2,104440064,80,0.19888404705323967,0.21385043550159655
Gemstone-Models/Gemstone-256x80,28,1,104440064,80,0.19438528988857165,0.2952715864925234
Gemstone-Models/Gemstone-256x80,28,2,104440064,80,0.24411826291018057,0.29388747268073906
Gemstone-Models/Gemstone-256x80,29,1,104440064,80,0.1328788329665367,0.35128632757264566
Gemstone-Models/Gemstone-256x80,29,2,104440064,80,0.3211766923959548,0.2135974285122868
Gemstone-Models/Gemstone-256x80,30,1,104440064,80,0.07532501972753092,0.3510524360714732
Gemstone-Models/Gemstone-256x80,30,2,104440064,80,0.1365157425314098,0.28732073760113197
Gemstone-Models/Gemstone-256x80,31,1,104440064,80,0.26335503592773957,0.21784538645353219
Gemstone-Models/Gemstone-256x80,31,2,104440064,80,0.08281134467784523,0.20849868080749343
Gemstone-Models/Gemstone-256x80,32,1,104440064,80,0.15190248680231086,0.16938178615459984
Gemstone-Models/Gemstone-256x80,32,2,104440064,80,0.14324956553409224,0.25432381143530564
Gemstone-Models/Gemstone-256x80,33,1,104440064,80,0.28610295527153184,0.23980198637792116
Gemstone-Models/Gemstone-256x80,33,2,104440064,80,0.08767170191102017,0.14238314532504243
Gemstone-Models/Gemstone-256x80,34,1,104440064,80,0.2542058952577837,0.1573548692225425
Gemstone-Models/Gemstone-256x80,34,2,104440064,80,0.7267319639702817,0.1084127661187548
Gemstone-Models/Gemstone-256x80,35,1,104440064,80,0.054467897754520496,0.5392632706834747
Gemstone-Models/Gemstone-256x80,35,2,104440064,80,0.6979220035197856,0.22521877783286318
Gemstone-Models/Gemstone-256x80,36,1,104440064,80,0.09546051210200818,0.7232445453380322
Gemstone-Models/Gemstone-256x80,36,2,104440064,80,0.05515706133623198,0.9409493251784786
Gemstone-Models/Gemstone-256x80,37,1,104440064,80,0.4936526929652011,0.3566588512859544
Gemstone-Models/Gemstone-256x80,37,2,104440064,80,0.08701690403862038,0.5915505481106383
Gemstone-Models/Gemstone-256x80,38,1,104440064,80,0.23834469332709324,0.42771157888589323
Gemstone-Models/Gemstone-256x80,38,2,104440064,80,0.21276103785714584,0.4567220020401585
Gemstone-Models/Gemstone-256x80,39,1,104440064,80,0.0547938427549448,0.9185249647041699
Gemstone-Models/Gemstone-256x80,39,2,104440064,80,0.06365459371223907,0.8730150570830068
Gemstone-Models/Gemstone-256x80,40,1,104440064,80,0.09930810293702924,0.533328005725199
Gemstone-Models/Gemstone-256x80,40,2,104440064,80,0.2275845499614158,0.47775106114131194
