mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-512x12,1,1,98710016,12,0.6575279737915005,0.09208249161719108
Gemstone-Models/Gemstone-512x12,1,2,98710016,12,0.2022063315317437,0.16876676853734984
Gemstone-Models/Gemstone-512x12,1,3,98710016,12,0.09812970320182336,0.14931059891341233
Gemstone-Models/Gemstone-512x12,1,4,98710016,12,0.4215692183724395,0.12607387258942507
Gemstone-Models/Gemstone-512x12,2,1,98710016,12,0.14257618703798305,0.1880360430570783
Gemstone-Models/Gemstone-512x12,2,2,98710016,12,0.21336078393208727,0.14577669891397332
Gemstone-Models/Gemstone-512x12,2,3,98710016,12,0.2649389809338717,0.1692303435306425
Gemstone-Models/Gemstone-512x12,2,4,98710016,12,0.07934267097362523,0.2043645293242088
Gemstone-Models/Gemstone-512x12,3,1,98710016,12,0.10047915495663609,0.30811717716121184
Gemstone-Models/Gemstone-512x12,3,2,98710016,12,0.07806295375046023,0.30678685368304404
Gemstone-Models/Gemstone-512x12,3,3,98710016,12,0.2061203607881033,0.2737056900671607
Gemstone-Models/Gemstone-512x12,3,4,98710016,12,0.27179885201446996,0.23846566304005118
Gemstone-Models/Gemstone-512x12,4,1,98710016,12,0.5414558437403973,0.13665533412035338
Gemstone-Models/Gemstone-512x12,4,2,98710016,12,0.36885358171688537,0.19259802592700126
Gemstone-Models/Gemstone-512x12,4,3,98710016,12,0.11030382679792133,0.32522088002872174
Gemstone-Models/Gemstone-512x12,4,4,98710016,12,0.16091965549477225,0.32821774041956964
Gemstone-Models/Gemstone-512x12,5,1,98710016,12,0.2049408806068403,0.2398781799529497
Gemstone-Models/Gemstone-512x12,5,2,98710016,12,0.43318461221796617,0.20051167574193737
Gemstone-Models/Gemstone-512x12,5,3,98710016,12,0.1067071331290153,0.31200301384290413
Gemstone-Models/Gemstone-512x12,5,4,98710016,12,0.1255340528570943,0.28943519425150505
Gemstone-Models/Gemstone-512x12,6,1,98710016,12,0.25387758390234033,0.2276074139082485
Gemstone-Models/Gemstone-512x12,6,2,98710016,12,0.2686176610154074,0.18975010175850832
Gemstone-Models/Gemstone-512x12,6,3,98710016,12,0.2646639815814144,0.23038281955652762
Gemstone-Models/Gemstone-512x12,6,4,98710016,12,0.1751147495196746,0.238723093934648
Gemstone-Models/Gemstone-512x12,7,1,98710016,12,0.17947304822705884,0.31584376018416055
Gemstone-Models/Gemstone-512x12,7,2,98710016,12,0.11350025099005781,0.41193175123439535
Gemstone-Models/Gemstone-512x12,7,3,98710016,12,0.15358649340791025,0.2457682624593511
Gemstone-Models/Gemstone-512x12,7,4,98710016,12,0.7823955589407557,0.12261466896748753
Gemstone-Models/Gemstone-512x12,8,1,98710016,12,0.2567333350176209,0.45226223482652467
Gemstone-Models/Gemstone-512x12,8,2,98710016,12,0.05416381061804272,0.9262958562767899
Gemstone-Models/Gemstone-512x12,8,3,98710016,12,0.08218832630608171,0.6465602834840437
Gemstone-Models/Gemstone-512x12,8,4,98710016,12,0.16411158508500892,0.3396611842844221
Gemstone-Models/Gemstone-512x12,9,1,98710016,12,0.21617406011522708,0.4694613546312034
Gemstone-Models/Gemstone-512x12,9,2,98710016,12,0.06722515653091683,0.894394058633495
Gemstone-Models/Gemstone-512x12,9,3,98710016,12,0.051015135026662696,0.9831937526439404
Gemstone-Models/Gemstone-512x12,9,4,98710016,12,0.12738333865664558,0.593152748795601
Gemstone-Models/Gemstone-512x12,10,1,98710016,12,0.3944817252076782,0.38584270950283733
Gemstone-Models/Gemstone-512x12,10,2,98710016,12,0.1991285786771022,0.4307634197734856
Gemstone-Models/Gemstone-512x12,10,3,98710016,12,0.06263530971454424,0.8124488192098634
Gemstone-Models/Gemstone-512x12,10,4,98710016,12,0.08322622331681548,0.7273489866439287
Gemstone-Models/Gemstone-512x12,11,1,98710016,12,0.10121575984600424,0.6222039664740319
Gemstone-Models/Gemstone-512x12,11,2,98710016,12,0.05919519716498994,0.8756095302534533
Gemstone-Models/Gemstone-512x12,11,3,98710016,12,0.0602548552688222,0.8705889974181
Gemstone-Models/Gemstone-512x12,11,4,98710016,12,0.11102852710262608,0.5325618008593539
Gemstone-Models/Gemstone-512x12,12,1,98710016,12,0.15413681657106665,0.4543934728021736
Gemstone-Models/Gemstone-512x12,12,2,98710016,12,0.062157162990946806,0.7856850189131659
Gemstone-Models/Gemstone-512x12,12,3,98710016,12,0.23547723121918712,0.38001867609697054
Gemstone-Models/Gemstone-512x12,12,4,98710016,12,0.07423314660250599,0.68695730704803
