mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-512x14,1,1,106576384,14,0.46031261416705876,0.11218218863648065
Gemstone-Models/Gemstone-512x14,1,2,106576384,14,0.120385388382249,0.19309328452826616
Gemstone-Models/Gemstone-512x14,1,3,106576384,14,0.37478694033336346,0.11187691771489629
Gemstone-Models/Gemstone-512x14,1,4,106576384,14,0.26678909060430595,0.13996839551842424
Gemstone-Models/Gemstone-512x14,2,1,106576384,14,0.12026645180520348,0.20412433896124269
Gemstone-Models/Gemstone-512x14,2,2,106576384,14,0.673729177262332,0.09978506450091035
Gemstone-Models/Gemstone-512x14,2,3,106576384,14,0.28256485857315605,0.1860534932223839
Gemstone-Models/Gemstone-512x14,2,4,106576384,14,0.11743282002617822,0.23033362447197459
Gemstone-Models/Gemstone-512x14,3,1,106576384,14,0.06367746903561051,0.34977672521763287
Gemstone-Models/Gemstone-512x14,3,2,106576384,14,0.20942080899088586,0.29240517113245906
Gemstone-Models/Gemstone-512x14,3,3,106576384,14,0.10747704882588648,0.29868813775837777
Gemstone-Models/Gemstone-512x14,3,4,106576384,14,0.06676982772360375,0.3911690949979756
Gemstone-Models/Gemstone-512x14,4,1,106576384,14,0.3108135269613595,0.3120369001686036
Gemstone-Models/Gemstone-512x14,4,2,106576384,14,0.18508014444250598,0.30980499682796964
Gemstone-Models/Gemstone-512x14,4,3,106576384,14,0.17698063741664624,0.3510922426553638
Gemstone-Models/Gemstone-512x14,4,4,106576384,14,0.0959314754562782,0.35096572853020713
Gemstone-Models/Gemstone-512x14,5,1,106576384,14,0.08729111365190852,0.38739599123060164
Gemstone-Models/Gemstone-512x14,5,2,106576384,14,0.26248447478444004,0.34922323740638406
Gemstone-Models/Gemstone-512x14,5,3,106576384,14,0.11973944963053894,0.29778377111027904
Gemstone-Models/Gemstone-512x14,5,4,106576384,14,0.2751113906413227,0.18216051304483552
Gemstone-Models/Gemstone-512x14,6,1,106576384,14,0.19080740849937758,0.2901094847669204
Gemstone-Models/Gemstone-512x14,6,2,106576384,14,0.2951693488536654,0.20503680929877197
Gemstone-Models/Gemstone-512x14,6,3,106576384,14,0.14800785603309355,0.36059145626049854
Gemstone-Models/Gemstone-512x14,6,4,106576384,14,0.13272285551481594,0.38152045375099763
Gemstone-Models/Gemstone-512x14,7,1,106576384,14,0.14763646632119695,0.25891566598178206
Gemstone-Models/Gemstone-512x14,7,2,106576384,14,0.5329682580880575,0.1302869276845598
Gemstone-Models/Gemstone-512x14,7,3,106576384,14,0.3205689404372338,0.2084980963284636
Gemstone-Models/Gemstone-512x14,7,4,106576384,14,0.13477468105765789,0.3066777151984137
Gemstone-Models/Gemstone-512x14,8,1,106576384,14,0.26876813468632393,0.243136608408199
Gemstone-Models/Gemstone-512x14,8,2,106576384,14,0.24935786663232976,0.23161340670453173
Gemstone-Models/Gemstone-512x14,8,3,106576384,14,0.25657204659403976,0.2421671832623603
Gemstone-Models/Gemstone-512x14,8,4,106576384,14,0.13721578358462796,0.34415436218361234
Gemstone-Models/Gemstone-512x14,9,1,106576384,14,0.7482431341219951,0.16729350956911973
Gemstone-Models/Gemstone-512x14,9,2,106576384,14,0.16699624437469615,0.29946622278194523
Gemstone-Models/Gemstone-512x14,9,3,106576384,14,0.23574812844529877,0.20355467579967979
Gemstone-Models/Gemstone-512x14,9,4,106576384,14,0.13582375734015265,0.32640115877574266
Gemstone-Models/Gemstone-512x14,10,1,106576384,14,0.05281587483434075,0.9517551277492855
Gemstone-Models/Gemstone-512x14,10,2,106576384,14,0.004471248767216983,0.050081827512777205
Gemstone-Models/Gemstone-512x14,10,3,106576384,14,0.13349709610032423,0.4583894481753802
Gemstone-Models/Gemstone-512x14,10,4,106576384,14,0.08222351158345421,0.7377762979304826
Gemstone-Models/Gemstone-512x14,11,1,106576384,14,0.16948822515460102,0.5516355512915431
Gemstone-Models/Gemstone-512x14,11,2,106576384,14,0.06387204443057017,0.8650257833548136
Gemstone-Models/Gemstone-512x14,11,3,106576384,14,0.36612261299256443,0.2799833273073216
Gemstone-Models/Gemstone-512x14,11,4,106576384,14,0.2780812290069219,0.42715691372349457
Gemstone-Models/Gemstone-512x14,12,1,106576384,14,0.05073476201846252,0.9881617579911206
Gemstone-Models/Gemstone-512x14,12,2,106576384,14,0.05913219473383444,0.8769336923643634
Gemstone-Models/Gemstone-512x14,12,3,106576384,14,0.09451159251456678,0.5257767510038238
Gemstone-Models/Gemstone-512x14,12,4,106576384,14,0.1575319334674436,0.48892069341721117
Gemstone-Models/Gemstone-512x14,13,1,106576384,14,0.24480596450982506,0.42158466418673685
Gemstone-Models/Gemstone-512x14,13,2,106576384,14,0.06320336863801282,0.7974723071844371
Gemstone-Models/Gemstone-512x14,13,3,106576384,14,0.06030360170760308,0.8506412085470136
Gemstone-Models/Gemstone-512x14,13,4,106576384,14,0.08756246421676316,0.6895107575007029
Gemstone-Models/Gemstone-512x14,14,1,106576384,14,0.05689104542404677,0.8615630476682393
Gemstone-Models/Gemstone-512x14,14,2,106576384,14,0.11482603292543067,0.6128898599931786
Gemstone-Models/Gemstone-512x14,14,3,106576384,14,0.16450449002084427,0.4786199563526892
Gemstone-Models/Gemstone-512x14,14,4,106576384,14,0.08193868791891465,0.6488513589442313
