mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-2048x27,1,1,1904850944,27,0.12437151516745752,0.13539748375133437
Gemstone-Models/Gemstone-2048x27,1,2,1904850944,27,0.15116324009480056,0.16979867426326142
Gemstone-Models/Gemstone-2048x27,1,3,1904850944,27,0.15044521966070917,0.09180928418670102
Gemstone-Models/Gemstone-2048x27,1,4,1904850944,27,0.14830589530480512,0.09264080531688196
Gemstone-Models/Gemstone-2048x27,1,5,1904850944,27,0.13512667558818783,0.1171058121951179
Gemstone-Models/Gemstone-2048x27,1,6,1904850944,27,0.13533108985728326,0.14149759166144033
Gemstone-Models/Gemstone-2048x27,1,7,1904850944,27,0.15584754507552392,0.1610463974863156
Gemstone-Models/Gemstone-2048x27,1,8,1904850944,27,0.13854199536032857,0.16982974832480371
Gemstone-Models/Gemstone-2048x27,1,9,1904850944,27,0.1239989223546004,0.16611235341275324
Gemstone-Models/Gemstone-2048x27,1,10,1904850944,27,0.1418677825066778,0.10975618273237935
Gemstone-Models/Gemstone-2048x27,1,11,1904850944,27,0.11797260622809953,0.16384676382974814
Gemstone-Models/Gemstone-2048x27,1,12,1904850944,27,0.1440770116497625,0.17471113040282557
Gemstone-Models/Gemstone-2048x27,1,13,1904850944,27,0.13061498142443256,0.13839191811539608
Gemstone-Models/Gemstone-2048x27,1,14,1904850944,27,0.1422691822203027,0.09305896043816617
Gemstone-Models/Gemstone-2048x27,1,15,1904850944,27,0.14312080105951236,0.1128400425278433
Gemstone-Models/Gemstone-2048x27,1,16,1904850944,27,0.1326061188671234,0.08550305798923867
Gemstone-Models/Gemstone-2048x27,2,1,1904850944,27,0.1790266844581018,0.19529428319899256
Gemstone-Models/Gemstone-2048x27,2,2,1904850944,27,0.15341359279579941,0.17100458115048411
Gemstone-Models/Gemstone-2048x27,2,3,1904850944,27,0.20459570818477202,0.22892112835302006
Gemstone-Models/Gemstone-2048x27,2,4,1904850944,27,0.1313685936903631,0.17199627646768054
Gemstone-Models/Gemstone-2048x27,2,5,1904850944,27,0.20702528435591458,0.15812194957915277
Gemstone-Models/Gemstone-2048x27,2,6,1904850944,27,0.16951118703853257,0.14553351924047095
Gemstone-Models/Gemstone-2048x27,2,7,1904850944,27,0.16960942088528433,0.12801427645021457
Gemstone-Models/Gemstone-2048x27,2,8,1904850944,27,0.17365410696860545,0.139207761639634
Gemstone-Models/Gemstone-2048x27,2,9,1904850944,27,0.18686664054119906,0.15036043532573062
Gemstone-Models/Gemstone-2048x27,2,10,1904850944,27,0.16651543206325517,0.12942633576210102
Gemstone-Models/Gemstone-2048x27,2,11,1904850944,27,0.7047752263667705,0.0978307706994695
Gemstone-Models/Gemstone-2048x27,2,12,1904850944,27,0.32991749466628995,0.1361291663324063
Gemstone-Models/Gemstone-2048x27,2,13,1904850944,27,0.19367950753093477,0.16957415629726447
Gemstone-Models/Gemstone-2048x27,2,14,1904850944,27,0.15954437113559994,0.16760450436009297
Gemstone-Models/Gemstone-2048x27,2,15,1904850944,27,0.11451680630490224,0.2559044458497841
Gemstone-Models/Gemstone-2048x27,2,16,1904850944,27,0.09602661228349971,0.22657860558222717
Gemstone-Models/Gemstone-2048x27,3,1,1904850944,27,0.09986569418071264,0.27424626452316925
Gemstone-Models/Gemstone-2048x27,3,2,1904850944,27,0.4702110478022435,0.13575846508044645
Gemstone-Models/Gemstone-2048x27,3,3,1904850944,27,0.11077060933608009,0.29328496709421226
Gemstone-Models/Gemstone-2048x27,3,4,1904850944,27,0.2002029757913168,0.18877209464015363
Gemstone-Models/Gemstone-2048x27,3,5,1904850944,27,0.11871667730960397,0.21956652291566578
Gemstone-Models/Gemstone-2048x27,3,6,1904850944,27,0.23346405386835242,0.19244144518521272
Gemstone-Models/Gemstone-2048x27,3,7,1904850944,27,0.06892937399704262,0.15581056114297367
