mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-768x45,1,1,475468032,45,0.1353488471135273,0.1503807431305045
Gemstone-Models/Gemstone-768x45,1,2,475468032,45,0.1787448080966959,0.1374347723919797
Gemstone-Models/Gemstone-768x45,1,3,475468032,45,0.13230044023880547,0.17226344822729758
Gemstone-Models/Gemstone-768x45,1,4,475468032,45,0.15848059677616785,0.18741505058320074
Gemstone-Models/Gemstone-768x45,1,5,475468032,45,0.11583970026770328,0.18496004659850313
Gemstone-Models/Gemstone-768x45,1,6,475468032,45,0.14061163033585286,0.17508774589154272
Gemstone-Models/Gemstone-768x45,2,1,475468032,45,0.1748754224340031,0.16550451673164557
Gemstone-Models/Gemstone-768x45,2,2,475468032,45,0.2129574916563234,0.16458195431420838
Gemstone-Models/Gemstone-768x45,2,3,475468032,45,0.17036190472386617,0.19027138859950918
Gemstone-Models/Gemstone-768x45,2,4,475468032,45,0.21797952737222917,0.17129512962412544
Gemstone-Models/Gemstone-768x45,2,5,475468032,45,0.15781654405209034,0.17597174147764838
Gemstone-Models/Gemstone-768x45,2,6,475468032,45,0.1868802791757805,0.16626971692137707
Gemstone-Models/Gemstone-768x45,3,1,475468032,45,0.3466794529521429,0.12349359045090434
Gemstone-Models/Gemstone-768x45,3,2,475468032,45,0.7678427723076966,0.09406415392664276
Gemstone-Models/Gemstone-768x45,3,3,475468032,45,0.19910869911850032,0.1726327334354455
Gemstone-Models/Gemstone-768x45,3,4,475468032,45,0.1850325511740492,0.1767245064917448
Gemstone-Models/Gemstone-768x45,3,5,475468032,45,0.10666264847547438,0.1881623029731236
Gemstone-Models/Gemstone-768x45,3,6,475468032,45,0.2236613788091026,0.15933220103584428
Gemstone-Models/Gemstone-768x45,4,1,475468032,45,0.13268049602751972,0.19141490698453628
Gemstone-Models/Gemstone-768x45,4,2,475468032,45,0.21749211836595073,0.1593080152821791
Gemstone-Models/Gemstone-768x45,4,3,475468032,45,0.1599664736326571,0.17881009644093185
Gemstone-Models/Gemstone-768x45,4,4,475468032,45,0.1444041094611267,0.271075388248842
Gemstone-Models/Gemstone-768x45,4,5,475468032,45,0.1010618498073415,0.20157294878987844
Gemstone-Models/Gemstone-768x45,4,6,475468032,45,0.06158380177992115,0.16496318614238997
Gemstone-Models/Gemstone-768x45,5,1,475468032,45,0.13818938959132618,0.20803550370708776
Gemstone-Models/Gemstone-768x45,5,2,475468032,45,0.3038620222527701,0.1681511746411835
Gemstone-Models/Gemstone-768x45,5,3,475468032,45,0.4071809589057355,0.13429871850923908
Gemstone-Models/Gemstone-768x45,5,4,475468032,45,0.08010741671709502,0.2236487119746682
Gemstone-Models/Gemstone-768x45,5,5,475468032,45,0.10987448592756957,0.25176790244485786
Gemstone-Models/Gemstone-768x45,5,6,475468032,45,0.09292500009117001,0.2603913803861753
Gemstone-Models/Gemstone-768x45,6,1,475468032,45,0.16040186253977606,0.2804846609676922
Gemstone-Models/Gemstone-768x45,6,2,475468032,45,0.14638891285313316,0.24468708040567486
Gemstone-Models/Gemstone-768x45,6,3,475468032,45,0.10417430694061174,0.26611884581568357
Gemstone-Models/Gemstone-768x45,6,4,475468032,45,0.17680049629451272,0.19728766496967262
Gemstone-Models/Gemstone-768x45,6,5,475468032,45,0.16309538124515124,0.17855817497660353
Gemstone-Models/Gemstone-768x45,6,6,475468032,45,0.22314536568146565,0.2107481308331763
Gemstone-Models/Gemstone-768x45,7,1,475468032,45,0.13482893348948372,0.3536796495989636
Gemstone-Models/Gemstone-768x45,7,2,475468032,45,0.11430666412789,0.3367913309820332
Gemstone-Models/Gemstone-768x45,7,3,475468032,45,0.10082845955348763,0.362169234233128
Gemstone-Models/Gemstone-768x45,7,4,475468032,45,0.12380369058488543,0.2977113326334649
Gemstone-Models/Gemstone-768x45,7,5,475468032,45,0.07957590722364255,0.4280384548299305
Gemstone-Models/Gemstone-768x45,7,6,475468032,45,0.10413818168747528,0.40295861023212515
Gemstone-Models/Gemstone-768x45,8,1,475468032,45,0.1440446827806778,0.3093569987696838
Gemstone-Models/Gemstone-768x45,8,2,475468032,45,0.08555591083760998,0.425683335778681
Gemstone-Models/Gemstone-768x45,8,3,475468032,45,0.41819658817292693,0.2539366867963795
Gemstone-Models/Gemstone-768x45,8,4,475468032,45,0.15845116864968165,0.3534494109239217
Gemstone-Models/Gemstone-768x45,8,5,475468032,45,0.09438861057990122,0.29324835172487984
Gemstone-Models/Gemstone-768x45,8,6,475468032,45,0.15017545482775824,0.3085679367587373
Gemstone-Models/Gemstone-768x45,9,1,475468032,45,0.10598252986644477,0.38964141755401194
Gemstone-Models/Gemstone-768x45,9,2,475468032,45,0.13021276178056587,0.3668564987332523
Gemstone-Models/Gemstone-768x45,9,3,475468032,45,0.15865539705699624,0.3685484680573682
Gemstone-Models/Gemstone-768x45,9,4,475468032,45,0.15684686941248513,0.34358160884060834
Gemstone-Models/Gemstone-768x45,9,5,475468032,45,0.08037323485388677,0.4141416839595224
Gemstone-Models/Gemstone-768x45,9,6,475468032,45,0.10302255343780052,0.38851922644755327
Gemstone-Models/Gemstone-768x45,10,1,475468032,45,0.15194916315712367,0.34254192769549807
Gemstone-Models/Gemstone-768x45,10,2,475468032,45,0.12003170205531889,0.3774632263268615
Gemstone-Models/Gemstone-768x45,10,3,475468032,45,0.15091245535861797,0.35684638626470755
Gemstone-Models/Gemstone-768x45,10,4,475468032,45,0.10016061328687105,0.36173538575032804
Gemstone-Models/Gemstone-768x45,10,5,475468032,45,0.0977322761942674,0.31434462254156575
Gemstone-Models/Gemstone-768x45,10,6,475468032,45,0.11036343827798914,0.398295140302217
Gemstone-Models/Gemstone-768x45,11,1,475468032,45,0.12479868936198606,0.39661952504166614
Gemstone-Models/Gemstone-768x45,11,2,475468032,45,0.10448495520127782,0.3636632237035233
Gemstone-Models/Gemstone-768x45,11,3,475468032,45,0.10990857296027574,0.3763723442772845
Gemstone-Models/Gemstone-768x45,11,4,475468032,45,0.11254596770615187,0.3012630817712516
Gemstone-Models/Gemstone-768x45,11,5,475468032,45,0.12048432906647698,0.36986619310716423
Gemstone-Models/Gemstone-768x45,11,6,475468032,45,0.10753744297490281,0.3794982915928772
Gemstone-Models/Gemstone-768x45,12,1,475468032,45,0.13580372004403363,0.333400091268234
Gemstone-Models/Gemstone-768x45,12,2,475468032,45,0.16723500390176296,0.3414036205972547
Gemstone-Models/Gemstone-768x45,12,3,475468032,45,0.14857790352323566,0.33231463578079373
Gemstone-Models/Gemstone-768x45,12,4,475468032,45,0.17038468195981266,0.3824643076316372
Gemstone-Models/Gemstone-768x45,12,5,475468032,45,0.18832126886279013,0.3034471246797043
Gemstone-Models/Gemstone-768x45,12,6,475468032,45,0.11042481593161191,0.34319625391034747
Gemstone-Models/Gemstone-768x45,13,1,475468032,45,0.17333026592795908,0.422596910895707
Gemstone-Models/Gemstone-768x45,13,2,475468032,45,0.09691944240673522,0.4395123875892914
Gemstone-Models/Gemstone-768x45,13,3,475468032,45,0.20328772379023888,0.29768412279429374
Gemstone-Models/Gemstone-768x45,13,4,475468032,45,0.14912040279367123,0.36346239859501156
Gemstone-Models/Gemstone-768x45,13,5,475468032,45,0.1401278527660502,0.2993359269669374
Gemstone-Models/Gemstone-768x45,13,6,475468032,45,0.10926300455611922,0.38320474693546064
Gemstone-Models/Gemstone-768x45,14,1,475468032,45,0.12058353879944873,0.3607187029253971
Gemstone-Models/Gemstone-768x45,14,2,475468032,45,0.08445882207123899,0.4031938765388172
Gemstone-Models/Gemstone-768x45,14,3,475468032,45,0.1811217012459988,0.37330886336776226
Gemstone-Models/Gemstone-768x45,14,4,475468032,45,0.18471128719526006,0.36401585952655685
Gemstone-Models/Gemstone-768x45,14,5,475468032,45,0.10990938116368405,0.3751787900947056
Gemstone-Models/Gemstone-768x45,14,6,475468032,45,0.1266362671558563,0.305074736576628
Gemstone-Models/Gemstone-768x45,15,1,475468032,45,0.14381889071505702,0.348756244490007
Gemstone-Models/Gemstone-768x45,15,2,475468032,45,0.09154342421171091,0.37576430653398096
Gemstone-Models/Gemstone-768x45,15,3,475468032,45,0.09849824318969926,0.2881092331721797
Gemstone-Models/Gemstone-768x45,15,4,475468032,45,0.11996661448800881,0.32823748860854995
Gemstone-Models/Gemstone-768x45,15,5,475468032,45,0.12983843401723255,0.3674897763531308
Gemstone-Models/Gemstone-768x45,15,6,475468032,45,0.1311734386303045,0.35651346294953296
Gemstone-Models/Gemstone-768x45,16,1,475468032,45,0.0897514455260949,0.37465325819591316
Gemstone-Models/Gemstone-768x45,16,2,475468032,45,0.08125888387037733,0.38477689994348063
Gemstone-Models/Gemstone-768x45,16,3,475468032,45,0.14561658759263002,0.3152548359321044
Gemstone-Models/Gemstone-768x45,16,4,475468032,45,0.24343399578207603,0.3089052296716261
Gemstone-Models/Gemstone-768x45,16,5,475468032,45,0.13543772056430306,0.24072543283303574
Gemstone-Models/Gemstone-768x45,16,6,475468032,45,0.11954690429854675,0.31665300521943657
Gemstone-Models/Gemstone-768x45,17,1,475468032,45,0.16625015594221804,0.3716100208215169
Gemstone-Models/Gemstone-768x45,17,2,475468032,45,0.13681623937041906,0.3961485239702302
Gemstone-Models/Gemstone-768x45,17,3,475468032,45,0.26980758682117084,0.31623964920617614
Gemstone-Models/Gemstone-768x45,17,4,475468032,45,0.21736853132332049,0.3133082669228315
Gemstone-Models/Gemstone-768x45,17,5,475468032,45,0.08740676397194819,0.2820308540777132
Gemstone-Models/Gemstone-768x45,17,6,475468032,45,0.16650611517934108,0.3128033807562725
Gemstone-Models/Gemstone-768x45,18,1,475468032,45,0.11243107376267777,0.17716298860360727
Gemstone-Models/Gemstone-768x45,18,2,475468032,45,0.15256334429567636,0.3085812725652535
Gemstone-Models/Gemstone-768x45,18,3,475468032,45,0.20236562278580375,0.27324989403377065
Gemstone-Models/Gemstone-768x45,18,4,475468032,45,0.15386299984725385,0.21862310449685057
Gemstone-Models/Gemstone-768x45,18,5,475468032,45,0.43039281337379337,0.14117151601715486
Gemstone-Models/Gemstone-768x45,18,6,475468032,45,0.7903472159180913,0.10223796153189359
Gemstone-Models/Gemstone-768x45,19,1,475468032,45,0.35640577996546796,0.23269097684314835
Gemstone-Models/Gemstone-768x45,19,2,475468032,45,0.13748974667990704,0.20052983822698167
Gemstone-Models/Gemstone-768x45,19,3,475468032,45,0.3616082924040588,0.1564739898977068
Gemstone-Models/Gemstone-768x45,19,4,475468032,45,0.12198058132071032,0.22268549161585596
Gemstone-Models/Gemstone-768x45,19,5,475468032,45,0.08380230837263856,0.21151791947024
Gemstone-Models/Gemstone-768x45,19,6,475468032,45,0.26942852517595517,0.2187987678256389
Gemstone-Models/Gemstone-768x45,20,1,475468032,45,0.29966589866636745,0.18146524110713874
Gemstone-Models/Gemstone-768x45,20,2,475468032,45,0.27367602218244524,0.1935436174206368
Gemstone-Models/Gemstone-768x45,20,3,475468032,45,0.06238432749602436,0.252179374510014
Gemstone-Models/Gemstone-768x45,20,4,475468032,45,0.2342679505278398,0.2339007180832975
Gemstone-Models/Gemstone-768x45,20,5,475468032,45,0.09271402694508653,0.16691350349289424
Gemstone-Models/Gemstone-768x45,20,6,475468032,45,0.3023790225341871,0.1946844838716246
Gemstone-Models/Gemstone-768x45,21,1,475468032,45,0.1580330667396386,0.31747815122005635
Gemstone-Models/Gemstone-768x45,21,2,475468032,45,0.17385502327401353,0.22587115032313101
Gemstone-Models/Gemstone-768x45,21,3,475468032,45,0.22621419092824863,0.1780410764274654
Gemstone-Models/Gemstone-768x45,21,4,475468032,45,0.3810181981763682,0.19190557946537704
Gemstone-Models/Gemstone-768x45,21,5,475468032,45,0.1462199407050738,0.24769275804964805
Gemstone-Models/Gemstone-768x45,21,6,475468032,45,0.14329977844794228,0.24034845111360237
Gemstone-Models/Gemstone-768x45,22,1,475468032,45,0.26438377282998937,0.14332192011636205
Gemstone-Models/Gemstone-768x45,22,2,475468032,45,0.402918098298637,0.13855100057840164
Gemstone-Models/Gemstone-768x45,22,3,475468032,45,0.1400374000662708,0.2885839523070746
Gemstone-Models/Gemstone-768x45,22,4,475468032,45,0.172837606516552,0.25783896039019116
Gemstone-Models/Gemstone-768x45,22,5,475468032,45,0.14812334254384035,0.272711609297239
Gemstone-Models/Gemstone-768x45,22,6,475468032,45,0.27498681601640335,0.21839851908967475
Gemstone-Models/Gemstone-768x45,23,1,475468032,45,0.14265029801911594,0.5217226290174791
Gemstone-Models/Gemstone-768x45,23,2,475468032,45,0.09567685366549467,0.6678823523961746
Gemstone-Models/Gemstone-768x45,23,3,475468032,45,0.16825195339259438,0.4499312331144874
Gemstone-Models/Gemstone-768x45,23,4,475468032,45,0.07320181191437412,0.7250610313884489
Gemstone-Models/Gemstone-768x45,23,5,475468032,45,0.17058694362640375,0.540606889862556
Gemstone-Models/Gemstone-768x45,23,6,475468032,45,0.1918566989245357,0.6394484610528918
Gemstone-Models/Gemstone-768x45,24,1,475468032,45,0.1536408462995165,0.5836614097158114
Gemstone-Models/Gemstone-768x45,24,2,475468032,45,0.0762042043137702,0.7281912881601322
Gemstone-Models/Gemstone-768x45,24,3,475468032,45,0.12626273003225028,0.6755690647585614
Gemstone-Models/Gemstone-768x45,24,4,475468032,45,0.06839685740547849,0.8093303530602842
Gemstone-Models/Gemstone-768x45,24,5,475468032,45,0.13717815125019875,0.5324842959597662
Gemstone-Models/Gemstone-768x45,24,6,475468032,45,0.0936504163563967,0.6760824339704828
Gemstone-Models/Gemstone-768x45,25,1,475468032,45,0.1274816674647388,0.568379877700104
Gemstone-Models/Gemstone-768x45,25,2,475468032,45,0.22991398184954578,0.467929945939833
Gemstone-Models/Gemstone-768x45,25,3,475468032,45,0.1344265955928209,0.6396164254204288
Gemstone-Models/Gemstone-768x45,25,4,475468032,45,0.20340028446581623,0.560620133359511
Gemstone-Models/Gemstone-768x45,25,5,475468032,45,0.1717193046691002,0.5272306538558937
Gemstone-Models/Gemstone-768x45,25,6,475468032,45,0.10012057449881195,0.5858531391343197
Gemstone-Models/Gemstone-768x45,26,1,475468032,45,0.15341620799433717,0.6475288184197457
Gemstone-Models/Gemstone-768x45,26,2,475468032,45,0.7831518574877903,0.16990428850860204
Gemstone-Models/Gemstone-768x45,26,3,475468032,45,0.1439680810178722,0.6034827252721285
Gemstone-Models/Gemstone-768x45,26,4,475468032,45,0.10184627912893843,0.45963261030368263
Gemstone-Models/Gemstone-768x45,26,5,475468032,45,0.1299476285574135,0.5476159687872764
Gemstone-Models/Gemstone-768x45,26,6,475468032,45,0.05102862214373124,0.9287765522797903
Gemstone-Models/Gemstone-768x45,27,1,475468032,45,0.15064506434105535,0.5791755990536364
Gemstone-Models/Gemstone-768x45,27,2,475468032,45,0.06568084354582308,0.8563955423083749
Gemstone-Models/Gemstone-768x45,27,3,475468032,45,0.13211112348055154,0.5711438810234671
Gemstone-Models/Gemstone-768x45,27,4,475468032,45,0.06471350269990636,0.847345218286142
Gemstone-Models/Gemstone-768x45,27,5,475468032,45,0.05062382590646541,0.9782777989322359
Gemstone-Models/Gemstone-768x45,27,6,475468032,45,0.05376602690974554,0.9131314971067526
Gemstone-Models/Gemstone-768x45,28,1,475468032,45,0.1752116353483171,0.4929330692187444
Gemstone-Models/Gemstone-768x45,28,2,475468032,45,0.0659414929304238,0.813250366676677
Gemstone-Models/Gemstone-768x45,28,3,475468032,45,0.1265052006308649,0.6172728619731225
Gemstone-Models/Gemstone-768x45,28,4,475468032,45,0.13562634396548562,0.5191941479439134
Gemstone-Models/Gemstone-768x45,28,5,475468032,45,0.09267250511112868,0.5890211284876585
Gemstone-Models/Gemstone-768x45,28,6,475468032,45,0.3407539891767072,0.35435191181686904
Gemstone-Models/Gemstone-768x45,29,1,475468032,45,0.10267570650053987,0.6325138367197893
Gemstone-Models/Gemstone-768x45,29,2,475468032,45,0.12973480265554002,0.6616628824456318
Gemstone-Models/Gemstone-768x45,29,3,475468032,45,0.016888025073424025,0.10897440415200166
Gemstone-Models/Gemstone-768x45,29,4,475468032,45,0.05291316531984517,0.9612094725484963
Gemstone-Models/Gemstone-768x45,29,5,475468032,45,0.060161165255415504,0.8706879447977822
Gemstone-Models/Gemstone-768x45,29,6,475468032,45,0.0951209827228351,0.7121121678445432
Gemstone-Models/Gemstone-768x45,30,1,475468032,45,0.0808566392877617,0.7220375887356005
Gemstone-Models/Gemstone-768x45,30,2,475468032,45,0.18699795424982946,0.527649451416355
Gemstone-Models/Gemstone-768x45,30,3,475468032,45,0.07107776512780611,0.7896976559548765
Gemstone-Models/Gemstone-768x45,30,4,475468032,45,0.07266947059883723,0.7655936617393035
Gemstone-Models/Gemstone-768x45,30,5,475468032,45,0.08346035848050053,0.4648991281071583
Gemstone-Models/Gemstone-768x45,30,6,475468032,45,0.23139474661769088,0.3389748361733582
Gemstone-Models/Gemstone-768x45,31,1,475468032,45,0.26701206358166424,0.5023970741319943
Gemstone-Models/Gemstone-768x45,31,2,475468032,45,0.08259243365410744,0.6711558853094284
Gemstone-Models/Gemstone-768x45,31,3,475468032,45,0.05471634434524907,0.9330732625525993
Gemstone-Models/Gemstone-768x45,31,4,475468032,45,0.0505923907085134,0.9904030196749054
Gemstone-Models/Gemstone-768x45,31,5,475468032,45,0.6373172616278445,0.21903941484990416
Gemstone-Models/Gemstone-768x45,31,6,475468032,45,0.0989120729301158,0.6567582593218342
Gemstone-Models/Gemstone-768x45,32,1,475468032,45,0.13218693585658034,0.4392792278447667
Gemstone-Models/Gemstone-768x45,32,2,475468032,45,0.05568216613552587,0.9218718678475142
Gemstone-Models/Gemstone-768x45,32,3,475468032,45,0.060527623689792136,0.8475330985702194
Gemstone-Models/Gemstone-768x45,32,4,475468032,45,0.18137596808262052,0.523364288156276
Gemstone-Models/Gemstone-768x45,32,5,475468032,45,0.05612523982709678,0.9219921791070217
Gemstone-Models/Gemstone-768x45,32,6,475468032,45,0.1209596160899948,0.6107040862734612
Gemstone-Models/Gemstone-768x45,33,1,475468032,45,0.08748561810623771,0.6424350600700837
