mpath,Layer,Head,n_params,n_layers,mean_1back,mean_first
Gemstone-Models/Gemstone-512x11,1,1,94776832,11,0.42289174833634235,0.1133450665860786
Gemstone-Models/Gemstone-512x11,1,2,94776832,11,0.3403389805832782,0.12481238825845195
Gemstone-Models/Gemstone-512x11,1,3,94776832,11,0.34476725954014253,0.12429105872484116
Gemstone-Models/Gemstone-512x11,1,4,94776832,11,0.3127039370683578,0.13874284085725339
Gemstone-Models/Gemstone-512x11,2,1,94776832,11,0.13410055122195597,0.20296406589012153
Gemstone-Models/Gemstone-512x11,2,2,94776832,11,0.07825400469427526,0.2072868542186356
Gemstone-Models/Gemstone-512x11,2,3,94776832,11,0.11306336142861087,0.21452320628875007
Gemstone-Models/Gemstone-512x11,2,4,94776832,11,0.40632512655344094,0.13024046631703323
Gemstone-Models/Gemstone-512x11,3,1,94776832,11,0.2651676785525259,0.19201818128695355
Gemstone-Models/Gemstone-512x11,3,2,94776832,11,0.06312016814712196,0.1658151889465995
Gemstone-Models/Gemstone-512x11,3,3,94776832,11,0.13610806558896468,0.20467991460752374
Gemstone-Models/Gemstone-512x11,3,4,94776832,11,0.161326869270644,0.1980985422722167
Gemstone-Models/Gemstone-512x11,4,1,94776832,11,0.12934617530386722,0.2531176449859643
Gemstone-Models/Gemstone-512x11,4,2,94776832,11,0.3139557611566406,0.23494720764391053
Gemstone-Models/Gemstone-512x11,4,3,94776832,11,0.6534614495865934,0.11218308215518967
Gemstone-Models/Gemstone-512x11,4,4,94776832,11,0.2877838146668654,0.16764748323563336
Gemstone-Models/Gemstone-512x11,5,1,94776832,11,0.07556906146173538,0.5805474099543717
Gemstone-Models/Gemstone-512x11,5,2,94776832,11,0.24113893381378668,0.39452423969725586
Gemstone-Models/Gemstone-512x11,5,3,94776832,11,0.2338040071922737,0.3129251517198823
Gemstone-Models/Gemstone-512x11,5,4,94776832,11,0.09076797660138151,0.5549869906078946
Gemstone-Models/Gemstone-512x11,6,1,94776832,11,0.6180717018810479,0.27249670711097057
Gemstone-Models/Gemstone-512x11,6,2,94776832,11,0.08032443847607917,0.536443271660232
Gemstone-Models/Gemstone-512x11,6,3,94776832,11,0.178045850895994,0.4155376429135377
Gemstone-Models/Gemstone-512x11,6,4,94776832,11,0.21066692752299362,0.31000342345363024
Gemstone-Models/Gemstone-512x11,7,1,94776832,11,0.05402872785254637,0.9321195326141409
Gemstone-Models/Gemstone-512x11,7,2,94776832,11,0.11192252682158356,0.5049612883914698
Gemstone-Models/Gemstone-512x11,7,3,94776832,11,0.2116770525952359,0.35915641323313696
Gemstone-Models/Gemstone-512x11,7,4,94776832,11,0.08557734993641615,0.6811140735407133
Gemstone-Models/Gemstone-512x11,8,1,94776832,11,0.3762300284327687,0.3468009654779334
Gemstone-Models/Gemstone-512x11,8,2,94776832,11,0.12301993687209241,0.38030880917836957
Gemstone-Models/Gemstone-512x11,8,3,94776832,11,0.05464316144384238,0.9295630126117586
Gemstone-Models/Gemstone-512x11,8,4,94776832,11,0.05083526567032965,0.9831433156141648
Gemstone-Models/Gemstone-512x11,9,1,94776832,11,0.3992973328442187,0.2535510508640034
Gemstone-Models/Gemstone-512x11,9,2,94776832,11,0.10154932391670368,0.7080895129714284
Gemstone-Models/Gemstone-512x11,9,3,94776832,11,0.06180052415610429,0.8537910364948593
Gemstone-Models/Gemstone-512x11,9,4,94776832,11,0.06554497284227391,0.8115139349444851
Gemstone-Models/Gemstone-512x11,10,1,94776832,11,0.09405620981220364,0.6594799326973276
Gemstone-Models/Gemstone-512x11,10,2,94776832,11,0.13195078552619469,0.4984240773338097
Gemstone-Models/Gemstone-512x11,10,3,94776832,11,0.20326619419652417,0.5149997062869258
Gemstone-Models/Gemstone-512x11,10,4,94776832,11,0.11777734074059187,0.5460981306684268
Gemstone-Models/Gemstone-512x11,11,1,94776832,11,0.058346178273561256,0.848956699799131
Gemstone-Models/Gemstone-512x11,11,2,94776832,11,0.07084753848164822,0.7058055591475856
Gemstone-Models/Gemstone-512x11,11,3,94776832,11,0.2279864949686033,0.325293979174024
Gemstone-Models/Gemstone-512x11,11,4,94776832,11,0.058384996335450016,0.8606056740155091
