mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-410m,2,step1,1,1,2,seed2,405334016,24,0.7580505534462685,2.884641255813668,0.007118446931229673
EleutherAI/pythia-410m,2,step1,1,2,2,seed2,405334016,24,0.7385479093572209,2.875905428668092,0.007065229806513071
EleutherAI/pythia-410m,2,step1,1,3,2,seed2,405334016,24,0.7879899781507985,2.916054769949225,0.0072031034179191435
EleutherAI/pythia-410m,2,step1,1,4,2,seed2,405334016,24,0.7679371769421142,2.9043358012035614,0.00712451449494696
EleutherAI/pythia-410m,2,step1,1,5,2,seed2,405334016,24,0.774508918354123,2.919053998498022,0.007122841221948399
EleutherAI/pythia-410m,2,step1,1,6,2,seed2,405334016,24,0.7781863699448007,2.9355196139699817,0.007165970423350602
EleutherAI/pythia-410m,2,step1,1,7,2,seed2,405334016,24,0.8105867978457083,2.9533484489416844,0.007249556765446248
EleutherAI/pythia-410m,2,step1,1,8,2,seed2,405334016,24,0.8355714114465228,3.00577488838918,0.007494881158734367
EleutherAI/pythia-410m,2,step1,1,9,2,seed2,405334016,24,0.7435464871996186,2.8629102725317743,0.007009800597062247
EleutherAI/pythia-410m,2,step1,1,10,2,seed2,405334016,24,0.794946058917634,2.9706227498107967,0.007289865225042497
EleutherAI/pythia-410m,2,step1,1,11,2,seed2,405334016,24,0.8094037065071576,2.9647392326662207,0.007340161677993082
EleutherAI/pythia-410m,2,step1,1,12,2,seed2,405334016,24,0.7978575324706721,2.9437174299376205,0.007294541036602833
EleutherAI/pythia-410m,2,step1,1,13,2,seed2,405334016,24,0.7354361267221478,2.882230571891292,0.007069013377031264
EleutherAI/pythia-410m,2,step1,1,14,2,seed2,405334016,24,0.805710587435591,2.9519310317219603,0.007236899096553439
EleutherAI/pythia-410m,2,step1,1,15,2,seed2,405334016,24,0.7672813520678994,2.9340607113271338,0.007274776443835465
EleutherAI/pythia-410m,2,step1,1,16,2,seed2,405334016,24,0.752174123069877,2.901054882264425,0.007102397209068334
EleutherAI/pythia-410m,2,step1,2,1,2,seed2,405334016,24,0.7503169185972097,2.9292414211163504,0.007258344326793569
EleutherAI/pythia-410m,2,step1,2,2,2,seed2,405334016,24,0.7802177430053373,2.92159027710366,0.007227597995187179
EleutherAI/pythia-410m,2,step1,2,3,2,seed2,405334016,24,0.7469214697155133,2.880006845519951,0.007109923145321938
EleutherAI/pythia-410m,2,step1,2,4,2,seed2,405334016,24,0.7622994791370294,2.8880668193049246,0.007085170780613075
EleutherAI/pythia-410m,2,step1,2,5,2,seed2,405334016,24,0.7480993555272467,2.900891907095621,0.007081462111596992
EleutherAI/pythia-410m,2,step1,2,6,2,seed2,405334016,24,0.7934375209204403,2.9669255414028814,0.00729685740997953
EleutherAI/pythia-410m,2,step1,2,7,2,seed2,405334016,24,0.7892603772987639,2.9254856968441514,0.007248596499558573
EleutherAI/pythia-410m,2,step1,2,8,2,seed2,405334016,24,0.7822790024584236,2.890061310410947,0.007121080975970268
EleutherAI/pythia-410m,2,step1,2,9,2,seed2,405334016,24,0.7638063114970558,2.930858396419881,0.007241320636432318
EleutherAI/pythia-410m,2,step1,2,10,2,seed2,405334016,24,0.8029991710546528,2.965338256789724,0.007255874443125462
EleutherAI/pythia-410m,2,step1,2,11,2,seed2,405334016,24,0.7632377781268089,2.904628474886923,0.007154254990853413
EleutherAI/pythia-410m,2,step1,2,12,2,seed2,405334016,24,0.7622206190420966,2.910032991741008,0.0070614854505025824
EleutherAI/pythia-410m,2,step1,2,13,2,seed2,405334016,24,0.7661005170113621,2.8742360455335896,0.00716828464266026
EleutherAI/pythia-410m,2,step1,2,14,2,seed2,405334016,24,0.7975949266467958,2.940315915755069,0.007140413587052425
EleutherAI/pythia-410m,2,step1,2,15,2,seed2,405334016,24,0.7892700867617439,2.953935758517488,0.007213734342043362
EleutherAI/pythia-410m,2,step1,2,16,2,seed2,405334016,24,0.7609910552129934,2.9087754414085607,0.007183630001101819
EleutherAI/pythia-410m,2,step1,3,1,2,seed2,405334016,24,0.7600991991286266,2.9295787044061212,0.007247914762311915
EleutherAI/pythia-410m,2,step1,3,2,2,seed2,405334016,24,0.7716070657515001,2.9268602064377944,0.0072410245491382735
EleutherAI/pythia-410m,2,step1,3,3,2,seed2,405334016,24,0.7708631721854824,2.9263731945572258,0.007186866658230495
EleutherAI/pythia-410m,2,step1,3,4,2,seed2,405334016,24,0.7600276222679017,2.905736464198441,0.007201833172944856
EleutherAI/pythia-410m,2,step1,3,5,2,seed2,405334016,24,0.7736905132144393,2.9682952229048962,0.0072728100853423645
EleutherAI/pythia-410m,2,step1,3,6,2,seed2,405334016,24,0.7682954294160695,2.926745067406975,0.007181676869000707
EleutherAI/pythia-410m,2,step1,3,7,2,seed2,405334016,24,0.7383742993075668,2.9154462714617737,0.007185781981941544
EleutherAI/pythia-410m,2,step1,3,8,2,seed2,405334016,24,0.7691449594320067,2.9374791175606805,0.007216920082239256
EleutherAI/pythia-410m,2,step1,3,9,2,seed2,405334016,24,0.7645301200649256,2.9315788791991015,0.007243308873537834
EleutherAI/pythia-410m,2,step1,3,10,2,seed2,405334016,24,0.7685217825410064,2.940474811920502,0.007249239873334819
EleutherAI/pythia-410m,2,step1,3,11,2,seed2,405334016,24,0.772697811115015,2.9330344827434014,0.0072002579010558565
EleutherAI/pythia-410m,2,step1,3,12,2,seed2,405334016,24,0.7882409575209639,2.9464734265344874,0.007252664234704827
EleutherAI/pythia-410m,2,step1,3,13,2,seed2,405334016,24,0.7755051370978092,2.934417378020217,0.00719669287858269
EleutherAI/pythia-410m,2,step1,3,14,2,seed2,405334016,24,0.7696556760701669,2.9200749384679696,0.007244057025018205
EleutherAI/pythia-410m,2,step1,3,15,2,seed2,405334016,24,0.769467045418053,2.941412644897483,0.007171489592570677
EleutherAI/pythia-410m,2,step1,3,16,2,seed2,405334016,24,0.7894361552832507,2.9384987489274863,0.007265089001145159
EleutherAI/pythia-410m,2,step1,4,1,2,seed2,405334016,24,0.764924578951157,2.8980388307247886,0.007185912379716717
EleutherAI/pythia-410m,2,step1,4,2,2,seed2,405334016,24,0.7612008162724414,2.8826595592847717,0.007148020988110558
EleutherAI/pythia-410m,2,step1,4,3,2,seed2,405334016,24,0.7365974627274313,2.8265141368362268,0.006990613860313999
EleutherAI/pythia-410m,2,step1,4,4,2,seed2,405334016,24,0.7495721070650413,2.930834304430392,0.007201759544674829
EleutherAI/pythia-410m,2,step1,4,5,2,seed2,405334016,24,0.7872651166085748,2.9426273772285954,0.0072407316951527655
EleutherAI/pythia-410m,2,step1,4,6,2,seed2,405334016,24,0.7891287792390143,2.9871963973499485,0.00729347628593199
EleutherAI/pythia-410m,2,step1,4,7,2,seed2,405334016,24,0.7785004285314303,2.9322480914160183,0.007195632131218269
EleutherAI/pythia-410m,2,step1,4,8,2,seed2,405334016,24,0.7834532565573941,2.9171455925454373,0.007197919072650103
EleutherAI/pythia-410m,2,step1,4,9,2,seed2,405334016,24,0.7524451800403679,2.8879005216517593,0.0070567688419276835
EleutherAI/pythia-410m,2,step1,4,10,2,seed2,405334016,24,0.7710051131201144,2.913557668410326,0.007156618405036193
EleutherAI/pythia-410m,2,step1,4,11,2,seed2,405334016,24,0.7938133268028599,2.9096191742499653,0.007119186178767389
EleutherAI/pythia-410m,2,step1,4,12,2,seed2,405334016,24,0.7624729215140699,2.9644185718798215,0.0073115559340465605
EleutherAI/pythia-410m,2,step1,4,13,2,seed2,405334016,24,0.7696100378822027,3.0048752686526816,0.007358821532039664
EleutherAI/pythia-410m,2,step1,4,14,2,seed2,405334016,24,0.7764612228265734,3.0089181092712773,0.007297213176135871
EleutherAI/pythia-410m,2,step1,4,15,2,seed2,405334016,24,0.7872697849899633,2.974511547833572,0.007305743347112019
EleutherAI/pythia-410m,2,step1,4,16,2,seed2,405334016,24,0.7564904531896772,2.881894049182105,0.007119671478312843
EleutherAI/pythia-410m,2,step1,5,1,2,seed2,405334016,24,0.804596271904768,2.9735217237356224,0.007322649561089715
EleutherAI/pythia-410m,2,step1,5,2,2,seed2,405334016,24,0.7501219532685443,2.8749227599964273,0.007108296457713876
EleutherAI/pythia-410m,2,step1,5,3,2,seed2,405334016,24,0.775643339804275,2.9431444499995894,0.007280408981352312
EleutherAI/pythia-410m,2,step1,5,4,2,seed2,405334016,24,0.7788513014865373,2.9329017816752745,0.0071471884957869875
EleutherAI/pythia-410m,2,step1,5,5,2,seed2,405334016,24,0.8010048586751438,2.9668751158639846,0.0073038381026640405
EleutherAI/pythia-410m,2,step1,5,6,2,seed2,405334016,24,0.7336560402448826,2.922023365780761,0.007190388773826259
EleutherAI/pythia-410m,2,step1,5,7,2,seed2,405334016,24,0.7736039163313322,2.9163400635112144,0.007201754179529218
EleutherAI/pythia-410m,2,step1,5,8,2,seed2,405334016,24,0.7869699517010182,2.9492722150236514,0.00724100174083842
EleutherAI/pythia-410m,2,step1,5,9,2,seed2,405334016,24,0.7748874008676192,2.938118851351428,0.007246257962416743
EleutherAI/pythia-410m,2,step1,5,10,2,seed2,405334016,24,0.8020963504489966,2.9752592724178215,0.007337899342769574
EleutherAI/pythia-410m,2,step1,5,11,2,seed2,405334016,24,0.760755071904002,3.0072633274273555,0.007359005425348591
EleutherAI/pythia-410m,2,step1,5,12,2,seed2,405334016,24,0.7709876065977641,2.9290328251934534,0.007241793743127383
EleutherAI/pythia-410m,2,step1,5,13,2,seed2,405334016,24,0.7723218432345029,2.922028450546078,0.0072241453481236406
EleutherAI/pythia-410m,2,step1,5,14,2,seed2,405334016,24,0.760725819571391,2.879247640059647,0.007116016217847596
EleutherAI/pythia-410m,2,step1,5,15,2,seed2,405334016,24,0.7851912432650279,2.9657511865626356,0.007228611750370092
EleutherAI/pythia-410m,2,step1,5,16,2,seed2,405334016,24,0.7928694235983842,2.9578183863900236,0.007294975626160872
EleutherAI/pythia-410m,2,step1,6,1,2,seed2,405334016,24,0.7707450994797435,2.912392101020189,0.007213124382187942
EleutherAI/pythia-410m,2,step1,6,2,2,seed2,405334016,24,0.7675594882742204,2.8985898595629487,0.007185032054798337
EleutherAI/pythia-410m,2,step1,6,3,2,seed2,405334016,24,0.786302286956542,2.9685213576113916,0.0073037637452759005
EleutherAI/pythia-410m,2,step1,6,4,2,seed2,405334016,24,0.7839367272090436,2.9534246962733888,0.007207747254382093
EleutherAI/pythia-410m,2,step1,6,5,2,seed2,405334016,24,0.7836508238656514,2.9373115171824606,0.007255455931391571
EleutherAI/pythia-410m,2,step1,6,6,2,seed2,405334016,24,0.7592036999782164,2.8946213530783433,0.007142936160968988
EleutherAI/pythia-410m,2,step1,6,7,2,seed2,405334016,24,0.7821006884851215,2.935494247228383,0.007167961394807196
EleutherAI/pythia-410m,2,step1,6,8,2,seed2,405334016,24,0.7743573386192364,3.0167847046228538,0.007341198605877813
EleutherAI/pythia-410m,2,step1,6,9,2,seed2,405334016,24,0.7545865739104743,2.8953352192557626,0.0071120751947421216
EleutherAI/pythia-410m,2,step1,6,10,2,seed2,405334016,24,0.7540413049037676,2.8994507712079765,0.007163669875503311
EleutherAI/pythia-410m,2,step1,6,11,2,seed2,405334016,24,0.7695147624279145,2.907647501283528,0.007141797878236397
EleutherAI/pythia-410m,2,step1,6,12,2,seed2,405334016,24,0.7641555453921745,2.924336601166491,0.00723231323350271
EleutherAI/pythia-410m,2,step1,6,13,2,seed2,405334016,24,0.7915387690297211,3.029774639083298,0.007439167299737041
EleutherAI/pythia-410m,2,step1,6,14,2,seed2,405334016,24,0.7754493574578037,2.8235640695466016,0.00699604712183592
EleutherAI/pythia-410m,2,step1,6,15,2,seed2,405334016,24,0.7682327136304733,3.079917775388047,0.007502146443567193
EleutherAI/pythia-410m,2,step1,6,16,2,seed2,405334016,24,0.785826389260675,2.962536886685025,0.007288533702748189
EleutherAI/pythia-410m,2,step1,7,1,2,seed2,405334016,24,0.7593474798552104,2.9632079449594344,0.0072793758447843564
EleutherAI/pythia-410m,2,step1,7,2,2,seed2,405334016,24,0.7849021560474487,2.8989980864443434,0.0071171620033119234
EleutherAI/pythia-410m,2,step1,7,3,2,seed2,405334016,24,0.7308546616870357,2.8570621826941163,0.0070349269754932785
EleutherAI/pythia-410m,2,step1,7,4,2,seed2,405334016,24,0.7420830687429835,2.8677281288073284,0.007096907378622168
EleutherAI/pythia-410m,2,step1,7,5,2,seed2,405334016,24,0.729858966337127,2.833128235158305,0.0070945328969817725
EleutherAI/pythia-410m,2,step1,7,6,2,seed2,405334016,24,0.7754654918068096,2.9301132729469703,0.007258920249918363
EleutherAI/pythia-410m,2,step1,7,7,2,seed2,405334016,24,0.7513969924973154,2.914677052072392,0.007127787032487814
EleutherAI/pythia-410m,2,step1,7,8,2,seed2,405334016,24,0.7632628779076273,2.9142343865310165,0.0072173552403751425
EleutherAI/pythia-410m,2,step1,7,9,2,seed2,405334016,24,0.7939654481262602,2.9244210058269893,0.007199688670895303
EleutherAI/pythia-410m,2,step1,7,10,2,seed2,405334016,24,0.7811557051232256,2.9427683489258265,0.00727062080102535
EleutherAI/pythia-410m,2,step1,7,11,2,seed2,405334016,24,0.7630238986958191,2.9204698635221713,0.007118683671860581
EleutherAI/pythia-410m,2,step1,7,12,2,seed2,405334016,24,0.7688282631735548,2.887171038688422,0.007059910537387902
EleutherAI/pythia-410m,2,step1,7,13,2,seed2,405334016,24,0.7805071758621217,2.881491055898121,0.0071813773817598955
EleutherAI/pythia-410m,2,step1,7,14,2,seed2,405334016,24,0.7609450910375575,2.892125582281793,0.007161127250827025
EleutherAI/pythia-410m,2,step1,7,15,2,seed2,405334016,24,0.7665335398354699,2.866432821942627,0.007066095635643526
EleutherAI/pythia-410m,2,step1,7,16,2,seed2,405334016,24,0.7725436050018054,2.9444184240410034,0.007252618906538443
EleutherAI/pythia-410m,2,step1,8,1,2,seed2,405334016,24,0.7626733431081493,2.9220386581619886,0.007136064257649756
EleutherAI/pythia-410m,2,step1,8,2,2,seed2,405334016,24,0.7628489863411057,2.89946867352385,0.0071623386378560664
EleutherAI/pythia-410m,2,step1,8,3,2,seed2,405334016,24,0.7437419758048105,2.9090866723713154,0.007217442827290655
EleutherAI/pythia-410m,2,step1,8,4,2,seed2,405334016,24,0.7842396969795731,2.9262910106326165,0.007174908121185373
EleutherAI/pythia-410m,2,step1,8,5,2,seed2,405334016,24,0.7594098045707436,2.8735795991847395,0.007099014224521464
EleutherAI/pythia-410m,2,step1,8,6,2,seed2,405334016,24,0.7718004049649352,2.9548709801924526,0.007290789688337358
EleutherAI/pythia-410m,2,step1,8,7,2,seed2,405334016,24,0.7735480417842817,2.903491892124447,0.007118728039816173
EleutherAI/pythia-410m,2,step1,8,8,2,seed2,405334016,24,0.7611831016882507,2.873538530953556,0.007138240101384841
EleutherAI/pythia-410m,2,step1,8,9,2,seed2,405334016,24,0.7953575227208057,3.003547167236692,0.007361139216604651
EleutherAI/pythia-410m,2,step1,8,10,2,seed2,405334016,24,0.7562549863511395,2.9816078444909,0.007289465430943799
EleutherAI/pythia-410m,2,step1,8,11,2,seed2,405334016,24,0.8095149210122791,3.1113616378184883,0.007568803085018741
EleutherAI/pythia-410m,2,step1,8,12,2,seed2,405334016,24,0.765336569664374,2.919298624400633,0.00718444428775892
EleutherAI/pythia-410m,2,step1,8,13,2,seed2,405334016,24,0.7580375518021357,2.910312775855398,0.007142613275993305
EleutherAI/pythia-410m,2,step1,8,14,2,seed2,405334016,24,0.7831979318451554,2.9183400927201784,0.007195325738252063
EleutherAI/pythia-410m,2,step1,8,15,2,seed2,405334016,24,0.7646135876376017,3.038886946720708,0.007365868957627486
EleutherAI/pythia-410m,2,step1,8,16,2,seed2,405334016,24,0.754777047623577,2.9228065438102444,0.0071840874576119705
EleutherAI/pythia-410m,2,step1,9,1,2,seed2,405334016,24,0.7584155350499835,2.9197517208888377,0.007174951352998595
EleutherAI/pythia-410m,2,step1,9,2,2,seed2,405334016,24,0.7635792293090681,2.8234310975196455,0.0070031357183561686
EleutherAI/pythia-410m,2,step1,9,3,2,seed2,405334016,24,0.7555095802553554,2.910674446846117,0.007160966713853453
EleutherAI/pythia-410m,2,step1,9,4,2,seed2,405334016,24,0.7412555417506594,2.8747730065750394,0.006994739919373752
EleutherAI/pythia-410m,2,step1,9,5,2,seed2,405334016,24,0.8249584979284871,2.9579961488308766,0.007304913233159023
EleutherAI/pythia-410m,2,step1,9,6,2,seed2,405334016,24,0.7710954388387947,2.977099893371873,0.007371052690280593
EleutherAI/pythia-410m,2,step1,9,7,2,seed2,405334016,24,0.7762598507572794,2.9433445225468295,0.007204622046889476
EleutherAI/pythia-410m,2,step1,9,8,2,seed2,405334016,24,0.7840875104158456,2.901954684567841,0.007160076654333659
EleutherAI/pythia-410m,2,step1,9,9,2,seed2,405334016,24,0.7667981692520719,3.0212216927909608,0.007388020818975246
EleutherAI/pythia-410m,2,step1,9,10,2,seed2,405334016,24,0.7795093920401753,2.919008590807158,0.007211334424512461
EleutherAI/pythia-410m,2,step1,9,11,2,seed2,405334016,24,0.7443315544106163,2.8704088690245513,0.007054730179641701
EleutherAI/pythia-410m,2,step1,9,12,2,seed2,405334016,24,0.7751924180732959,2.8767782160268327,0.0071126277364887795
EleutherAI/pythia-410m,2,step1,9,13,2,seed2,405334016,24,0.7872155448255351,2.9863000710340457,0.007381452157918703
EleutherAI/pythia-410m,2,step1,9,14,2,seed2,405334016,24,0.7709219295361122,2.91697473424901,0.007219925469884449
EleutherAI/pythia-410m,2,step1,9,15,2,seed2,405334016,24,0.7880809191458309,2.898447547131615,0.007175032339590131
EleutherAI/pythia-410m,2,step1,9,16,2,seed2,405334016,24,0.7873383582181296,2.9252646581414847,0.007169427120952515
