mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-14m,2,step1,1,1,8,seed8,14067712,6,0.7850421718801105,2.917338485633806,0.00730059413013363
EleutherAI/pythia-14m,2,step1,1,2,8,seed8,14067712,6,0.8925018496371526,3.027857026685414,0.007503355309723535
EleutherAI/pythia-14m,2,step1,1,3,8,seed8,14067712,6,0.8094540561581871,2.9545439551063093,0.0072642767123289025
EleutherAI/pythia-14m,2,step1,1,4,8,seed8,14067712,6,0.763248216034632,2.8934813189175888,0.007136829695518483
EleutherAI/pythia-14m,2,step1,2,1,8,seed8,14067712,6,0.7323954834839683,2.879365888626335,0.007053308006876675
EleutherAI/pythia-14m,2,step1,2,2,8,seed8,14067712,6,0.7868047291800777,2.914375276773835,0.0073103278868344255
EleutherAI/pythia-14m,2,step1,2,3,8,seed8,14067712,6,0.7992923894005322,2.972446083421018,0.0074029272136812265
EleutherAI/pythia-14m,2,step1,2,4,8,seed8,14067712,6,0.8235049085625467,2.9419851539856525,0.007301602332870684
EleutherAI/pythia-14m,2,step1,3,1,8,seed8,14067712,6,0.8172182078979929,2.979317031257925,0.0073338664429528425
EleutherAI/pythia-14m,2,step1,3,2,8,seed8,14067712,6,0.8107241204170601,2.9794215390552217,0.007355043370093841
EleutherAI/pythia-14m,2,step1,3,3,8,seed8,14067712,6,0.7624455624842137,2.858674490638537,0.007091563574638126
EleutherAI/pythia-14m,2,step1,3,4,8,seed8,14067712,6,0.7947644183914438,2.906275462856519,0.007218142698837281
EleutherAI/pythia-14m,2,step1,4,1,8,seed8,14067712,6,0.7771889634029036,2.868937402468047,0.007091083936225088
EleutherAI/pythia-14m,2,step1,4,2,8,seed8,14067712,6,0.7492983171545957,2.841797005377893,0.007059317094984841
EleutherAI/pythia-14m,2,step1,4,3,8,seed8,14067712,6,0.7720215682406698,2.9153208556539587,0.007245896105862569
EleutherAI/pythia-14m,2,step1,4,4,8,seed8,14067712,6,0.7677531616282294,2.89553323165223,0.0071722504440294346
EleutherAI/pythia-14m,2,step1,5,1,8,seed8,14067712,6,0.7551893877112505,2.890581306871379,0.007198656905024799
EleutherAI/pythia-14m,2,step1,5,2,8,seed8,14067712,6,0.7116690353736513,2.8910470468402045,0.007136094529510287
EleutherAI/pythia-14m,2,step1,5,3,8,seed8,14067712,6,0.7510639279188861,2.844919021122341,0.007035503792377025
EleutherAI/pythia-14m,2,step1,5,4,8,seed8,14067712,6,0.7874792977873479,2.8747997623280384,0.0071887514093121226
EleutherAI/pythia-14m,2,step1,6,1,8,seed8,14067712,6,0.7573871050515897,2.859738285566678,0.007112468299910593
EleutherAI/pythia-14m,2,step1,6,2,8,seed8,14067712,6,0.740612035935118,2.8609958437004326,0.007025729751891495
EleutherAI/pythia-14m,2,step1,6,3,8,seed8,14067712,6,0.7599687377832286,2.8835107287047155,0.007166050265962341
EleutherAI/pythia-14m,2,step1,6,4,8,seed8,14067712,6,0.7900456212163842,3.0676799231163856,0.007520258480755901
