mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-70m,3,step2,1,1,7,seed7,70426624,6,0.753158656987951,2.871910180614032,0.007012324966602711
EleutherAI/pythia-70m,3,step2,1,2,7,seed7,70426624,6,0.7863193341142439,2.9452461024719088,0.007228670327698912
EleutherAI/pythia-70m,3,step2,1,3,7,seed7,70426624,6,0.7870132718791579,2.9449817146499204,0.007261702941843608
EleutherAI/pythia-70m,3,step2,1,4,7,seed7,70426624,6,0.7843866520315428,2.9351344847933962,0.0072795112498577515
EleutherAI/pythia-70m,3,step2,1,5,7,seed7,70426624,6,0.7934177413640964,2.951018740955733,0.007225564515112962
EleutherAI/pythia-70m,3,step2,1,6,7,seed7,70426624,6,0.7638673119500722,2.9109617643229964,0.00708461157163398
EleutherAI/pythia-70m,3,step2,1,7,7,seed7,70426624,6,0.7577874777268441,2.8889547454207514,0.007159776789416508
EleutherAI/pythia-70m,3,step2,1,8,7,seed7,70426624,6,0.7858260760609053,2.9390432725565168,0.007269071960741741
EleutherAI/pythia-70m,3,step2,2,1,7,seed7,70426624,6,0.7888258439532784,2.90212821256043,0.007223089786443497
EleutherAI/pythia-70m,3,step2,2,2,7,seed7,70426624,6,0.7669117024082945,2.9571813771455684,0.007184810376131972
EleutherAI/pythia-70m,3,step2,2,3,7,seed7,70426624,6,0.7818085067323791,2.9500459067629063,0.007264700615686981
EleutherAI/pythia-70m,3,step2,2,4,7,seed7,70426624,6,0.809082243937431,2.9778795483288296,0.007375782888901422
EleutherAI/pythia-70m,3,step2,2,5,7,seed7,70426624,6,0.7817039788035541,2.9201109108249352,0.007226651477727539
EleutherAI/pythia-70m,3,step2,2,6,7,seed7,70426624,6,0.7553382766286116,2.864802693915768,0.007079199578215804
EleutherAI/pythia-70m,3,step2,2,7,7,seed7,70426624,6,0.7639619631927567,2.933094337545106,0.007248960081593677
EleutherAI/pythia-70m,3,step2,2,8,7,seed7,70426624,6,0.7751751541459553,2.9212737340441306,0.007177221874381087
EleutherAI/pythia-70m,3,step2,3,1,7,seed7,70426624,6,0.7386757770366899,2.9117285569258007,0.007147214005769361
EleutherAI/pythia-70m,3,step2,3,2,7,seed7,70426624,6,0.7992159316124796,3.002356138634998,0.007328531420260241
EleutherAI/pythia-70m,3,step2,3,3,7,seed7,70426624,6,0.7744922212788076,2.941189045707783,0.007229526325436071
EleutherAI/pythia-70m,3,step2,3,4,7,seed7,70426624,6,0.7564792699839755,2.895613643225194,0.007099516327111423
EleutherAI/pythia-70m,3,step2,3,5,7,seed7,70426624,6,0.7665994200043841,2.9112205149809025,0.007167653420618298
EleutherAI/pythia-70m,3,step2,3,6,7,seed7,70426624,6,0.7755762280536261,2.9213213832276805,0.007209473488682929
EleutherAI/pythia-70m,3,step2,3,7,7,seed7,70426624,6,0.7803755198445659,2.9456910967685985,0.00720479759416077
EleutherAI/pythia-70m,3,step2,3,8,7,seed7,70426624,6,0.7742938837411873,2.934799557920952,0.007236944026478694
EleutherAI/pythia-70m,3,step2,4,1,7,seed7,70426624,6,0.7590075219747215,2.8880248265014843,0.007062311573726757
EleutherAI/pythia-70m,3,step2,4,2,7,seed7,70426624,6,0.7596848620798321,2.8496242703688317,0.007098124523074396
EleutherAI/pythia-70m,3,step2,4,3,7,seed7,70426624,6,0.7972970424980739,2.929998271069821,0.007229065912627409
EleutherAI/pythia-70m,3,step2,4,4,7,seed7,70426624,6,0.7837927814074248,2.9426714532367364,0.007272230415396339
