mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-410m,1,step0,1,1,3,seed3,405334016,24,0.7710370631937231,2.923744147550102,0.007207776378869263
EleutherAI/pythia-410m,1,step0,1,2,3,seed3,405334016,24,0.7954597290161638,2.926140566658407,0.0072119266473653935
EleutherAI/pythia-410m,1,step0,1,3,3,seed3,405334016,24,0.7693263989475005,2.901850919940504,0.007173088359229763
EleutherAI/pythia-410m,1,step0,1,4,3,seed3,405334016,24,0.7926870615922493,2.9404630861579566,0.007189396173595389
EleutherAI/pythia-410m,1,step0,1,5,3,seed3,405334016,24,0.7435348405696964,2.8751985251472796,0.0070938537120535695
EleutherAI/pythia-410m,1,step0,1,6,3,seed3,405334016,24,0.7305886038376356,2.871201429169228,0.007001543210948055
EleutherAI/pythia-410m,1,step0,1,7,3,seed3,405334016,24,0.7732410549711619,2.905063065630862,0.0071358257174819455
EleutherAI/pythia-410m,1,step0,1,8,3,seed3,405334016,24,0.7567426847186937,2.897281988014809,0.007180351068291432
EleutherAI/pythia-410m,1,step0,1,9,3,seed3,405334016,24,0.8029583321312563,2.963687355971369,0.007328809743953771
EleutherAI/pythia-410m,1,step0,1,10,3,seed3,405334016,24,0.7514801763885285,2.8915415520680314,0.007101316392433599
EleutherAI/pythia-410m,1,step0,1,11,3,seed3,405334016,24,0.778236666619609,2.942423366819625,0.007261233654431404
EleutherAI/pythia-410m,1,step0,1,12,3,seed3,405334016,24,0.7534794266963771,2.883199913607398,0.007103028869506295
EleutherAI/pythia-410m,1,step0,1,13,3,seed3,405334016,24,0.8207262491185581,2.962985411370768,0.007332834738966717
EleutherAI/pythia-410m,1,step0,1,14,3,seed3,405334016,24,0.7421543883603522,2.872864683553142,0.007100607205345362
EleutherAI/pythia-410m,1,step0,1,15,3,seed3,405334016,24,0.7784211156105488,2.9619238446073317,0.007294658794338038
EleutherAI/pythia-410m,1,step0,1,16,3,seed3,405334016,24,0.7423113304562208,2.884189937467592,0.007104849281052162
EleutherAI/pythia-410m,1,step0,2,1,3,seed3,405334016,24,0.7449269847926597,2.9018430071540475,0.0071482133342588815
EleutherAI/pythia-410m,1,step0,2,2,3,seed3,405334016,24,0.7756725318123894,2.9122404135820887,0.007150621498227311
EleutherAI/pythia-410m,1,step0,2,3,3,seed3,405334016,24,0.7567308412003821,2.9080977212656833,0.0071730845266040795
EleutherAI/pythia-410m,1,step0,2,4,3,seed3,405334016,24,0.759786600326592,2.9204592639120768,0.007203701206270958
EleutherAI/pythia-410m,1,step0,2,5,3,seed3,405334016,24,0.783474890279707,2.90619403857863,0.007167296583346546
EleutherAI/pythia-410m,1,step0,2,6,3,seed3,405334016,24,0.7598736346621014,2.933192328220548,0.007202610263676867
EleutherAI/pythia-410m,1,step0,2,7,3,seed3,405334016,24,0.7398880054798543,2.904576033068634,0.0070477695373376914
EleutherAI/pythia-410m,1,step0,2,8,3,seed3,405334016,24,0.7972937951496121,2.9213966323164904,0.007253285660762574
EleutherAI/pythia-410m,1,step0,2,9,3,seed3,405334016,24,0.7588569423145052,2.90809938506138,0.007148150474935239
EleutherAI/pythia-410m,1,step0,2,10,3,seed3,405334016,24,0.7257551173487965,2.872681647882611,0.007030989951677061
EleutherAI/pythia-410m,1,step0,2,11,3,seed3,405334016,24,0.7925887906219582,2.936033146680149,0.007160427978176323
EleutherAI/pythia-410m,1,step0,2,12,3,seed3,405334016,24,0.795364652896873,2.942096906391984,0.0072095218334507685
EleutherAI/pythia-410m,1,step0,2,13,3,seed3,405334016,24,0.762322315599244,2.8838659091472714,0.00707607335210371
EleutherAI/pythia-410m,1,step0,2,14,3,seed3,405334016,24,0.7531134967950232,2.8628944737197854,0.0071597127299879385
EleutherAI/pythia-410m,1,step0,2,15,3,seed3,405334016,24,0.7938589028008023,2.913649727116008,0.007193034634319056
EleutherAI/pythia-410m,1,step0,2,16,3,seed3,405334016,24,0.7559612498181706,2.8630464025460527,0.007054743182881678
EleutherAI/pythia-410m,1,step0,3,1,3,seed3,405334016,24,0.7844602421015052,2.9057697448123463,0.007162458306105492
EleutherAI/pythia-410m,1,step0,3,2,3,seed3,405334016,24,0.7687458448456622,2.919517738925175,0.007173726929744338
EleutherAI/pythia-410m,1,step0,3,3,3,seed3,405334016,24,0.782278629569499,2.9432033762706262,0.007230572286743828
EleutherAI/pythia-410m,1,step0,3,4,3,seed3,405334016,24,0.7414026381901468,2.9230434366496305,0.007167301322730442
EleutherAI/pythia-410m,1,step0,3,5,3,seed3,405334016,24,0.7853301118870496,2.9247060742521818,0.007208935700217612
EleutherAI/pythia-410m,1,step0,3,6,3,seed3,405334016,24,0.7767368384021882,2.9425397087692633,0.007221977637930932
EleutherAI/pythia-410m,1,step0,3,7,3,seed3,405334016,24,0.7889322698060852,2.98304434140076,0.007314257128782334
EleutherAI/pythia-410m,1,step0,3,8,3,seed3,405334016,24,0.7693176235904221,2.9499622889900547,0.007140984854148682
EleutherAI/pythia-410m,1,step0,3,9,3,seed3,405334016,24,0.7895896536859168,2.9393488449869962,0.007173738607550669
EleutherAI/pythia-410m,1,step0,3,10,3,seed3,405334016,24,0.7514306893064123,2.87173454188439,0.007066447174689852
EleutherAI/pythia-410m,1,step0,3,11,3,seed3,405334016,24,0.734632931318131,2.8985697891435005,0.007107708694756006
EleutherAI/pythia-410m,1,step0,3,12,3,seed3,405334016,24,0.7519681508327667,2.884057491941659,0.007074060366475241
EleutherAI/pythia-410m,1,step0,3,13,3,seed3,405334016,24,0.7789651131115469,2.950448020937633,0.0072487364996036965
EleutherAI/pythia-410m,1,step0,3,14,3,seed3,405334016,24,0.7685386100639845,2.9427784036989975,0.00725820080792752
