mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-70m,65,step64,1,1,4,seed4,70426624,6,0.727189967550245,2.87777022465533,0.007111824653426006
EleutherAI/pythia-70m,65,step64,1,2,4,seed4,70426624,6,0.6892712984129625,2.8743236609293183,0.006975059900272847
EleutherAI/pythia-70m,65,step64,1,3,4,seed4,70426624,6,0.7512671387843253,2.897116085384142,0.007083171333350096
EleutherAI/pythia-70m,65,step64,1,4,4,seed4,70426624,6,0.7731616026333727,2.9281256179429827,0.007209503988417611
EleutherAI/pythia-70m,65,step64,1,5,4,seed4,70426624,6,0.7745964893711119,2.920670631675515,0.0070724908249574165
EleutherAI/pythia-70m,65,step64,1,6,4,seed4,70426624,6,0.7506449534920476,2.8542095736837876,0.007044410860693532
EleutherAI/pythia-70m,65,step64,1,7,4,seed4,70426624,6,0.7262268451316914,2.8788874897396237,0.007080977983931964
EleutherAI/pythia-70m,65,step64,1,8,4,seed4,70426624,6,0.7554189062450434,2.922737893147407,0.007102667390554642
EleutherAI/pythia-70m,65,step64,2,1,4,seed4,70426624,6,0.7247731910357348,2.8567232785959034,0.007031601036670593
EleutherAI/pythia-70m,65,step64,2,2,4,seed4,70426624,6,0.7339902774393117,2.8414432130595717,0.007040638000549995
EleutherAI/pythia-70m,65,step64,2,3,4,seed4,70426624,6,0.7441986411116082,2.9197225499118735,0.007172166078354369
EleutherAI/pythia-70m,65,step64,2,4,4,seed4,70426624,6,0.7836486308964777,2.9402538365053212,0.007222375944669805
EleutherAI/pythia-70m,65,step64,2,5,4,seed4,70426624,6,0.7667863470294564,2.9048158206560615,0.007197661105079081
EleutherAI/pythia-70m,65,step64,2,6,4,seed4,70426624,6,0.770990019186798,2.9188183652975885,0.00719303661970652
EleutherAI/pythia-70m,65,step64,2,7,4,seed4,70426624,6,0.7485755393712696,2.9202545737501735,0.007183816695447404
EleutherAI/pythia-70m,65,step64,2,8,4,seed4,70426624,6,0.7478682289133414,2.9361084904245542,0.007230623990474151
EleutherAI/pythia-70m,65,step64,3,1,4,seed4,70426624,6,0.8283731829044557,3.044258883871732,0.0074534254278934035
EleutherAI/pythia-70m,65,step64,3,2,4,seed4,70426624,6,0.7700056668644419,2.9271897077266122,0.007129184961964265
EleutherAI/pythia-70m,65,step64,3,3,4,seed4,70426624,6,0.7436313707830147,2.850406334090548,0.0071565872949478256
EleutherAI/pythia-70m,65,step64,3,4,4,seed4,70426624,6,0.7749636865116777,3.0572144937424635,0.007545139520350829
EleutherAI/pythia-70m,65,step64,3,5,4,seed4,70426624,6,0.7723045816960107,2.977226906622214,0.007244228293386595
EleutherAI/pythia-70m,65,step64,3,6,4,seed4,70426624,6,0.7911767811601629,2.917057109463582,0.007211654963510122
EleutherAI/pythia-70m,65,step64,3,7,4,seed4,70426624,6,0.8479418413029649,2.98895692822398,0.007335276671544755
EleutherAI/pythia-70m,65,step64,3,8,4,seed4,70426624,6,0.7850484299150315,3.0315040633312544,0.007426722531589787
EleutherAI/pythia-70m,65,step64,4,1,4,seed4,70426624,6,0.7809549731991979,2.917114963899092,0.007204945105347556
EleutherAI/pythia-70m,65,step64,4,2,4,seed4,70426624,6,0.9070174749293282,3.2192489035724234,0.007905320751795248
EleutherAI/pythia-70m,65,step64,4,3,4,seed4,70426624,6,0.7838109871017334,2.7845341204615983,0.007035301660287214
EleutherAI/pythia-70m,65,step64,4,4,4,seed4,70426624,6,0.7968589605769824,2.8586458958658807,0.007107072014640326
EleutherAI/pythia-70m,65,step64,4,5,4,seed4,70426624,6,0.8188112537701894,3.0607962559752617,0.007496963626335838
EleutherAI/pythia-70m,65,step64,4,6,4,seed4,70426624,6,0.7814326914947007,2.9265632955617855,0.007220558754341112
EleutherAI/pythia-70m,65,step64,4,7,4,seed4,70426624,6,0.720687960907134,2.721997564927967,0.00679908225069071
EleutherAI/pythia-70m,65,step64,4,8,4,seed4,70426624,6,0.8242424307554083,2.9633840672204315,0.007336788563039484
EleutherAI/pythia-70m,65,step64,5,1,4,seed4,70426624,6,0.7964181734177849,2.9778732442204054,0.0072651073933624475
EleutherAI/pythia-70m,65,step64,5,2,4,seed4,70426624,6,0.7739615135552036,2.907088782595479,0.007242189339199569
EleutherAI/pythia-70m,65,step64,5,3,4,seed4,70426624,6,0.7337958322771877,2.855728590686562,0.007078016014237663
EleutherAI/pythia-70m,65,step64,5,4,4,seed4,70426624,6,0.8040917922623856,3.0023725196968956,0.00736196689768757
EleutherAI/pythia-70m,65,step64,5,5,4,seed4,70426624,6,0.7051096093502842,2.877484803676498,0.007107999375346923
EleutherAI/pythia-70m,65,step64,5,6,4,seed4,70426624,6,0.7838214591335162,2.9863622653336073,0.007286241972521058
EleutherAI/pythia-70m,65,step64,5,7,4,seed4,70426624,6,0.6815091641596379,2.946609256976195,0.007100212493544082
EleutherAI/pythia-70m,65,step64,5,8,4,seed4,70426624,6,0.7458035664950956,2.9857613024141543,0.007268154553072028
EleutherAI/pythia-70m,65,step64,6,1,4,seed4,70426624,6,0.7601214101504267,2.8852548038989694,0.0071776350125021164
EleutherAI/pythia-70m,65,step64,6,2,4,seed4,70426624,6,0.7424065830339718,2.8389370599398784,0.007024704462422905
EleutherAI/pythia-70m,65,step64,6,3,4,seed4,70426624,6,0.8223417681303495,3.1435831783524297,0.007587237836983918
EleutherAI/pythia-70m,65,step64,6,4,4,seed4,70426624,6,0.788315929185013,3.1767209103377176,0.007717112867183906
EleutherAI/pythia-70m,65,step64,6,5,4,seed4,70426624,6,0.776247488801044,2.919871706055566,0.007226724824543825
EleutherAI/pythia-70m,65,step64,6,6,4,seed4,70426624,6,0.6961377649244339,2.7323288012183857,0.0067463593323805575
EleutherAI/pythia-70m,65,step64,6,7,4,seed4,70426624,6,0.8090419190114154,2.743610156961949,0.006826638939771428
EleutherAI/pythia-70m,65,step64,6,8,4,seed4,70426624,6,0.7372583289198026,3.22529910680247,0.007646752058776052
