mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-410m,257,step256,1,1,3,seed3,405334016,24,0.7394522676635139,2.889828970064341,0.007120072275392017
EleutherAI/pythia-410m,257,step256,1,2,3,seed3,405334016,24,0.8056236281194784,2.937455049536499,0.007217739133628567
EleutherAI/pythia-410m,257,step256,1,3,3,seed3,405334016,24,0.7580027679824345,2.8825590287219875,0.0071317832803251095
EleutherAI/pythia-410m,257,step256,1,4,3,seed3,405334016,24,0.7391522208089302,2.895974057017548,0.007041485648947558
EleutherAI/pythia-410m,257,step256,1,5,3,seed3,405334016,24,0.7070591043946338,2.839274285933579,0.00700228330748209
EleutherAI/pythia-410m,257,step256,1,6,3,seed3,405334016,24,0.6801828506724547,2.8188849782929637,0.006834361686587894
EleutherAI/pythia-410m,257,step256,1,7,3,seed3,405334016,24,0.7295721421550433,2.8554233744164756,0.00701616770368762
EleutherAI/pythia-410m,257,step256,1,8,3,seed3,405334016,24,0.6722382767664403,2.8185322583022248,0.00694282277315812
EleutherAI/pythia-410m,257,step256,1,9,3,seed3,405334016,24,0.7662067584198771,2.9261171808786193,0.0072542251641191805
EleutherAI/pythia-410m,257,step256,1,10,3,seed3,405334016,24,0.6801923423449296,2.8192401831813054,0.006944479861084933
EleutherAI/pythia-410m,257,step256,1,11,3,seed3,405334016,24,0.7886035795389486,2.9579797059395183,0.007275831901432007
EleutherAI/pythia-410m,257,step256,1,12,3,seed3,405334016,24,0.6500722047297791,2.8362287455165682,0.006849549707853667
EleutherAI/pythia-410m,257,step256,1,13,3,seed3,405334016,24,0.8146402039654101,2.9642847714594236,0.007322202331277034
EleutherAI/pythia-410m,257,step256,1,14,3,seed3,405334016,24,0.7110836105825871,2.843254759420996,0.007038994771557146
EleutherAI/pythia-410m,257,step256,1,15,3,seed3,405334016,24,0.7565811501925174,2.9634564957499876,0.007251677735771047
EleutherAI/pythia-410m,257,step256,1,16,3,seed3,405334016,24,0.6989206620470716,2.865363633210521,0.007000949744003574
EleutherAI/pythia-410m,257,step256,2,1,3,seed3,405334016,24,0.7207662957376031,2.8764869935709823,0.007009848208777912
EleutherAI/pythia-410m,257,step256,2,2,3,seed3,405334016,24,0.7978783998582918,2.9185773598528333,0.007115343771243592
EleutherAI/pythia-410m,257,step256,2,3,3,seed3,405334016,24,0.7454497233219047,2.897441698145855,0.007085123903475642
EleutherAI/pythia-410m,257,step256,2,4,3,seed3,405334016,24,0.7904054966034161,2.9308365713039546,0.007239518125621929
EleutherAI/pythia-410m,257,step256,2,5,3,seed3,405334016,24,0.792777856178894,2.8933272575239735,0.007147778965570954
EleutherAI/pythia-410m,257,step256,2,6,3,seed3,405334016,24,0.8022029705661401,2.9440877554905898,0.007243398932459394
EleutherAI/pythia-410m,257,step256,2,7,3,seed3,405334016,24,0.7184028380970754,2.8388039941968515,0.006903094164527789
EleutherAI/pythia-410m,257,step256,2,8,3,seed3,405334016,24,0.8265517902179169,2.9857365967606095,0.007381708258467444
EleutherAI/pythia-410m,257,step256,2,9,3,seed3,405334016,24,0.7587537813723141,2.922079241186899,0.007188102816895654
EleutherAI/pythia-410m,257,step256,2,10,3,seed3,405334016,24,0.7158888674776396,2.846568648232108,0.006983492991727859
EleutherAI/pythia-410m,257,step256,2,11,3,seed3,405334016,24,0.7858097026660992,2.9176740199477207,0.007092323405882676
EleutherAI/pythia-410m,257,step256,2,12,3,seed3,405334016,24,0.7884039972161381,2.9471404068689617,0.007198363619045855
EleutherAI/pythia-410m,257,step256,2,13,3,seed3,405334016,24,0.7277303475226161,2.87508116997434,0.007019509526958311
EleutherAI/pythia-410m,257,step256,2,14,3,seed3,405334016,24,0.769002212893585,2.9076767432481296,0.0072216674783933035
EleutherAI/pythia-410m,257,step256,2,15,3,seed3,405334016,24,0.8077422057841065,2.965794362988499,0.0072473022327016875
EleutherAI/pythia-410m,257,step256,2,16,3,seed3,405334016,24,0.7408202833972158,2.869679519848313,0.007031953445467284
EleutherAI/pythia-410m,257,step256,3,1,3,seed3,405334016,24,0.7537718838535141,2.9032266872093877,0.007103592497549125
EleutherAI/pythia-410m,257,step256,3,2,3,seed3,405334016,24,0.7442000983575957,2.8487079585945736,0.00695541531643706
EleutherAI/pythia-410m,257,step256,3,3,3,seed3,405334016,24,0.8618654850866962,3.0182509386385146,0.007417423308464922
EleutherAI/pythia-410m,257,step256,3,4,3,seed3,405334016,24,0.7072073420429356,2.854222837096092,0.007006774658664439
EleutherAI/pythia-410m,257,step256,3,5,3,seed3,405334016,24,0.781866601853596,2.945183905040207,0.007238507279648282
EleutherAI/pythia-410m,257,step256,3,6,3,seed3,405334016,24,0.7269762939362173,2.883573608908826,0.007054601465104935
EleutherAI/pythia-410m,257,step256,3,7,3,seed3,405334016,24,0.7927291072904478,2.8857713372584524,0.007141803576039232
EleutherAI/pythia-410m,257,step256,3,8,3,seed3,405334016,24,0.8062156825349034,2.905784273017444,0.007111723999349512
EleutherAI/pythia-410m,257,step256,3,9,3,seed3,405334016,24,0.745505257428838,2.9091418493718706,0.007125782183850076
EleutherAI/pythia-410m,257,step256,3,10,3,seed3,405334016,24,0.7517496713706869,2.870815674475387,0.0070694855244241035
EleutherAI/pythia-410m,257,step256,3,11,3,seed3,405334016,24,0.6894445945421571,2.9077606538351235,0.007046862314998701
EleutherAI/pythia-410m,257,step256,3,12,3,seed3,405334016,24,0.7590922745534224,2.939340497124302,0.007176021479531713
EleutherAI/pythia-410m,257,step256,3,13,3,seed3,405334016,24,0.7711679400016579,2.9147500231892054,0.007140812417310775
EleutherAI/pythia-410m,257,step256,3,14,3,seed3,405334016,24,0.7397405441937566,2.8992816798017493,0.0071384431949999255
EleutherAI/pythia-410m,257,step256,3,15,3,seed3,405334016,24,0.8066303150816455,2.9524203577991637,0.0071860638111381926
EleutherAI/pythia-410m,257,step256,3,16,3,seed3,405334016,24,0.7342819796287489,2.9081644344464634,0.007114259851545927
EleutherAI/pythia-410m,257,step256,4,1,3,seed3,405334016,24,0.8228380340596697,2.995359316107653,0.007343566222603318
EleutherAI/pythia-410m,257,step256,4,2,3,seed3,405334016,24,0.7383936994723209,2.920094040483214,0.007139635659150691
EleutherAI/pythia-410m,257,step256,4,3,3,seed3,405334016,24,0.8305575444911552,2.9990346190147235,0.007430695721005847
EleutherAI/pythia-410m,257,step256,4,4,3,seed3,405334016,24,0.7598109758233262,2.8882463959019873,0.007077953967205438
EleutherAI/pythia-410m,257,step256,4,5,3,seed3,405334016,24,0.7528148904906145,2.93215943698602,0.0071688342163175435
EleutherAI/pythia-410m,257,step256,4,6,3,seed3,405334016,24,0.7274915464933149,2.8956132090307354,0.007077378806133698
EleutherAI/pythia-410m,257,step256,4,7,3,seed3,405334016,24,0.7980770450524589,3.006702642579183,0.007408111201000391
EleutherAI/pythia-410m,257,step256,4,8,3,seed3,405334016,24,0.695999822281962,2.757634901241186,0.006898936132218234
EleutherAI/pythia-410m,257,step256,4,9,3,seed3,405334016,24,0.7435771796038131,2.8488528120045515,0.007001487679454797
EleutherAI/pythia-410m,257,step256,4,10,3,seed3,405334016,24,0.7592528367587789,2.928264205917054,0.007205211657475236
EleutherAI/pythia-410m,257,step256,4,11,3,seed3,405334016,24,0.7517201993647843,2.8890660601221567,0.007116408671639046
EleutherAI/pythia-410m,257,step256,4,12,3,seed3,405334016,24,0.832687192662538,2.9673991451381063,0.007295434052263283
EleutherAI/pythia-410m,257,step256,4,13,3,seed3,405334016,24,0.7382053689012641,2.8844500748070674,0.007077053449359695
EleutherAI/pythia-410m,257,step256,4,14,3,seed3,405334016,24,0.7805976847500049,2.9694226184084624,0.0073218980949607245
EleutherAI/pythia-410m,257,step256,4,15,3,seed3,405334016,24,0.7793521630550543,2.854777841323233,0.00707557506404174
EleutherAI/pythia-410m,257,step256,4,16,3,seed3,405334016,24,0.7744858492455635,2.910018301369042,0.0072331865129474935
EleutherAI/pythia-410m,257,step256,5,1,3,seed3,405334016,24,0.7907853248174289,2.79536878760209,0.006969465052550358
EleutherAI/pythia-410m,257,step256,5,2,3,seed3,405334016,24,0.7741644913754482,2.932271845594175,0.007203962485090274
EleutherAI/pythia-410m,257,step256,5,3,3,seed3,405334016,24,0.7884436669440118,2.8846251850936713,0.007095981584416687
EleutherAI/pythia-410m,257,step256,5,4,3,seed3,405334016,24,0.7844266899075428,2.869343834113119,0.0070779398721531215
EleutherAI/pythia-410m,257,step256,5,5,3,seed3,405334016,24,0.8192919773427646,2.9362686654401218,0.007198033112789602
EleutherAI/pythia-410m,257,step256,5,6,3,seed3,405334016,24,0.7706143102305983,3.0092719047403858,0.007433475435556076
EleutherAI/pythia-410m,257,step256,5,7,3,seed3,405334016,24,0.7448543420609542,2.922194501588367,0.007172793994012986
EleutherAI/pythia-410m,257,step256,5,8,3,seed3,405334016,24,0.7898795874874753,2.9486614300253566,0.007163870996555522
EleutherAI/pythia-410m,257,step256,5,9,3,seed3,405334016,24,0.7436563671782369,2.9495190603571904,0.007255249641993505
EleutherAI/pythia-410m,257,step256,5,10,3,seed3,405334016,24,0.8580531993118247,3.0147993650272835,0.00732643844661959
EleutherAI/pythia-410m,257,step256,5,11,3,seed3,405334016,24,0.7412719448071519,2.9504274554653396,0.007178317291773213
EleutherAI/pythia-410m,257,step256,5,12,3,seed3,405334016,24,0.8414295139497243,2.999870215230784,0.007417879502255751
EleutherAI/pythia-410m,257,step256,5,13,3,seed3,405334016,24,0.7384604119609806,2.9124167758092856,0.007096550096901622
EleutherAI/pythia-410m,257,step256,5,14,3,seed3,405334016,24,0.778219247821046,3.0142352763202305,0.007349018190603851
EleutherAI/pythia-410m,257,step256,5,15,3,seed3,405334016,24,0.80699716167704,2.9135188571015527,0.007191596030215461
EleutherAI/pythia-410m,257,step256,5,16,3,seed3,405334016,24,0.8560988422913673,2.951936254549412,0.007289415050286593
EleutherAI/pythia-410m,257,step256,6,1,3,seed3,405334016,24,0.9654927304093482,3.2647622677819306,0.007919422398322874
EleutherAI/pythia-410m,257,step256,6,2,3,seed3,405334016,24,0.737542490816468,2.879773755450471,0.007091712869273643
EleutherAI/pythia-410m,257,step256,6,3,3,seed3,405334016,24,0.8069302463566645,2.9489182048497145,0.0072339681950405145
EleutherAI/pythia-410m,257,step256,6,4,3,seed3,405334016,24,0.7810281472869295,2.9090549852268355,0.007132965026099765
EleutherAI/pythia-410m,257,step256,6,5,3,seed3,405334016,24,0.8295982741610041,3.07136187624152,0.0075195658303896145
EleutherAI/pythia-410m,257,step256,6,6,3,seed3,405334016,24,0.9587561970706958,3.0976943532461223,0.0075355803685377976
EleutherAI/pythia-410m,257,step256,6,7,3,seed3,405334016,24,0.8292674850574564,3.0161755630938187,0.007243497522778755
EleutherAI/pythia-410m,257,step256,6,8,3,seed3,405334016,24,0.8021415691663686,2.8888390195413427,0.0071529997549856575
EleutherAI/pythia-410m,257,step256,6,9,3,seed3,405334016,24,0.7883510282393503,2.8852755862776744,0.00707107072792754
EleutherAI/pythia-410m,257,step256,6,10,3,seed3,405334016,24,0.761378648504243,2.940726792274616,0.007240881994261959
EleutherAI/pythia-410m,257,step256,6,11,3,seed3,405334016,24,1.0846067767671734,3.5877540129431256,0.008383136612306951
EleutherAI/pythia-410m,257,step256,6,12,3,seed3,405334016,24,0.9230843911110876,3.112048997359459,0.0076582662494602645
EleutherAI/pythia-410m,257,step256,6,13,3,seed3,405334016,24,0.9159043700439061,3.0276069054991823,0.007480546912941672
EleutherAI/pythia-410m,257,step256,6,14,3,seed3,405334016,24,0.7241314256629015,2.8367117886967623,0.006980951606786655
EleutherAI/pythia-410m,257,step256,6,15,3,seed3,405334016,24,0.907503984621987,3.1051332037590145,0.007381007090390495
EleutherAI/pythia-410m,257,step256,6,16,3,seed3,405334016,24,0.7936611248785819,2.9377366060141177,0.007218842253650993
EleutherAI/pythia-410m,257,step256,7,1,3,seed3,405334016,24,0.7993604453927098,2.973607000480895,0.007329712699960129
EleutherAI/pythia-410m,257,step256,7,2,3,seed3,405334016,24,1.1936017882926457,3.5468290298965575,0.00843889897872541
EleutherAI/pythia-410m,257,step256,7,3,3,seed3,405334016,24,0.8369631324621967,3.060618436544495,0.007334962945007732
EleutherAI/pythia-410m,257,step256,7,4,3,seed3,405334016,24,0.8100990883530849,3.116919182363501,0.007494847596563869
EleutherAI/pythia-410m,257,step256,7,5,3,seed3,405334016,24,0.9160322967488146,3.1098321752015146,0.007516228761616632
EleutherAI/pythia-410m,257,step256,7,6,3,seed3,405334016,24,0.8159384382607014,3.0137675409945217,0.0074479841004511695
EleutherAI/pythia-410m,257,step256,7,7,3,seed3,405334016,24,0.7665257504142959,2.846756706793061,0.0070003113284411375
EleutherAI/pythia-410m,257,step256,7,8,3,seed3,405334016,24,0.8106453944531814,2.9211710379857467,0.0071320461274007405
EleutherAI/pythia-410m,257,step256,7,9,3,seed3,405334016,24,0.7992560885015442,2.871696704947486,0.007045167117081513
EleutherAI/pythia-410m,257,step256,7,10,3,seed3,405334016,24,0.8030816739719479,3.135228372733407,0.007443659647122055
EleutherAI/pythia-410m,257,step256,7,11,3,seed3,405334016,24,0.8533804532954724,3.006533414933981,0.0073480528992287235
EleutherAI/pythia-410m,257,step256,7,12,3,seed3,405334016,24,0.8572962108990269,2.8427475963037074,0.007118031314572585
EleutherAI/pythia-410m,257,step256,7,13,3,seed3,405334016,24,0.8313572298526662,3.1172921812040837,0.007503580287813381
EleutherAI/pythia-410m,257,step256,7,14,3,seed3,405334016,24,0.8746039978318007,3.030583532527957,0.007380102110547619
EleutherAI/pythia-410m,257,step256,7,15,3,seed3,405334016,24,0.8465760733252621,2.9269991831160063,0.007193369978636795
EleutherAI/pythia-410m,257,step256,7,16,3,seed3,405334016,24,0.7624035815578986,2.808002284299925,0.006977949019175021
EleutherAI/pythia-410m,257,step256,8,1,3,seed3,405334016,24,0.7993123199523607,2.934073374839482,0.007211956019646439
EleutherAI/pythia-410m,257,step256,8,2,3,seed3,405334016,24,0.8323022528715271,2.91792411448433,0.007205913397264044
EleutherAI/pythia-410m,257,step256,8,3,3,seed3,405334016,24,0.7542476289113398,2.9415703415062375,0.007157012640085958
EleutherAI/pythia-410m,257,step256,8,4,3,seed3,405334016,24,0.7932829197611089,2.9120384460875837,0.007160134854889239
EleutherAI/pythia-410m,257,step256,8,5,3,seed3,405334016,24,0.9544505476621112,3.1808102772045364,0.007632628067974163
EleutherAI/pythia-410m,257,step256,8,6,3,seed3,405334016,24,1.1732711276647712,3.974816487690037,0.009078201117749589
EleutherAI/pythia-410m,257,step256,8,7,3,seed3,405334016,24,0.825646542212111,2.9350505913699716,0.007156291762534573
EleutherAI/pythia-410m,257,step256,8,8,3,seed3,405334016,24,0.8090430774769997,2.9257708349761486,0.007144557761273375
EleutherAI/pythia-410m,257,step256,8,9,3,seed3,405334016,24,0.8313961856865653,3.0402581266695217,0.007402632629054496
EleutherAI/pythia-410m,257,step256,8,10,3,seed3,405334016,24,0.9978662299725323,3.1688248683344136,0.007701999035674014
EleutherAI/pythia-410m,257,step256,8,11,3,seed3,405334016,24,0.8278185180395373,3.014430004587512,0.007343892832975182
EleutherAI/pythia-410m,257,step256,8,12,3,seed3,405334016,24,0.7575628540735925,2.8686772570142463,0.007126221833218901
EleutherAI/pythia-410m,257,step256,8,13,3,seed3,405334016,24,0.8169255927827686,3.076703913410302,0.007450357855018829
EleutherAI/pythia-410m,257,step256,8,14,3,seed3,405334016,24,0.8121044013838341,2.9091941477353984,0.007215297745395372
EleutherAI/pythia-410m,257,step256,8,15,3,seed3,405334016,24,0.9634145458442883,3.1625701942616806,0.007492683277305654
EleutherAI/pythia-410m,257,step256,8,16,3,seed3,405334016,24,0.88017934787302,3.229662863433149,0.007701330441262959
EleutherAI/pythia-410m,257,step256,9,1,3,seed3,405334016,24,0.9507827950916085,3.3259160429877346,0.007886606279112097
