mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-410m,65,step64,1,1,2,seed2,405334016,24,0.7549977004725364,2.8817060620911192,0.00710519920304305,0.12404623453703903,0.16304957354860797
EleutherAI/pythia-410m,65,step64,1,2,2,seed2,405334016,24,0.7334586450549951,2.871572432692856,0.007052073765626243,0.12340432139779171,0.1632401558931346
EleutherAI/pythia-410m,65,step64,1,3,2,seed2,405334016,24,0.7899136060688987,2.9184718009392308,0.007208976710880405,0.12568549276539331,0.16548110658789536
EleutherAI/pythia-410m,65,step64,1,4,2,seed2,405334016,24,0.7740413049233792,2.911212943661463,0.007146744028884379,0.12512049167319098,0.16626790313570344
EleutherAI/pythia-410m,65,step64,1,5,2,seed2,405334016,24,0.7752442093127784,2.922582980424315,0.007124161813158236,0.12520056381799255,0.16584774162116883
EleutherAI/pythia-410m,65,step64,1,6,2,seed2,405334016,24,0.777141700093473,2.933691928290356,0.00715781305533659,0.12589120414029725,0.16467186799077116
EleutherAI/pythia-410m,65,step64,1,7,2,seed2,405334016,24,0.8135666292113094,2.9567884986739976,0.007255991630552793,0.12705474233327502,0.1684745955854296
EleutherAI/pythia-410m,65,step64,1,8,2,seed2,405334016,24,0.8376356178471486,3.0060653995802995,0.0075017963283396435,0.1299033037557437,0.16778827688514109
EleutherAI/pythia-410m,65,step64,1,9,2,seed2,405334016,24,0.7446791374716403,2.8666449624993615,0.007014790086616916,0.12310407549008588,0.16522513682375078
EleutherAI/pythia-410m,65,step64,1,10,2,seed2,405334016,24,0.7981219552014414,2.976736335673788,0.007300291978328675,0.12776971315299424,0.16488297111368747
EleutherAI/pythia-410m,65,step64,1,11,2,seed2,405334016,24,0.8070239985322307,2.964216599960765,0.007334670107162881,0.12759830653331833,0.16759056213113277
EleutherAI/pythia-410m,65,step64,1,12,2,seed2,405334016,24,0.7999676679786197,2.9486619302835138,0.007308506858060831,0.127036221722538,0.1668185722865947
EleutherAI/pythia-410m,65,step64,1,13,2,seed2,405334016,24,0.724705505639603,2.870966130289259,0.007034314516405213,0.12324335517826018,0.16374919574159577
EleutherAI/pythia-410m,65,step64,1,14,2,seed2,405334016,24,0.8040023008070385,2.9527278302458133,0.007237319549401024,0.1267631751941041,0.16706671622825095
