mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-160m,1,step0,1,1,2,seed2,162322944,12,0.8092202248214483,2.956127144105759,0.0072946150890528015
EleutherAI/pythia-160m,1,step0,1,2,2,seed2,162322944,12,0.7806786957424413,2.938048625997388,0.0072166880123244025
EleutherAI/pythia-160m,1,step0,1,3,2,seed2,162322944,12,0.7819523205108062,2.9305777727352,0.007232701036634419
EleutherAI/pythia-160m,1,step0,1,4,2,seed2,162322944,12,0.7934745934416441,2.9558705728775827,0.007316081091917023
EleutherAI/pythia-160m,1,step0,1,5,2,seed2,162322944,12,0.7728083002653889,2.9231790549006265,0.007238806995915407
EleutherAI/pythia-160m,1,step0,1,6,2,seed2,162322944,12,0.7302820246700474,2.8756323573491573,0.007102658055507059
EleutherAI/pythia-160m,1,step0,1,7,2,seed2,162322944,12,0.7522931282643943,2.902489683015158,0.007103585947866437
EleutherAI/pythia-160m,1,step0,1,8,2,seed2,162322944,12,0.7902179094778236,2.9383237819234336,0.007127055785137752
EleutherAI/pythia-160m,1,step0,1,9,2,seed2,162322944,12,0.7852203564236305,2.9395882919538248,0.007276150826445052
EleutherAI/pythia-160m,1,step0,1,10,2,seed2,162322944,12,0.7854467922769864,2.9389663904001075,0.007206492676604495
EleutherAI/pythia-160m,1,step0,1,11,2,seed2,162322944,12,0.7600220194741198,2.919020921857699,0.00713790929779941
EleutherAI/pythia-160m,1,step0,1,12,2,seed2,162322944,12,0.7688114936728162,2.9174669554369586,0.007224663465306019
EleutherAI/pythia-160m,1,step0,2,1,2,seed2,162322944,12,0.7562032792405381,2.9100609741366052,0.007141021214592896
EleutherAI/pythia-160m,1,step0,2,2,2,seed2,162322944,12,0.7828983434279375,2.9498318129049355,0.0072532457528268245
EleutherAI/pythia-160m,1,step0,2,3,2,seed2,162322944,12,0.7844836202958512,2.9344009846723864,0.007249243260834746
EleutherAI/pythia-160m,1,step0,2,4,2,seed2,162322944,12,0.7933262049912042,2.967341953110682,0.007259236933516356
EleutherAI/pythia-160m,1,step0,2,5,2,seed2,162322944,12,0.7581758840704022,2.923956757842359,0.00714950872209753
EleutherAI/pythia-160m,1,step0,2,6,2,seed2,162322944,12,0.7685456461886794,2.9449747249348452,0.007201193276675649
EleutherAI/pythia-160m,1,step0,2,7,2,seed2,162322944,12,0.7764797669501924,2.927176307869633,0.0071463231925895055
EleutherAI/pythia-160m,1,step0,2,8,2,seed2,162322944,12,0.7615987935724721,2.870311641957307,0.007106081172522277
EleutherAI/pythia-160m,1,step0,2,9,2,seed2,162322944,12,0.776455761627369,2.931611428299227,0.007228718471205531
EleutherAI/pythia-160m,1,step0,2,10,2,seed2,162322944,12,0.7465396743266403,2.9299624062831606,0.007209371235691102
EleutherAI/pythia-160m,1,step0,2,11,2,seed2,162322944,12,0.8072167368842975,2.9847736776790685,0.007368749570859782
EleutherAI/pythia-160m,1,step0,2,12,2,seed2,162322944,12,0.7130669176424381,2.8884635846356277,0.0071232019022090766
EleutherAI/pythia-160m,1,step0,3,1,2,seed2,162322944,12,0.7626183250510381,2.8948639924517576,0.007090947272526586
EleutherAI/pythia-160m,1,step0,3,2,2,seed2,162322944,12,0.7470095784439391,2.886699003247954,0.00710197296047035
