mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-14m,1001,step1000,1,1,6,seed6,14067712,6,0.7158453093558882,2.8679391941800625,0.0068931211843126705,0.12270484020648234,0.1621019140322197
EleutherAI/pythia-14m,1001,step1000,1,2,6,seed6,14067712,6,0.6655970620273723,2.7961935946320304,0.006870777248888522,0.12051033463004648,0.1596632195418482
EleutherAI/pythia-14m,1001,step1000,1,3,6,seed6,14067712,6,0.6020670592459195,2.719159578105232,0.006698939202672623,0.11743682442797909,0.15912171338010833
EleutherAI/pythia-14m,1001,step1000,1,4,6,seed6,14067712,6,0.6962963868056842,2.85144099598245,0.006855297364366441,0.12205269303474874,0.16277573674402612
EleutherAI/pythia-14m,1001,step1000,2,1,6,seed6,14067712,6,0.7496575388460988,2.892165066688275,0.00706324775272835,0.12456420286035569,0.16036712780438203
EleutherAI/pythia-14m,1001,step1000,2,2,6,seed6,14067712,6,0.76979709408506,2.908009626606212,0.007128107816465721,0.1253859505739745,0.17547944830814455
EleutherAI/pythia-14m,1001,step1000,2,3,6,seed6,14067712,6,0.8917901289420975,3.4577349586209665,0.00790319460954614,0.1443364786056874,0.1877866863460467
EleutherAI/pythia-14m,1001,step1000,2,4,6,seed6,14067712,6,0.7216138924421194,2.926809057169426,0.0071626591256978905,0.12606731254618622,0.1582493480999727
EleutherAI/pythia-14m,1001,step1000,3,1,6,seed6,14067712,6,0.7769862527112537,3.119953708128634,0.007337574196293636,0.13211124289120815,0.169534250148558
EleutherAI/pythia-14m,1001,step1000,3,2,6,seed6,14067712,6,0.8233012273528765,3.1676843105670356,0.007438202728078056,0.13380697320352442,0.143397276860301
EleutherAI/pythia-14m,1001,step1000,3,3,6,seed6,14067712,6,0.8164772472728825,3.2045098492643516,0.007589486787761676,0.1361510064452886,0.10867559653357249
EleutherAI/pythia-14m,1001,step1000,3,4,6,seed6,14067712,6,1.21669551282444,8.637472716192352,0.015652747776008544,0.32605712878721965,0.09250862569640479
EleutherAI/pythia-14m,1001,step1000,4,1,6,seed6,14067712,6,0.8321976448045485,3.9437159960408894,0.008335113751095878,0.1591523417548553,0.12229621800518514
EleutherAI/pythia-14m,1001,step1000,4,2,6,seed6,14067712,6,0.7861905559372817,6.968805786081895,0.012650234184190676,0.26190929195365387,0.10633056187672206
EleutherAI/pythia-14m,1001,step1000,4,3,6,seed6,14067712,6,1.1913227200698768,8.423238781815114,0.015100857341047205,0.31689230180359457,0.11060143524764085
EleutherAI/pythia-14m,1001,step1000,4,4,6,seed6,14067712,6,0.8784083117521614,3.477228627575373,0.007615084450346339,0.1424184071554525,0.18503376287226378
EleutherAI/pythia-14m,1001,step1000,5,1,6,seed6,14067712,6,0.7408932673436471,2.949404070834575,0.007151415232122652,0.1264628473803535,0.16430940025964294
EleutherAI/pythia-14m,1001,step1000,5,2,6,seed6,14067712,6,0.76304036962389,3.0221184705450606,0.007210147852315527,0.12890403962752836,0.14781109913456453
EleutherAI/pythia-14m,1001,step1000,5,3,6,seed6,14067712,6,0.5439557859013021,2.823138257815974,0.006694850502948079,0.12038628421388227,0.10903637439527128
EleutherAI/pythia-14m,1001,step1000,5,4,6,seed6,14067712,6,0.6624886671861056,3.0464395143242173,0.0072295162962499795,0.1295188386440724,0.16685137310689002
EleutherAI/pythia-14m,1001,step1000,6,1,6,seed6,14067712,6,0.6217917445762494,2.8405024024060332,0.006841679940484311,0.12113579484010419,0.15875744210226128
EleutherAI/pythia-14m,1001,step1000,6,2,6,seed6,14067712,6,0.6574166914763018,3.037089351010239,0.007221205049008061,0.1294607504665314,0.13529667808386206
EleutherAI/pythia-14m,1001,step1000,6,3,6,seed6,14067712,6,0.5516288095167791,2.8204373702756755,0.006839018528425241,0.12116606495491374,0.1251775410932463
EleutherAI/pythia-14m,1001,step1000,6,4,6,seed6,14067712,6,0.5923465026520716,3.0918371506080744,0.00697505867422255,0.1284970562379281,0.11758728515826632
