mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-160m,129,step128,1,1,6,seed6,162322944,12,0.7247836617477205,2.882842226887183,0.007079269083599891,0.12386342480375956,0.16223483580771506
EleutherAI/pythia-160m,129,step128,1,2,6,seed6,162322944,12,0.7654518863862798,2.926023193904048,0.007164753770604475,0.12564435285759398,0.16322715655416695
EleutherAI/pythia-160m,129,step128,1,3,6,seed6,162322944,12,0.8273257597756297,2.993575584053876,0.0073507243698303585,0.1286673336247871,0.16763233428669938
EleutherAI/pythia-160m,129,step128,1,4,6,seed6,162322944,12,0.7463803002349262,2.9099848334276572,0.007120926996596869,0.12498877877677163,0.16524891169915146
EleutherAI/pythia-160m,129,step128,1,5,6,seed6,162322944,12,0.7114908649770505,2.8713677030315656,0.0070149009228206985,0.12312341124020713,0.16353064379445062
EleutherAI/pythia-160m,129,step128,1,6,6,seed6,162322944,12,0.8182535574372392,2.9678550763473233,0.0073507216898381755,0.12800380002494685,0.16701745354310346
EleutherAI/pythia-160m,129,step128,1,7,6,seed6,162322944,12,0.8002035923830849,2.9438762974437127,0.00730622763704461,0.1270658581688239,0.16762855661300205
EleutherAI/pythia-160m,129,step128,1,8,6,seed6,162322944,12,0.7502298083966383,2.915184181217797,0.007175918894053594,0.12536331296929185,0.16401947313757448
EleutherAI/pythia-160m,129,step128,1,9,6,seed6,162322944,12,0.8070276371822037,2.977614486568422,0.007302351286532603,0.12771436074250808,0.1649928147101903
EleutherAI/pythia-160m,129,step128,1,10,6,seed6,162322944,12,0.7691720815421437,2.9416640896473742,0.007203167307578764,0.12610513294065318,0.16466925647836902
EleutherAI/pythia-160m,129,step128,1,11,6,seed6,162322944,12,0.7436326518235691,2.8844014896720735,0.007049248704475829,0.12363745771102357,0.1635334378460774
EleutherAI/pythia-160m,129,step128,1,12,6,seed6,162322944,12,0.8065562869348374,2.9452033707384184,0.0072578490098672566,0.12677014548074192,0.16717961640306955
EleutherAI/pythia-160m,129,step128,2,1,6,seed6,162322944,12,0.7478035417178605,2.9085621827754364,0.007103450728378445,0.12465117187672724,0.16039189420550967
EleutherAI/pythia-160m,129,step128,2,2,6,seed6,162322944,12,0.8154498827036281,2.978160767366422,0.00723783099204341,0.12751398219897578,0.16537355298215559
EleutherAI/pythia-160m,129,step128,2,3,6,seed6,162322944,12,0.7631019731127089,2.9166079678922894,0.007211202512678629,0.1256782324263104,0.16590223681215227
EleutherAI/pythia-160m,129,step128,2,4,6,seed6,162322944,12,0.7301750672778373,2.899958550644475,0.007041221259605491,0.12413397378235067,0.16022856163235752
EleutherAI/pythia-160m,129,step128,2,5,6,seed6,162322944,12,0.7878458162535877,2.9748728853969375,0.007278184934057485,0.12763138576312819,0.16097043762850508
EleutherAI/pythia-160m,129,step128,2,6,6,seed6,162322944,12,0.7935383963375556,2.942725161886642,0.007207433333420404,0.12622877316655692,0.16552813042391523
EleutherAI/pythia-160m,129,step128,2,7,6,seed6,162322944,12,0.757325815291834,2.9051477912950925,0.007196336967275505,0.12517141936732837,0.16528337722918288
EleutherAI/pythia-160m,129,step128,2,8,6,seed6,162322944,12,0.77651568429683,2.961039760110042,0.007171282261739021,0.1265286721971568,0.16597422962454522
EleutherAI/pythia-160m,129,step128,2,9,6,seed6,162322944,12,0.8167036362690733,2.9715700375044434,0.007351310282767925,0.12802485695427598,0.16208567033457502
EleutherAI/pythia-160m,129,step128,2,10,6,seed6,162322944,12,0.7939473711394327,2.9385317566777673,0.0072415254973833745,0.12644698954111816,0.16451882926730418
EleutherAI/pythia-160m,129,step128,2,11,6,seed6,162322944,12,0.7367361505299762,2.8820728145027825,0.007145123821830147,0.12427114283067503,0.16183631395076484
EleutherAI/pythia-160m,129,step128,2,12,6,seed6,162322944,12,0.8254560654897586,3.01065386414098,0.007414980640703661,0.12962931641811004,0.1652862663763958
EleutherAI/pythia-160m,129,step128,3,1,6,seed6,162322944,12,0.8557826109299104,2.9659615299965623,0.007323636567731223,0.1276614797656779,0.16747647869560092
EleutherAI/pythia-160m,129,step128,3,2,6,seed6,162322944,12,0.8122208986375467,2.9660176723380745,0.007199764132903611,0.12692302386010726,0.17050931338701875
