mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-160m,2,step1,1,1,1,seed1,162322944,12,0.7928019109091377,2.9362434644802167,0.007309615699842236
EleutherAI/pythia-160m,2,step1,1,2,1,seed1,162322944,12,0.7335506804808534,2.8792564752749814,0.007158484184930844
EleutherAI/pythia-160m,2,step1,1,3,1,seed1,162322944,12,0.7839771377033985,2.941590683027785,0.007260429078005022
EleutherAI/pythia-160m,2,step1,1,4,1,seed1,162322944,12,0.7853043197540118,2.936332489966299,0.007234086347899473
EleutherAI/pythia-160m,2,step1,1,5,1,seed1,162322944,12,0.7670859986688148,2.913067870812264,0.007162750650177124
EleutherAI/pythia-160m,2,step1,1,6,1,seed1,162322944,12,0.7722375218038153,2.9013765865457364,0.007181947247099929
EleutherAI/pythia-160m,2,step1,1,7,1,seed1,162322944,12,0.7958946086654618,2.9456328895073494,0.007212632188153498
EleutherAI/pythia-160m,2,step1,1,8,1,seed1,162322944,12,0.7938475115995643,2.930596209691982,0.0072938997185140455
EleutherAI/pythia-160m,2,step1,1,9,1,seed1,162322944,12,0.7869121380172882,2.9438905606041343,0.0071879842211184
EleutherAI/pythia-160m,2,step1,1,10,1,seed1,162322944,12,0.7788255331190599,2.9155530342072824,0.007198819067082753
EleutherAI/pythia-160m,2,step1,1,11,1,seed1,162322944,12,0.8247063446536195,2.989718089791779,0.007426388551136856
EleutherAI/pythia-160m,2,step1,1,12,1,seed1,162322944,12,0.7840174703155808,2.9531603922692207,0.007300142069376902
EleutherAI/pythia-160m,2,step1,2,1,1,seed1,162322944,12,0.7774435148900233,2.929332095072388,0.007250668024624584
EleutherAI/pythia-160m,2,step1,2,2,1,seed1,162322944,12,0.7674085325845071,2.907081496614171,0.007148447127572493
EleutherAI/pythia-160m,2,step1,2,3,1,seed1,162322944,12,0.8074535802171547,3.0391914933624955,0.00743262971599845
EleutherAI/pythia-160m,2,step1,2,4,1,seed1,162322944,12,0.7648615749387719,2.9038304387363083,0.007107268365076861
EleutherAI/pythia-160m,2,step1,2,5,1,seed1,162322944,12,0.7796234140145352,2.926805462584528,0.007222125098152497
EleutherAI/pythia-160m,2,step1,2,6,1,seed1,162322944,12,0.7434830000674928,2.8330158641566454,0.006955195229052348
EleutherAI/pythia-160m,2,step1,2,7,1,seed1,162322944,12,0.7781138569747837,2.9415680962814705,0.007225191713820042
EleutherAI/pythia-160m,2,step1,2,8,1,seed1,162322944,12,0.7680134113004701,2.9109945104338766,0.007138552456916659
EleutherAI/pythia-160m,2,step1,2,9,1,seed1,162322944,12,0.7707154436357778,2.9367623403733103,0.007224467982615467
EleutherAI/pythia-160m,2,step1,2,10,1,seed1,162322944,12,0.7670195327948672,2.9167938349190043,0.007269972098461972
EleutherAI/pythia-160m,2,step1,2,11,1,seed1,162322944,12,0.7489470814991741,2.925379497830837,0.007197619923213811
EleutherAI/pythia-160m,2,step1,2,12,1,seed1,162322944,12,0.7859367711648431,3.0379920289187714,0.007387469265369309
EleutherAI/pythia-160m,2,step1,3,1,1,seed1,162322944,12,0.7586731084791194,2.9205789791049512,0.007252042981112008
EleutherAI/pythia-160m,2,step1,3,2,1,seed1,162322944,12,0.773205194345792,2.908191700209933,0.0072388861455005785
EleutherAI/pythia-160m,2,step1,3,3,1,seed1,162322944,12,0.7998713542084087,2.9479226265566276,0.00730648675980542
EleutherAI/pythia-160m,2,step1,3,4,1,seed1,162322944,12,0.7679470848793079,2.927289479742256,0.0071853749858007
EleutherAI/pythia-160m,2,step1,3,5,1,seed1,162322944,12,0.7601259992089859,2.9691685972691597,0.007317351649771959
EleutherAI/pythia-160m,2,step1,3,6,1,seed1,162322944,12,0.7637290729067593,2.9273003469791115,0.007224831973079699
EleutherAI/pythia-160m,2,step1,3,7,1,seed1,162322944,12,0.7788951243708508,2.922365258999062,0.007179471780118292
EleutherAI/pythia-160m,2,step1,3,8,1,seed1,162322944,12,0.7565129260591593,2.9620215825528406,0.007246571711461872
EleutherAI/pythia-160m,2,step1,3,9,1,seed1,162322944,12,0.7766037802829205,2.963609382385501,0.007292810042821279
EleutherAI/pythia-160m,2,step1,3,10,1,seed1,162322944,12,0.7566543311413064,2.8697611013289093,0.007121080411988345
EleutherAI/pythia-160m,2,step1,3,11,1,seed1,162322944,12,0.7718601600284686,2.924815670729038,0.007232141515061931
EleutherAI/pythia-160m,2,step1,3,12,1,seed1,162322944,12,0.7727007715899802,2.8737014660028004,0.007076936306772844
EleutherAI/pythia-160m,2,step1,4,1,1,seed1,162322944,12,0.7866393682736808,2.8979904859622754,0.0071055144952586555
EleutherAI/pythia-160m,2,step1,4,2,1,seed1,162322944,12,0.765487463341986,2.9483745574698106,0.007237524810244474
EleutherAI/pythia-160m,2,step1,4,3,1,seed1,162322944,12,0.7823387240314525,2.928954510651017,0.007222352886313283
EleutherAI/pythia-160m,2,step1,4,4,1,seed1,162322944,12,0.7464798087267286,2.8431532083720383,0.007100072158589298
EleutherAI/pythia-160m,2,step1,4,5,1,seed1,162322944,12,0.7645166610912709,2.9411110144378534,0.007202710609557796
EleutherAI/pythia-160m,2,step1,4,6,1,seed1,162322944,12,0.730093291929624,2.8743579797948686,0.0071137535358179165
EleutherAI/pythia-160m,2,step1,4,7,1,seed1,162322944,12,0.764321629627686,2.8904785876026677,0.007114663229437882
EleutherAI/pythia-160m,2,step1,4,8,1,seed1,162322944,12,0.8019736015999073,2.9430684012918005,0.007254198589357305
EleutherAI/pythia-160m,2,step1,4,9,1,seed1,162322944,12,0.7744588830311611,3.0145720240712826,0.007353324335282779
EleutherAI/pythia-160m,2,step1,4,10,1,seed1,162322944,12,0.7950842877535023,2.9612415585796654,0.00728599139538703
EleutherAI/pythia-160m,2,step1,4,11,1,seed1,162322944,12,0.778777964027245,2.8569798300030387,0.007053600706640304
EleutherAI/pythia-160m,2,step1,4,12,1,seed1,162322944,12,0.8176261028586571,3.0019127726231654,0.007403885813118743
EleutherAI/pythia-160m,2,step1,5,1,1,seed1,162322944,12,0.7574304534195981,2.916415791059347,0.007158718489735605
EleutherAI/pythia-160m,2,step1,5,2,1,seed1,162322944,12,0.7481542834997782,2.915087451668355,0.007112134957694587
EleutherAI/pythia-160m,2,step1,5,3,1,seed1,162322944,12,0.7564995833832366,2.9749544721492467,0.007266989048705131
EleutherAI/pythia-160m,2,step1,5,4,1,seed1,162322944,12,0.7702889802060553,3.0111134671054023,0.007340957592417336
EleutherAI/pythia-160m,2,step1,5,5,1,seed1,162322944,12,0.7390333781365628,2.866948710419919,0.0070446402913297455
EleutherAI/pythia-160m,2,step1,5,6,1,seed1,162322944,12,0.7446873837209916,2.8720316843743325,0.007046847357118878
EleutherAI/pythia-160m,2,step1,5,7,1,seed1,162322944,12,0.7431881894553246,2.895411842891029,0.007117847493417439
