mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-14m,9,step8,1,1,5,seed5,14067712,6,0.6838089150939914,2.8104831686370635,0.006923470090994376
EleutherAI/pythia-14m,9,step8,1,2,5,seed5,14067712,6,0.8062947659612469,2.917269165802141,0.007232967598093712
EleutherAI/pythia-14m,9,step8,1,3,5,seed5,14067712,6,0.7929783439925636,2.9293088553572058,0.007220261987761632
EleutherAI/pythia-14m,9,step8,1,4,5,seed5,14067712,6,0.777416987534228,2.890343021674712,0.007207199028859895
EleutherAI/pythia-14m,9,step8,2,1,5,seed5,14067712,6,0.749963126364047,2.8850780055081207,0.007097884286198194
EleutherAI/pythia-14m,9,step8,2,2,5,seed5,14067712,6,0.7864067307036567,2.905176507961236,0.007186727111795301
EleutherAI/pythia-14m,9,step8,2,3,5,seed5,14067712,6,0.7836021849004964,2.907634352960522,0.0072447271432987135
EleutherAI/pythia-14m,9,step8,2,4,5,seed5,14067712,6,0.7717845023953306,2.868673468690814,0.007114707197075638
EleutherAI/pythia-14m,9,step8,3,1,5,seed5,14067712,6,0.7854560971377094,2.929670128415461,0.00724860635941632
EleutherAI/pythia-14m,9,step8,3,2,5,seed5,14067712,6,0.8019650320434063,2.9427146581974677,0.007385119819829878
EleutherAI/pythia-14m,9,step8,3,3,5,seed5,14067712,6,0.7009183467845812,2.855690246719961,0.007049030249332849
EleutherAI/pythia-14m,9,step8,3,4,5,seed5,14067712,6,0.7701477597743914,2.8879524370472485,0.007157862516034696
EleutherAI/pythia-14m,9,step8,4,1,5,seed5,14067712,6,0.8020915278823059,2.913506418507174,0.007261472119846267
EleutherAI/pythia-14m,9,step8,4,2,5,seed5,14067712,6,0.7638348663923965,2.920533883990078,0.0072080000561602405
EleutherAI/pythia-14m,9,step8,4,3,5,seed5,14067712,6,0.7790240923094714,2.8979139810645718,0.007162759738731277
EleutherAI/pythia-14m,9,step8,4,4,5,seed5,14067712,6,0.8128328058525537,2.882266320968338,0.007152360636265256
EleutherAI/pythia-14m,9,step8,5,1,5,seed5,14067712,6,0.7683501986340121,2.9671857406967033,0.007281467568292614
EleutherAI/pythia-14m,9,step8,5,2,5,seed5,14067712,6,0.7679360963065819,2.871464207746205,0.00712205689898394
EleutherAI/pythia-14m,9,step8,5,3,5,seed5,14067712,6,0.7507562825852926,2.8722366116588782,0.007106682605035763
EleutherAI/pythia-14m,9,step8,5,4,5,seed5,14067712,6,0.7396726810415745,2.8486990491271116,0.007024385390890751
EleutherAI/pythia-14m,9,step8,6,1,5,seed5,14067712,6,0.7600337426287818,2.9371948331903446,0.0072480611547315905
EleutherAI/pythia-14m,9,step8,6,2,5,seed5,14067712,6,0.7178159497144714,2.863509248926576,0.007062201054152037
EleutherAI/pythia-14m,9,step8,6,3,5,seed5,14067712,6,0.783761087963259,2.9814652861813826,0.007400478700613583
EleutherAI/pythia-14m,9,step8,6,4,5,seed5,14067712,6,0.751089701636453,2.734095833154858,0.006844926168741341
