mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-160m,65,step64,1,1,2,seed2,162322944,12,0.8137245888545777,2.960770728297755,0.007301016363387754,0.12749892901125787,0.16647087162858368
EleutherAI/pythia-160m,65,step64,1,2,2,seed2,162322944,12,0.7739187139073507,2.938459096252856,0.007192804807145505,0.1261478846406077,0.16555519074246328
EleutherAI/pythia-160m,65,step64,1,3,2,seed2,162322944,12,0.7934125268301968,2.9443901712542266,0.0072697105766174165,0.12674028494649817,0.16696461948479435
EleutherAI/pythia-160m,65,step64,1,4,2,seed2,162322944,12,0.8029299653334477,2.966295223950263,0.007326408562845966,0.127699293045176,0.16789694265224728
EleutherAI/pythia-160m,65,step64,1,5,2,seed2,162322944,12,0.7685858045700633,2.9207964079107915,0.007243665560509567,0.12601402523863062,0.1649347528222355
EleutherAI/pythia-160m,65,step64,1,6,2,seed2,162322944,12,0.715780173819207,2.8571704760029304,0.007050611924115152,0.12294251023716213,0.16319319327269585
EleutherAI/pythia-160m,65,step64,1,7,2,seed2,162322944,12,0.7614780801211265,2.918737832500728,0.007134781423812045,0.12519530267328824,0.16397868226038975
EleutherAI/pythia-160m,65,step64,1,8,2,seed2,162322944,12,0.8012267254215488,2.9528544340119907,0.007165149197234742,0.1264913207361916,0.16675075940653544
EleutherAI/pythia-160m,65,step64,1,9,2,seed2,162322944,12,0.8117498293182313,2.9648549618630002,0.007332691891825999,0.12775535096187846,0.16561420402257468
EleutherAI/pythia-160m,65,step64,1,10,2,seed2,162322944,12,0.7914102147966454,2.9473044185657673,0.00721946945666471,0.12639990809734336,0.16580801599801656
EleutherAI/pythia-160m,65,step64,1,11,2,seed2,162322944,12,0.7472519799488682,2.910145746390197,0.007114735577607577,0.12488495566331226,0.1625982081075688
EleutherAI/pythia-160m,65,step64,1,12,2,seed2,162322944,12,0.7398091962129828,2.8820206990111936,0.007136275920790931,0.12437025806656825,0.16395875992247824
EleutherAI/pythia-160m,65,step64,2,1,2,seed2,162322944,12,0.7623646658853227,2.91697448076407,0.007162682088115474,0.12534072690338519,0.16238549027267515
EleutherAI/pythia-160m,65,step64,2,2,2,seed2,162322944,12,0.7654991946409654,2.9255468472070802,0.007225307604244993,0.1258298795189227,0.16147926871527776
EleutherAI/pythia-160m,65,step64,2,3,2,seed2,162322944,12,0.8131694342051002,2.9713453744689384,0.007312696039357584,0.1277444545548778,0.1667026812965805
EleutherAI/pythia-160m,65,step64,2,4,2,seed2,162322944,12,0.793452464693101,2.98232686876836,0.007326564583372982,0.12816280170201177,0.1631160643869065
EleutherAI/pythia-160m,65,step64,2,5,2,seed2,162322944,12,0.7423989724191419,2.904146155833118,0.007114814905228214,0.12469272907297528,0.1629625686665286
EleutherAI/pythia-160m,65,step64,2,6,2,seed2,162322944,12,0.767125911645084,2.96114055995679,0.007225047745438868,0.1270084415615589,0.16082083296825037
EleutherAI/pythia-160m,65,step64,2,7,2,seed2,162322944,12,0.7757327992237886,2.9279035836392744,0.0071459139245707085,0.12555624287318176,0.16883819506646272
EleutherAI/pythia-160m,65,step64,2,8,2,seed2,162322944,12,0.771843703397257,2.909379130671998,0.00716816260925774,0.12506983344171851,0.16777287514785205
EleutherAI/pythia-160m,65,step64,2,9,2,seed2,162322944,12,0.7823382413554122,2.9350456874808226,0.007223149836975944,0.12624750644326563,0.16867054711367271
EleutherAI/pythia-160m,65,step64,2,10,2,seed2,162322944,12,0.7459216271910988,2.932687860228002,0.00720190689550706,0.12596341121841118,0.16165816934370955
EleutherAI/pythia-160m,65,step64,2,11,2,seed2,162322944,12,0.7897367851169695,2.9651326442758403,0.0072931762552029275,0.12742592950348736,0.16849323825815593
EleutherAI/pythia-160m,65,step64,2,12,2,seed2,162322944,12,0.7723108289828183,2.9598702887748223,0.007289638015301037,0.12737606923926517,0.1608497187853217
