mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-14m,257,step256,1,1,1,seed1,14067712,6,0.7530865375277486,2.898369737229127,0.0071436352987254825,0.12520242987519445,0.16320691109486704
EleutherAI/pythia-14m,257,step256,1,2,1,seed1,14067712,6,0.7299208080642067,2.871203383770743,0.007018699750762827,0.12363768418182478,0.16327624152171177
EleutherAI/pythia-14m,257,step256,1,3,1,seed1,14067712,6,0.7654345580007835,2.894657670412764,0.0071409920830043105,0.12507386828350409,0.16474079401106442
EleutherAI/pythia-14m,257,step256,1,4,1,seed1,14067712,6,0.7878637037292745,2.926745467371449,0.007389128141810264,0.12757366220536706,0.16571326551584148
EleutherAI/pythia-14m,257,step256,2,1,1,seed1,14067712,6,0.8219248593959959,3.1476367924595676,0.007719485312197736,0.135798656792791,0.1558691487107817
EleutherAI/pythia-14m,257,step256,2,2,1,seed1,14067712,6,0.8093849204797234,2.9471608174012327,0.007264474056525873,0.12727777457407283,0.170172976693502
EleutherAI/pythia-14m,257,step256,2,3,1,seed1,14067712,6,0.6988343744441128,2.87275672487366,0.006972441019252774,0.1232795397843326,0.17072879738389726
EleutherAI/pythia-14m,257,step256,2,4,1,seed1,14067712,6,0.7733479036306549,2.9534811360552307,0.0072428100977105035,0.12729713292764466,0.15505233184957465
EleutherAI/pythia-14m,257,step256,3,1,1,seed1,14067712,6,0.9662623253089584,3.1493603609086103,0.007878361407553148,0.13700528907681903,0.15566372332742082
EleutherAI/pythia-14m,257,step256,3,2,1,seed1,14067712,6,0.84520630193333,3.03916701931062,0.007528960727869185,0.13161711770671977,0.15965833924375133
EleutherAI/pythia-14m,257,step256,3,3,1,seed1,14067712,6,0.8097612060894664,2.8468974155958544,0.006917495839932547,0.12201268266181683,0.19557610060180625
EleutherAI/pythia-14m,257,step256,3,4,1,seed1,14067712,6,0.8409631631854234,2.947306083435993,0.007312286365903678,0.12762936566013827,0.1701423226556441
EleutherAI/pythia-14m,257,step256,4,1,1,seed1,14067712,6,1.103961553174644,3.6561616006993276,0.008752069768783292,0.15626417313542984,0.16498630805438877
EleutherAI/pythia-14m,257,step256,4,2,1,seed1,14067712,6,0.7345005869820336,2.937076178489194,0.007182277661737178,0.12648822456128422,0.1667220963909103
EleutherAI/pythia-14m,257,step256,4,3,1,seed1,14067712,6,0.7354235005798893,2.833910841699636,0.006940867854790372,0.12195965020662847,0.166798811288433
EleutherAI/pythia-14m,257,step256,4,4,1,seed1,14067712,6,0.8340596055282732,3.0244240122862918,0.007521979278928571,0.13125704057156679,0.16030344760252366
EleutherAI/pythia-14m,257,step256,5,1,1,seed1,14067712,6,0.816196776023309,2.6900249080037635,0.006810807945284695,0.11749854009296438,0.18214971251092155
EleutherAI/pythia-14m,257,step256,5,2,1,seed1,14067712,6,0.6795560671539752,3.1081059675532705,0.0074375738893936155,0.13248408770932624,0.12852273087713628
EleutherAI/pythia-14m,257,step256,5,3,1,seed1,14067712,6,0.8439843728781776,3.232273478558031,0.00801310420460552,0.14016224315261336,0.15998667568617214
EleutherAI/pythia-14m,257,step256,5,4,1,seed1,14067712,6,0.8030369492604793,2.881047584515561,0.007231186335971041,0.12546451615768148,0.1720962490013859
EleutherAI/pythia-14m,257,step256,6,1,1,seed1,14067712,6,0.714820061340263,3.163190291634754,0.007653102602893908,0.1353459120098803,0.1389021631833669
EleutherAI/pythia-14m,257,step256,6,2,1,seed1,14067712,6,0.807962303258667,2.750133933105224,0.006947793768389864,0.12007914187649524,0.16533000161451794
EleutherAI/pythia-14m,257,step256,6,3,1,seed1,14067712,6,0.7934226123754319,3.121163947580478,0.007662104603691681,0.13439561069772404,0.13674388673469734
EleutherAI/pythia-14m,257,step256,6,4,1,seed1,14067712,6,0.8842323648265108,2.883605612059739,0.007189769132084097,0.12504776815014018,0.17576693988463896
