mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-14m,65,step64,1,1,5,seed5,14067712,6,0.687977254415371,2.8179886768375306,0.0069261007501149555,0.12163679140085747,0.16226215026825214
EleutherAI/pythia-14m,65,step64,1,2,5,seed5,14067712,6,0.8047583856515467,2.915787144010322,0.007231618561199488,0.12619426612135343,0.16849891485663143
EleutherAI/pythia-14m,65,step64,1,3,5,seed5,14067712,6,0.7924464446782429,2.9289655264485654,0.007222169680775937,0.1267162275251683,0.16573442228966284
EleutherAI/pythia-14m,65,step64,1,4,5,seed5,14067712,6,0.7814056917152942,2.8945281296220298,0.007219058125980922,0.12549416896503962,0.16615783640214268
EleutherAI/pythia-14m,65,step64,2,1,5,seed5,14067712,6,0.7451452723672438,2.8791558100948893,0.007097637318697561,0.12449541403814117,0.16606675521904102
EleutherAI/pythia-14m,65,step64,2,2,5,seed5,14067712,6,0.7752816210574451,2.9080723480743758,0.0071897433919111955,0.1256092233141442,0.16880652255884873
EleutherAI/pythia-14m,65,step64,2,3,5,seed5,14067712,6,0.7906409480188965,2.8884679256696097,0.00719998989527051,0.1252818890754972,0.17070005071704628
EleutherAI/pythia-14m,65,step64,2,4,5,seed5,14067712,6,0.7658362409372627,2.8666380645333285,0.007129245655716377,0.12421907462157282,0.16348677529609415
EleutherAI/pythia-14m,65,step64,3,1,5,seed5,14067712,6,0.7627016355160849,2.9200795635592005,0.00721303599032,0.1262398916422515,0.1660987758287438
EleutherAI/pythia-14m,65,step64,3,2,5,seed5,14067712,6,0.8071022518475239,2.903425771551778,0.007267810313251349,0.12620354875049608,0.16455916014944644
EleutherAI/pythia-14m,65,step64,3,3,5,seed5,14067712,6,0.7056747042705954,2.8633715307509466,0.007083974142817457,0.12383017065870507,0.1600109482234394
EleutherAI/pythia-14m,65,step64,3,4,5,seed5,14067712,6,0.767932471635958,2.8403719328873374,0.007079075056678497,0.12330085417261348,0.1639502281406978
EleutherAI/pythia-14m,65,step64,4,1,5,seed5,14067712,6,0.7620122740463576,2.7891072977671008,0.007002126659996688,0.12144297180143558,0.16954659412170311
EleutherAI/pythia-14m,65,step64,4,2,5,seed5,14067712,6,0.7492267660263252,2.839206157766808,0.007038931496393363,0.12295347028733548,0.16778877557062347
EleutherAI/pythia-14m,65,step64,4,3,5,seed5,14067712,6,0.744664337954939,2.751650974101146,0.006835287395877654,0.11919716483837844,0.1658331193589233
EleutherAI/pythia-14m,65,step64,4,4,5,seed5,14067712,6,0.8172689343634048,2.556604821755767,0.006468139130181655,0.11159830699834196,0.17945349073266836
EleutherAI/pythia-14m,65,step64,5,1,5,seed5,14067712,6,0.9755093557466175,3.163151397789146,0.007769861293951053,0.13643462969935508,0.16921513819613967
EleutherAI/pythia-14m,65,step64,5,2,5,seed5,14067712,6,0.7729881790312466,2.867651246100412,0.007110856847004625,0.12420690348287956,0.1737355594341461
EleutherAI/pythia-14m,65,step64,5,3,5,seed5,14067712,6,0.6698864123751505,2.671778212206595,0.006643475380847346,0.11578680116224571,0.16480020643421656
EleutherAI/pythia-14m,65,step64,5,4,5,seed5,14067712,6,0.7578050557123752,2.893863455913253,0.00714063042045047,0.12494086065293249,0.1682823803052082
EleutherAI/pythia-14m,65,step64,6,1,5,seed5,14067712,6,0.7317894775909146,2.9135853042099558,0.00719316343689958,0.1258669518348243,0.1574531261258207
EleutherAI/pythia-14m,65,step64,6,2,5,seed5,14067712,6,0.7456485559373819,3.123245505900232,0.007536657168999794,0.13366975068665657,0.15104896642334822
EleutherAI/pythia-14m,65,step64,6,3,5,seed5,14067712,6,0.7640445121581845,2.9331646486893796,0.0072440672523779,0.12678884005582364,0.16176408228349753
EleutherAI/pythia-14m,65,step64,6,4,5,seed5,14067712,6,0.65422501747661,2.7509156201383873,0.0068272748928137564,0.11916425809062811,0.1572961509171817
