mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-410m,3,step2,1,1,1,seed1,405334016,24,0.7443835083758481,2.9005939860080665,0.007052834136305458,0.12429975118074148,0.16344276694273263
EleutherAI/pythia-410m,3,step2,1,2,1,seed1,405334016,24,0.7600883498472544,2.892219064421934,0.007123794067524984,0.12440723979526808,0.16563089619259214
EleutherAI/pythia-410m,3,step2,1,3,1,seed1,405334016,24,0.7126005254471409,2.8686879145216855,0.00707063759269748,0.12332065391155689,0.16107790530085916
EleutherAI/pythia-410m,3,step2,1,4,1,seed1,405334016,24,0.7783218576329414,2.92911203834061,0.007259195279188108,0.12621573505883993,0.16540505889769605
EleutherAI/pythia-410m,3,step2,1,5,1,seed1,405334016,24,0.813232355154107,2.974745833618612,0.007271465636731684,0.12749819971576284,0.16766391759990032
EleutherAI/pythia-410m,3,step2,1,6,1,seed1,405334016,24,0.7972711162385465,2.9493878935330904,0.007233104684474213,0.12672424718021627,0.16604930289402914
EleutherAI/pythia-410m,3,step2,1,7,1,seed1,405334016,24,0.7703927732891942,2.919887136108983,0.007134783588766708,0.12525933073112017,0.16541036299510936
EleutherAI/pythia-410m,3,step2,1,8,1,seed1,405334016,24,0.7731734118137358,2.9173705863204424,0.007205488203920047,0.12554983592762778,0.1646182373188458
EleutherAI/pythia-410m,3,step2,1,9,1,seed1,405334016,24,0.8125380842630879,2.9539804757945474,0.007334118796420428,0.12743342538048194,0.16678049065754394
EleutherAI/pythia-410m,3,step2,1,10,1,seed1,405334016,24,0.787473121883112,2.9441926852211893,0.007338365321845923,0.12719549309719608,0.16689513113025248
EleutherAI/pythia-410m,3,step2,1,11,1,seed1,405334016,24,0.7855287586934157,2.949240504487306,0.007209187857075456,0.12645675479112797,0.16479183896234975
EleutherAI/pythia-410m,3,step2,1,12,1,seed1,405334016,24,0.7381615198747873,2.878995671174155,0.007080148629248753,0.12381197547948392,0.16424190742453115
EleutherAI/pythia-410m,3,step2,1,13,1,seed1,405334016,24,0.7278382713489806,2.861218004308229,0.007068243500958889,0.12307580425641733,0.1630429091776634
EleutherAI/pythia-410m,3,step2,1,14,1,seed1,405334016,24,0.7552114539016559,2.8965610536703643,0.007096159729369535,0.12431945804472976,0.16646343038918016
EleutherAI/pythia-410m,3,step2,1,15,1,seed1,405334016,24,0.7557481939991147,2.909474949438065,0.007232492274734204,0.12534919744721043,0.16590968019947092
EleutherAI/pythia-410m,3,step2,1,16,1,seed1,405334016,24,0.7826428812985755,2.9293052071523418,0.007187684884541901,0.12574125748049386,0.16661619637776778
