mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-70m,143001,step143000,1,1,6,seed6,70426624,6,0.21812493865568353,1.9684330619839483,0.0037747510840823676
EleutherAI/pythia-70m,143001,step143000,1,2,6,seed6,70426624,6,1.6514885853306733,8.453215644446088,0.01592549141745665
EleutherAI/pythia-70m,143001,step143000,1,3,6,seed6,70426624,6,0.5758754977224164,2.92075419183683,0.006675954733934938
EleutherAI/pythia-70m,143001,step143000,1,4,6,seed6,70426624,6,1.577085479601635,10.52526452609201,0.018661876374852778
EleutherAI/pythia-70m,143001,step143000,1,5,6,seed6,70426624,6,1.712114783994949,7.3252370860489044,0.014257105102898189
EleutherAI/pythia-70m,143001,step143000,1,6,6,seed6,70426624,6,1.9324293128513785,14.425334136338522,0.024663728923480597
EleutherAI/pythia-70m,143001,step143000,1,7,6,seed6,70426624,6,0.6612984461365636,3.600039184729756,0.008020985222869882
EleutherAI/pythia-70m,143001,step143000,1,8,6,seed6,70426624,6,0.9839114831996082,5.225776529977245,0.010679268189037371
EleutherAI/pythia-70m,143001,step143000,2,1,6,seed6,70426624,6,1.1999858832924095,7.786364383547679,0.014338113562620214
EleutherAI/pythia-70m,143001,step143000,2,2,6,seed6,70426624,6,0.8478163135705276,3.42536152054794,0.007987974692507324
EleutherAI/pythia-70m,143001,step143000,2,3,6,seed6,70426624,6,1.2120317670535425,6.668630916850432,0.0130534428176048
EleutherAI/pythia-70m,143001,step143000,2,4,6,seed6,70426624,6,0.5304660030327614,3.6295107996160105,0.007905278843046273
EleutherAI/pythia-70m,143001,step143000,2,5,6,seed6,70426624,6,1.6044295693464008,9.374816283979614,0.017477522339740658
EleutherAI/pythia-70m,143001,step143000,2,6,6,seed6,70426624,6,0.1367454910877942,1.5280878269172316,0.0033294136102182967
EleutherAI/pythia-70m,143001,step143000,2,7,6,seed6,70426624,6,0.9212462018406935,6.503237095994346,0.012426304451119632
EleutherAI/pythia-70m,143001,step143000,2,8,6,seed6,70426624,6,1.4322338837518118,9.246769488694598,0.01658169303791356
EleutherAI/pythia-70m,143001,step143000,3,1,6,seed6,70426624,6,1.393556581884921,9.030642889598248,0.016461836229946975
EleutherAI/pythia-70m,143001,step143000,3,2,6,seed6,70426624,6,4.057323180378348,20.465459054181604,0.03515045194792214
EleutherAI/pythia-70m,143001,step143000,3,3,6,seed6,70426624,6,0.786896543086427,5.301826176640014,0.010069692064753924
EleutherAI/pythia-70m,143001,step143000,3,4,6,seed6,70426624,6,0.9862997785627612,4.830853928363492,0.00937337905890583
EleutherAI/pythia-70m,143001,step143000,3,5,6,seed6,70426624,6,0.5520655297798074,3.2255882515120122,0.007262249899230743
EleutherAI/pythia-70m,143001,step143000,3,6,6,seed6,70426624,6,0.644098138845209,3.210672103049461,0.007230146004747491
EleutherAI/pythia-70m,143001,step143000,3,7,6,seed6,70426624,6,0.7481284132073667,9.033360797653172,0.01566112038604292
EleutherAI/pythia-70m,143001,step143000,3,8,6,seed6,70426624,6,0.8898451614156803,3.5625108487659696,0.007410071053559488
EleutherAI/pythia-70m,143001,step143000,4,1,6,seed6,70426624,6,0.6950051170768792,1.341224089121775,0.0037658366844645886
EleutherAI/pythia-70m,143001,step143000,4,2,6,seed6,70426624,6,0.5764653439151267,1.1426649517568566,0.0034509026550381718
EleutherAI/pythia-70m,143001,step143000,4,3,6,seed6,70426624,6,0.6872224494165633,2.404453107987705,0.005449509875188674
EleutherAI/pythia-70m,143001,step143000,4,4,6,seed6,70426624,6,0.6117161562404935,1.181141768847341,0.003511780221838145
EleutherAI/pythia-70m,143001,step143000,4,5,6,seed6,70426624,6,0.6579507416513382,1.5266059263405116,0.00399495674496878
EleutherAI/pythia-70m,143001,step143000,4,6,6,seed6,70426624,6,1.6355168031287062,6.068267147662246,0.011464457004178613
EleutherAI/pythia-70m,143001,step143000,4,7,6,seed6,70426624,6,0.595730454829862,1.1203505838489498,0.0034265348405204516
EleutherAI/pythia-70m,143001,step143000,4,8,6,seed6,70426624,6,0.8770436676813803,2.787951816401837,0.006482155670273218
EleutherAI/pythia-70m,143001,step143000,5,1,6,seed6,70426624,6,0.8099476817732868,1.2961979836925377,0.0036334560477463487
EleutherAI/pythia-70m,143001,step143000,5,2,6,seed6,70426624,6,0.8386376505093641,6.196413806293328,0.011682487368601974
EleutherAI/pythia-70m,143001,step143000,5,3,6,seed6,70426624,6,0.9799502210303989,2.4442194273086626,0.0054275214884317935
EleutherAI/pythia-70m,143001,step143000,5,4,6,seed6,70426624,6,1.0935490220589792,1.4527076013768798,0.003972118423628962
EleutherAI/pythia-70m,143001,step143000,5,5,6,seed6,70426624,6,2.501286084517368,9.225235024900014,0.016277220978225166
EleutherAI/pythia-70m,143001,step143000,5,6,6,seed6,70426624,6,0.8004616428340748,1.8204347401459877,0.0045598195279651825
EleutherAI/pythia-70m,143001,step143000,5,7,6,seed6,70426624,6,1.5559428513418465,4.031036794804967,0.008973163335100235
EleutherAI/pythia-70m,143001,step143000,5,8,6,seed6,70426624,6,0.7640744539336929,1.4790709276749665,0.00395862785978488
EleutherAI/pythia-70m,143001,step143000,6,1,6,seed6,70426624,6,0.6139938218667095,1.1106586908166045,0.003379854058333727
EleutherAI/pythia-70m,143001,step143000,6,2,6,seed6,70426624,6,1.91101092476738,7.063350508518232,0.013662054403572564
EleutherAI/pythia-70m,143001,step143000,6,3,6,seed6,70426624,6,0.7720018000869439,1.2983804241674788,0.003735573664201179
EleutherAI/pythia-70m,143001,step143000,6,4,6,seed6,70426624,6,0.740170254522933,1.0916797936645182,0.0033805562903546677
EleutherAI/pythia-70m,143001,step143000,6,5,6,seed6,70426624,6,0.8031270863970715,1.1131781347854712,0.003411246551099602
EleutherAI/pythia-70m,143001,step143000,6,6,6,seed6,70426624,6,1.3650925185147915,4.181147300244739,0.00865844744336833
