mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction
EleutherAI/pythia-410m,65,step64,1,1,8,seed8,405334016,24,0.8134684411041437,2.9502849215974734,0.007259181507996197
EleutherAI/pythia-410m,65,step64,1,2,8,seed8,405334016,24,0.7654307048795296,2.9173327782513288,0.007117642901506108
EleutherAI/pythia-410m,65,step64,1,3,8,seed8,405334016,24,0.7506969649238884,2.891492256141957,0.007122585132266728
EleutherAI/pythia-410m,65,step64,1,4,8,seed8,405334016,24,0.7914786343517972,2.965445411325759,0.007307237350781048
EleutherAI/pythia-410m,65,step64,1,5,8,seed8,405334016,24,0.7710628091090593,2.9023575866310503,0.0071491871101830645
EleutherAI/pythia-410m,65,step64,1,6,8,seed8,405334016,24,0.7839404851302737,2.9207491121375098,0.007292289262775807
EleutherAI/pythia-410m,65,step64,1,7,8,seed8,405334016,24,0.7895462145763351,2.9564201950443634,0.007348876539479035
EleutherAI/pythia-410m,65,step64,1,8,8,seed8,405334016,24,0.7398467456453588,2.884932607035661,0.007128856281946252
EleutherAI/pythia-410m,65,step64,1,9,8,seed8,405334016,24,0.8262520497457141,3.0009038634267533,0.007365283790287292
EleutherAI/pythia-410m,65,step64,1,10,8,seed8,405334016,24,0.7309693467430844,2.8803608829404594,0.007113942915753724
EleutherAI/pythia-410m,65,step64,1,11,8,seed8,405334016,24,0.7944219867892234,2.96307997973999,0.007277335442181535
EleutherAI/pythia-410m,65,step64,1,12,8,seed8,405334016,24,0.7675378625785119,2.930062126015409,0.007157390654660508
EleutherAI/pythia-410m,65,step64,1,13,8,seed8,405334016,24,0.779965018258024,2.919803037665968,0.007225785212526873
EleutherAI/pythia-410m,65,step64,1,14,8,seed8,405334016,24,0.7754669077685944,2.9209667890914686,0.007178035612436201
EleutherAI/pythia-410m,65,step64,1,15,8,seed8,405334016,24,0.8175892218801055,2.9559390204666407,0.007359366134742385
EleutherAI/pythia-410m,65,step64,1,16,8,seed8,405334016,24,0.7858522295041471,2.9154976548980325,0.007192183777034424
EleutherAI/pythia-410m,65,step64,2,1,8,seed8,405334016,24,0.7596191762684988,2.9147906918967847,0.0071607297802988475
EleutherAI/pythia-410m,65,step64,2,2,8,seed8,405334016,24,0.7695258283588268,2.8961539381107144,0.007109646239579055
EleutherAI/pythia-410m,65,step64,2,3,8,seed8,405334016,24,0.7706595249306318,2.9301226644082723,0.007213732465483477
EleutherAI/pythia-410m,65,step64,2,4,8,seed8,405334016,24,0.7650418667077208,2.9340908910960204,0.0070777868601208235
EleutherAI/pythia-410m,65,step64,2,5,8,seed8,405334016,24,0.7733968365056663,2.944259081292496,0.007244545811152988
EleutherAI/pythia-410m,65,step64,2,6,8,seed8,405334016,24,0.7945400232246107,2.958519321181523,0.007267555915152955
EleutherAI/pythia-410m,65,step64,2,7,8,seed8,405334016,24,0.7956912146546904,2.9629533830762127,0.00726837967795534
EleutherAI/pythia-410m,65,step64,2,8,8,seed8,405334016,24,0.8074500617656669,2.9921449617569618,0.007354791255286808
EleutherAI/pythia-410m,65,step64,2,9,8,seed8,405334016,24,0.7757790617419233,2.944237379035991,0.007289631509725049
EleutherAI/pythia-410m,65,step64,2,10,8,seed8,405334016,24,0.7942621164292979,2.9394883815389754,0.007272189842590241
EleutherAI/pythia-410m,65,step64,2,11,8,seed8,405334016,24,0.759565538666622,2.919670953661619,0.0071408337733364835
EleutherAI/pythia-410m,65,step64,2,12,8,seed8,405334016,24,0.7759135534609374,2.9134883992465994,0.007133697789797999
EleutherAI/pythia-410m,65,step64,2,13,8,seed8,405334016,24,0.7684796958185897,2.9123147006966934,0.007163887703229545
EleutherAI/pythia-410m,65,step64,2,14,8,seed8,405334016,24,0.754036948748544,2.8888059912107225,0.00709554442061334
EleutherAI/pythia-410m,65,step64,2,15,8,seed8,405334016,24,0.7567476405472013,2.9499464431334164,0.007205250926429148
EleutherAI/pythia-410m,65,step64,2,16,8,seed8,405334016,24,0.7560834050303402,2.9057906501162623,0.007137403422211513
EleutherAI/pythia-410m,65,step64,3,1,8,seed8,405334016,24,0.7905374330218959,2.9640501078441805,0.007313569101312891
EleutherAI/pythia-410m,65,step64,3,2,8,seed8,405334016,24,0.8090183749120389,2.9940577757133333,0.007404180994789524
EleutherAI/pythia-410m,65,step64,3,3,8,seed8,405334016,24,0.7979770845339665,2.980862527117281,0.00728851912307402
EleutherAI/pythia-410m,65,step64,3,4,8,seed8,405334016,24,0.7520018498838217,2.9059138743399195,0.007162290217760499
EleutherAI/pythia-410m,65,step64,3,5,8,seed8,405334016,24,0.8060582757862779,2.944030299706068,0.007262577254580752
EleutherAI/pythia-410m,65,step64,3,6,8,seed8,405334016,24,0.7733439351820475,2.9346148548317967,0.007203601594229734
EleutherAI/pythia-410m,65,step64,3,7,8,seed8,405334016,24,0.7819715433381386,2.92716794984149,0.007211901308624413
EleutherAI/pythia-410m,65,step64,3,8,8,seed8,405334016,24,0.7823315930873516,2.9202169930281747,0.007186463050357215
EleutherAI/pythia-410m,65,step64,3,9,8,seed8,405334016,24,0.761666708617348,2.8771166148418397,0.007058688166650463
EleutherAI/pythia-410m,65,step64,3,10,8,seed8,405334016,24,0.7775040501088093,2.8987482867515704,0.007138986243258776
EleutherAI/pythia-410m,65,step64,3,11,8,seed8,405334016,24,0.7762315194599676,2.9259234317977914,0.007220902608492628
EleutherAI/pythia-410m,65,step64,3,12,8,seed8,405334016,24,0.7598315207329169,2.9314675463149875,0.0072094496760430875
EleutherAI/pythia-410m,65,step64,3,13,8,seed8,405334016,24,0.7760672821271853,2.949818620221815,0.007280962990006507
EleutherAI/pythia-410m,65,step64,3,14,8,seed8,405334016,24,0.7779104543985423,2.9206567080302057,0.007167644323009916
EleutherAI/pythia-410m,65,step64,3,15,8,seed8,405334016,24,0.7466771664823572,2.904140268756947,0.0071750887623259355
EleutherAI/pythia-410m,65,step64,3,16,8,seed8,405334016,24,0.7895003917513987,2.9803133056908098,0.007328879325442255
EleutherAI/pythia-410m,65,step64,4,1,8,seed8,405334016,24,0.762765147923887,2.8629713055025556,0.007088983964183798
EleutherAI/pythia-410m,65,step64,4,2,8,seed8,405334016,24,0.7899514759562843,2.9302748369379517,0.007235896096865356
EleutherAI/pythia-410m,65,step64,4,3,8,seed8,405334016,24,0.7938761022900217,2.9542763223174386,0.0073124906578930305
EleutherAI/pythia-410m,65,step64,4,4,8,seed8,405334016,24,0.770276519363143,2.9099092127750317,0.007199745541601589
EleutherAI/pythia-410m,65,step64,4,5,8,seed8,405334016,24,0.8329273729563785,3.0151684371386476,0.00745119309718792
EleutherAI/pythia-410m,65,step64,4,6,8,seed8,405334016,24,0.7580388522873185,2.93298154002258,0.007188455486413337
EleutherAI/pythia-410m,65,step64,4,7,8,seed8,405334016,24,0.7529570777774964,2.9170191128048266,0.007104171370022103
