mpath,step_modded,revision,Layer,Head,seed,seed_name,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-14m,65,step64,1,1,1,seed1,14067712,6,0.7888310413761421,2.9179673116703273,0.007216945963192773,0.12624077412213108,0.16547740486313448
EleutherAI/pythia-14m,65,step64,1,2,1,seed1,14067712,6,0.7602768418807414,2.8969786651605487,0.007117942313580102,0.12501481179338134,0.16407082259498376
EleutherAI/pythia-14m,65,step64,1,3,1,seed1,14067712,6,0.7540165445499771,2.871590963092806,0.007105691874811849,0.12416065473657645,0.16469789967052745
EleutherAI/pythia-14m,65,step64,1,4,1,seed1,14067712,6,0.7871530876852086,2.9268410427827556,0.007378339925737963,0.12752957177256138,0.1665205974858981
EleutherAI/pythia-14m,65,step64,2,1,1,seed1,14067712,6,0.7709146827982379,2.9652219946871465,0.007334985789658204,0.12835597681502497,0.16257799727780678
EleutherAI/pythia-14m,65,step64,2,2,1,seed1,14067712,6,0.7928831638400692,2.976746489362303,0.0072869956347640106,0.1282447525230166,0.16397367150441658
EleutherAI/pythia-14m,65,step64,2,3,1,seed1,14067712,6,0.753027273319684,2.915336313810423,0.007142286155124085,0.12548319543446143,0.16603875166929516
EleutherAI/pythia-14m,65,step64,2,4,1,seed1,14067712,6,0.7764628582426988,2.958835446604767,0.007241751413645395,0.12740895393173074,0.15685228261168113
EleutherAI/pythia-14m,65,step64,3,1,1,seed1,14067712,6,0.7892117970138584,2.9818358071590856,0.007364926450308209,0.12895740279452395,0.16762560251932418
EleutherAI/pythia-14m,65,step64,3,2,1,seed1,14067712,6,0.6997071428438595,2.635473079413184,0.0066483256330349735,0.11498349044729277,0.17357015976676707
EleutherAI/pythia-14m,65,step64,3,3,1,seed1,14067712,6,0.7663701401230802,2.838027785797889,0.007095472516892011,0.12339993279326603,0.17225389184805004
EleutherAI/pythia-14m,65,step64,3,4,1,seed1,14067712,6,0.7518385329805694,2.8960570058405883,0.007179280156787334,0.1253922469913959,0.16156127641687876
EleutherAI/pythia-14m,65,step64,4,1,1,seed1,14067712,6,0.7726446892128258,2.9356608516837563,0.00727364861998934,0.12706586507123865,0.1708515153375563
EleutherAI/pythia-14m,65,step64,4,2,1,seed1,14067712,6,0.7227116737032306,2.660275521267477,0.006597594457270153,0.115158487788147,0.16733618017968468
EleutherAI/pythia-14m,65,step64,4,3,1,seed1,14067712,6,0.6618975786166903,2.748254347891957,0.006851922716028186,0.11931647447583907,0.1535730276972771
EleutherAI/pythia-14m,65,step64,4,4,1,seed1,14067712,6,0.8131095645759534,2.7961466864345073,0.007006081230200637,0.12164902094718032,0.1817315662441937
EleutherAI/pythia-14m,65,step64,5,1,1,seed1,14067712,6,0.8226280752167688,2.8026226237769905,0.006932209447657269,0.12125405433724767,0.18250450448835034
EleutherAI/pythia-14m,65,step64,5,2,1,seed1,14067712,6,0.6712008298529331,3.2027135894379986,0.007660498858417643,0.13646296415668166,0.14394274035149862
EleutherAI/pythia-14m,65,step64,5,3,1,seed1,14067712,6,0.8106966356220985,3.002741114070554,0.007401869949775487,0.12971734228143997,0.17050281847762808
EleutherAI/pythia-14m,65,step64,5,4,1,seed1,14067712,6,0.6875036133367828,2.6332405986760152,0.006640578283571369,0.11486939302793849,0.1724835530191928
EleutherAI/pythia-14m,65,step64,6,1,1,seed1,14067712,6,0.7722361890758578,2.8600650348871692,0.0071201917902003345,0.12401578063005438,0.16502343754175006
EleutherAI/pythia-14m,65,step64,6,2,1,seed1,14067712,6,0.7187095288643218,2.5627259438065333,0.006483263849519174,0.11190497681118164,0.1678859126605876
EleutherAI/pythia-14m,65,step64,6,3,1,seed1,14067712,6,0.7380396918935404,2.524413187487741,0.006397898423727049,0.11029643826634135,0.1739660582921884
EleutherAI/pythia-14m,65,step64,6,4,1,seed1,14067712,6,0.7232854424492169,2.51516320738447,0.006339514165420273,0.10963480855833299,0.16697307933379218
