mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-1b,129,step128,1,1,1011781632,16,0.8186487511276089,2.9649252150248255,0.007326771094706834,0.12764088337396354,0.16668201257494294
EleutherAI/pythia-1b,129,step128,1,2,1011781632,16,0.7493479658843791,2.9111300210884163,0.007125073075035184,0.12477654208045996,0.1647666737649802
EleutherAI/pythia-1b,129,step128,1,3,1011781632,16,0.7923698752901951,2.946535160255383,0.007223087342438316,0.12647921864402004,0.16440545274755794
EleutherAI/pythia-1b,129,step128,1,4,1011781632,16,0.7779049649539407,2.9372379113605205,0.007158071077025073,0.125822664386741,0.16780084387788002
EleutherAI/pythia-1b,129,step128,1,5,1011781632,16,0.7721894960116807,2.8954042496832004,0.007112068697143244,0.12436432440628156,0.16475548576172044
EleutherAI/pythia-1b,129,step128,1,6,1011781632,16,0.7701862380988368,2.915897401915465,0.007177750423756908,0.12549892612718958,0.1652828110186187
EleutherAI/pythia-1b,129,step128,1,7,1011781632,16,0.754083508056235,2.8882685073915866,0.007139831000100562,0.1243874819854179,0.16476687455029634
EleutherAI/pythia-1b,129,step128,1,8,1011781632,16,0.8223806692030111,2.9670083980420032,0.00725959658994925,0.12720073206355798,0.16738748366947284
EleutherAI/pythia-1b,129,step128,2,1,1011781632,16,0.7889582180474884,2.980314228904703,0.0072909762792471924,0.1278063452078236,0.15955654788460277
EleutherAI/pythia-1b,129,step128,2,2,1011781632,16,0.8202020384018259,2.928186812779034,0.007185823642139962,0.1258244416242963,0.17193451515390526
EleutherAI/pythia-1b,129,step128,2,3,1011781632,16,0.7746397150516398,2.916524373114211,0.007161863558612211,0.12521997448784092,0.16376972192333442
EleutherAI/pythia-1b,129,step128,2,4,1011781632,16,0.8104596798051908,2.9387977185832206,0.007230106810547279,0.1263319919831133,0.1645139204533966
EleutherAI/pythia-1b,129,step128,2,5,1011781632,16,0.8007771266607165,2.931784233501845,0.007227322757091924,0.12600955882811685,0.16785037069505931
EleutherAI/pythia-1b,129,step128,2,6,1011781632,16,0.765791139163308,2.911682146872194,0.007150042944202816,0.1249698790981694,0.16359357792582058
EleutherAI/pythia-1b,129,step128,2,7,1011781632,16,0.8355421115220346,2.964377795111651,0.007266817408233774,0.12719030066899525,0.17402422405756984
EleutherAI/pythia-1b,129,step128,2,8,1011781632,16,0.7410795126484763,2.90208038859808,0.007046611848787469,0.12415070658935616,0.16560593765933768
EleutherAI/pythia-1b,129,step128,3,1,1011781632,16,0.7947549731555529,2.8728444507682402,0.007020036670499702,0.12314465136879732,0.17614110324856214
EleutherAI/pythia-1b,129,step128,3,2,1011781632,16,0.7625805565056598,2.9517837318584284,0.007111649977447825,0.12589909782907263,0.166544589960763
EleutherAI/pythia-1b,129,step128,3,3,1011781632,16,0.7524188314155407,2.8813032147558086,0.007119914927088291,0.12401805623985443,0.17133421540349808
EleutherAI/pythia-1b,129,step128,3,4,1011781632,16,0.7412889443580946,2.8851384005167877,0.007024580117586039,0.12354491078840178,0.16525213283349618
EleutherAI/pythia-1b,129,step128,3,5,1011781632,16,0.8137221525092467,2.933246325511965,0.007191675167413759,0.1258376842594003,0.1731159521641584
EleutherAI/pythia-1b,129,step128,3,6,1011781632,16,0.8283884221773402,2.9547689837721536,0.007253027932266928,0.12681008754549797,0.17356366027068265
