mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-1b,5,step4,2,8,1011781632,16,0.7559499164871312,2.9244872661909165,0.007157482672321887,0.1254851304486886,0.1656537464296853
EleutherAI/pythia-1b,5,step4,3,1,1011781632,16,0.7498467978768146,2.9185259685228258,0.007114667318088959,0.12491128375535608,0.1678833777907195
EleutherAI/pythia-1b,5,step4,3,2,1011781632,16,0.749392411767752,2.934171361835912,0.007174358859801045,0.12584534715917012,0.1600717745229109
EleutherAI/pythia-1b,5,step4,3,3,1011781632,16,0.7667702848927456,2.92928440032501,0.007224035470171325,0.12601818008958035,0.1674878964586569
EleutherAI/pythia-1b,5,step4,3,4,1011781632,16,0.7441398936502109,2.862108730073668,0.0070559131954927735,0.12312042746726452,0.1651276899585584
EleutherAI/pythia-1b,5,step4,3,5,1011781632,16,0.7738262045804115,2.935039278251851,0.00725364946998128,0.1262902707901892,0.162668752335795
EleutherAI/pythia-1b,5,step4,3,6,1011781632,16,0.8048992803927769,2.984611323516284,0.007314255580549469,0.12805471270605245,0.16617955347976165
EleutherAI/pythia-1b,5,step4,3,7,1011781632,16,0.7522544297037952,2.8781704758145614,0.0071400236201827625,0.12420590970296039,0.16615001462377582
EleutherAI/pythia-1b,5,step4,3,8,1011781632,16,0.7473854202278447,2.939315388383929,0.0072192036021475605,0.12616586008363653,0.15925250077122322
EleutherAI/pythia-1b,5,step4,4,1,1011781632,16,0.7384653183533315,2.8456456595753585,0.0070789626180894575,0.12287207693980258,0.16814587211555185
EleutherAI/pythia-1b,5,step4,4,2,1011781632,16,0.7920208428185689,2.9293987540638664,0.007166866667777885,0.1257665619287673,0.1658169582217663
EleutherAI/pythia-1b,5,step4,4,3,1011781632,16,0.7846850095432548,2.9982158382921695,0.007401048894763197,0.1290257401294536,0.16679271639467355
EleutherAI/pythia-1b,5,step4,4,4,1011781632,16,0.7551849487292241,2.938996410031854,0.007212710169848251,0.1261194515749588,0.16444947052042222
EleutherAI/pythia-1b,5,step4,4,5,1011781632,16,0.7526582968293595,2.8455143690101714,0.007001659792014879,0.12234264428730121,0.17214421576095948
EleutherAI/pythia-1b,5,step4,4,6,1011781632,16,0.753976330392091,2.981342385311379,0.007278223934378851,0.12782693120676114,0.16559827209145453
EleutherAI/pythia-1b,5,step4,4,7,1011781632,16,0.7571788561469669,2.94355948261019,0.0072759232834235825,0.12670138429056055,0.16114405172879806
EleutherAI/pythia-1b,5,step4,4,8,1011781632,16,0.7653052617027277,2.9236747391427955,0.007181115851373327,0.12570355963465327,0.16766104610586485
EleutherAI/pythia-1b,5,step4,5,1,1011781632,16,0.7654607682017618,2.9779028198609034,0.007330647613653022,0.12798042178668592,0.16261931607225633
EleutherAI/pythia-1b,5,step4,5,2,1011781632,16,0.752287943240494,2.9094434755906375,0.007083562066785945,0.12457859861823885,0.16479571340409838
EleutherAI/pythia-1b,5,step4,5,3,1011781632,16,0.7786921024733502,3.0079790686712076,0.007324812182302863,0.12876367980094103,0.16509725626099392
EleutherAI/pythia-1b,5,step4,5,4,1011781632,16,0.7947430129838017,2.9668972829683997,0.007251964915488364,0.12722755548496678,0.164744025728366
EleutherAI/pythia-1b,5,step4,5,5,1011781632,16,0.7815489467510941,2.934578875675022,0.007251178553101319,0.12636105525489144,0.16771253026663896
EleutherAI/pythia-1b,5,step4,5,6,1011781632,16,0.7663683820094159,2.997882958113472,0.007286906407585741,0.12826280732144102,0.16547453160154385
EleutherAI/pythia-1b,5,step4,5,7,1011781632,16,0.7823778655767792,2.9526842471654975,0.007238432499555862,0.12675401525342603,0.16798017314962435
EleutherAI/pythia-1b,5,step4,5,8,1011781632,16,0.7483119547965977,2.937692661759854,0.007170613110162072,0.1259446020263272,0.15958614093629087
EleutherAI/pythia-1b,5,step4,6,1,1011781632,16,0.7734576607356459,2.990118412142174,0.007310507111798594,0.1283037821921679,0.15605576881193536
EleutherAI/pythia-1b,5,step4,6,2,1011781632,16,0.7859926281931734,2.9484752290071117,0.007294401733093967,0.12707197786988433,0.16978877642424073
EleutherAI/pythia-1b,5,step4,6,3,1011781632,16,0.7960314056469203,2.9511493622384837,0.007237981344899616,0.1267474211875472,0.17042956018523944
EleutherAI/pythia-1b,5,step4,6,4,1011781632,16,0.7831082833471014,2.9616873864592552,0.0072689573946027874,0.12715342300790203,0.1652028248631381
EleutherAI/pythia-1b,5,step4,6,5,1011781632,16,0.7470784024775589,2.927989923682353,0.007205425269724204,0.12574619340623638,0.1653550151377558
EleutherAI/pythia-1b,5,step4,6,6,1011781632,16,0.7768858690011542,2.9074357586541923,0.007187711359779839,0.12519998215810133,0.1653852707709188
EleutherAI/pythia-1b,5,step4,6,7,1011781632,16,0.7611113740418349,2.9526553374686757,0.0072508409354567465,0.12685601539104366,0.170741791235613
EleutherAI/pythia-1b,5,step4,6,8,1011781632,16,0.7460356194113256,2.9423917145789136,0.007161414169004832,0.12587742147234462,0.16011411243037235
EleutherAI/pythia-1b,5,step4,7,1,1011781632,16,0.7791632827042152,2.996225585516003,0.00734787311918656,0.1286162263839631,0.16250288671626517
EleutherAI/pythia-1b,5,step4,7,2,1011781632,16,0.766202358125435,2.8990455446923025,0.00716196144200651,0.12489409076872168,0.1734017311642925
EleutherAI/pythia-1b,5,step4,7,3,1011781632,16,0.7982222545199082,2.9391018305292413,0.007231006799379671,0.12629793852836158,0.1648334183593143
EleutherAI/pythia-1b,5,step4,7,4,1011781632,16,0.7785326584649945,2.9603295720160174,0.007301565872178768,0.1275196874866614,0.16495418805886314
EleutherAI/pythia-1b,5,step4,7,5,1011781632,16,0.7798270017614294,2.9398395537055153,0.00720354126678752,0.12610662915931267,0.16576594341960213
EleutherAI/pythia-1b,5,step4,7,6,1011781632,16,0.7587052362362343,2.906753658660284,0.007165974852224225,0.12507858825427987,0.16866814882659514
EleutherAI/pythia-1b,5,step4,7,7,1011781632,16,0.7553302265788557,2.8799805843531203,0.007132618112900782,0.12421757439794658,0.16557809134369136
EleutherAI/pythia-1b,5,step4,7,8,1011781632,16,0.7670328282950701,2.904946634095083,0.00716305884783988,0.12509692975462552,0.16157236011760368
EleutherAI/pythia-1b,5,step4,8,1,1011781632,16,0.8036674961515198,2.988132210861762,0.007288263178376294,0.12804775108938457,0.16577279166662473
EleutherAI/pythia-1b,5,step4,8,2,1011781632,16,0.7782069705232355,2.988793963232252,0.007325645280809273,0.12815253627864087,0.1594570108239088
EleutherAI/pythia-1b,5,step4,8,3,1011781632,16,0.7587598308638345,2.906627151924374,0.00715197826921634,0.12499280591067426,0.165002653968182
EleutherAI/pythia-1b,5,step4,8,4,1011781632,16,0.7541687568064119,2.9022023529945313,0.007152079164262353,0.12488247691332037,0.16494690444510615
EleutherAI/pythia-1b,5,step4,8,5,1011781632,16,0.7574609058141124,2.879676199657952,0.007119617936337063,0.12408729898813246,0.16694705432711596
EleutherAI/pythia-1b,5,step4,8,6,1011781632,16,0.7809359707162267,2.93048660740001,0.007197938163429823,0.12592636549973985,0.16676968388684515
EleutherAI/pythia-1b,5,step4,8,7,1011781632,16,0.7572787902761179,2.8792493645972344,0.007077111721940157,0.12372827662473859,0.16810096678388364
EleutherAI/pythia-1b,5,step4,8,8,1011781632,16,0.7870040012067128,2.9463461687538417,0.007236270835290142,0.1266582310199737,0.17196258646925466
EleutherAI/pythia-1b,5,step4,9,1,1011781632,16,0.7596855514418273,2.9688935113432047,0.007276384437222491,0.12741404982680848,0.1616471868858591
EleutherAI/pythia-1b,5,step4,9,2,1011781632,16,0.7669111763962161,2.9219459401523844,0.00722134747851572,0.1259114419868042,0.16144363073123105
EleutherAI/pythia-1b,5,step4,9,3,1011781632,16,0.7696117160137241,2.9285222487979103,0.007225893561571399,0.12596542841835956,0.16355229585288877
EleutherAI/pythia-1b,5,step4,9,4,1011781632,16,0.7744965622599109,2.9991267363434364,0.007347922482974729,0.12869117233354047,0.1608040607268656
EleutherAI/pythia-1b,5,step4,9,5,1011781632,16,0.7620722457991947,2.9059907010884247,0.0071649074180711245,0.12490945779256989,0.16626608828166578
EleutherAI/pythia-1b,5,step4,9,6,1011781632,16,0.7571633377148578,2.891625020657129,0.007157856654521174,0.12459753544906055,0.16290854161476584
EleutherAI/pythia-1b,5,step4,9,7,1011781632,16,0.7731241907496945,2.9777372978080585,0.007273947536805751,0.1275830475093276,0.16352392030549834
EleutherAI/pythia-1b,5,step4,9,8,1011781632,16,0.7700784705755004,2.918564202621587,0.007168442111373224,0.12536651790477668,0.1709118378670276
EleutherAI/pythia-1b,5,step4,10,1,1011781632,16,0.7722852138814431,2.9429197819484014,0.007250818997286847,0.12660557047293347,0.16450272306419525
EleutherAI/pythia-1b,5,step4,10,2,1011781632,16,0.7944748017787253,3.0069923489041934,0.0073541280961978974,0.1288223375843183,0.16396102815441357
EleutherAI/pythia-1b,5,step4,10,3,1011781632,16,0.7542319232289748,2.9076274445322965,0.007157233946834209,0.1249648514497387,0.16350519442902844
EleutherAI/pythia-1b,5,step4,10,4,1011781632,16,0.7596705408063114,2.847542337859235,0.007099746246510813,0.12306738913887072,0.1678848791050839
EleutherAI/pythia-1b,5,step4,10,5,1011781632,16,0.7818022132118677,2.9217621226343886,0.007264447413836636,0.1261437871121429,0.16626477276755341
EleutherAI/pythia-1b,5,step4,10,6,1011781632,16,0.7561522151424176,2.8347820905207075,0.006995807188889831,0.12199211031109,0.1637100152917452
EleutherAI/pythia-1b,5,step4,10,7,1011781632,16,0.7644564981002022,2.8946368067844266,0.007140931330385844,0.12464680465626282,0.16499200153413474
EleutherAI/pythia-1b,5,step4,10,8,1011781632,16,0.7620672631471166,2.915703403711516,0.007143387428829567,0.12519922316656093,0.16816165980074674
EleutherAI/pythia-1b,5,step4,11,1,1011781632,16,0.7708689153819019,2.9116865918077064,0.0071658385846774045,0.12517597675659095,0.16871079606739603
EleutherAI/pythia-1b,5,step4,11,2,1011781632,16,0.7640122519556398,2.9481428530042946,0.007190819457226927,0.12632613633577525,0.166176234883768
EleutherAI/pythia-1b,5,step4,11,3,1011781632,16,0.7696154407174862,2.9502145503312027,0.007211278066423401,0.12641289164577874,0.16397726819948386
EleutherAI/pythia-1b,5,step4,11,4,1011781632,16,0.7265058639621121,2.805646617100989,0.00695666016906255,0.12114628277965132,0.1693494944545152
EleutherAI/pythia-1b,5,step4,11,5,1011781632,16,0.764878341922797,2.9686218195691465,0.007290746763076243,0.1275025037069757,0.16388509790594868
EleutherAI/pythia-1b,5,step4,11,6,1011781632,16,0.7725719540256735,2.8739659456718623,0.007089592493816992,0.1237902766703306,0.17074521738957532
EleutherAI/pythia-1b,5,step4,11,7,1011781632,16,0.7582307330205561,3.0477985160541103,0.007434835536803058,0.13051301650367336,0.15378428296418156
EleutherAI/pythia-1b,5,step4,11,8,1011781632,16,0.7970636523361201,2.982018026876605,0.007330266319857583,0.12810487339312246,0.16564434279573031
EleutherAI/pythia-1b,5,step4,12,1,1011781632,16,0.7709534449729337,2.94835850978582,0.007252956153550442,0.126820721694299,0.17491526903959362
EleutherAI/pythia-1b,5,step4,12,2,1011781632,16,0.7648244872272203,3.002337082337037,0.00730947125801812,0.12852340512111912,0.1630222339787193
EleutherAI/pythia-1b,5,step4,12,3,1011781632,16,0.7550337303075106,2.9428566391915356,0.007272247142521403,0.12687423699968925,0.15878721563755208
EleutherAI/pythia-1b,5,step4,12,4,1011781632,16,0.7677648420563642,2.9453854666857513,0.007178515144589901,0.12615384568121873,0.16895389472422473
EleutherAI/pythia-1b,5,step4,12,5,1011781632,16,0.7643868083645978,2.8560017959506006,0.007080321311716988,0.1231931912860981,0.16366107125875645
EleutherAI/pythia-1b,5,step4,12,6,1011781632,16,0.7825858539981793,2.9855369776301863,0.00724777976024635,0.1276831630471948,0.16524249310787015
EleutherAI/pythia-1b,5,step4,12,7,1011781632,16,0.7745150937949115,2.892028178444683,0.007120173966950323,0.12437471916322947,0.16605032129666286
EleutherAI/pythia-1b,5,step4,12,8,1011781632,16,0.7705041900017765,2.860492273544299,0.007051265222054014,0.12306706155384621,0.1741764040736554
EleutherAI/pythia-1b,5,step4,13,1,1011781632,16,0.7647359550923913,2.9375961511340676,0.007192636358841543,0.12606995161790563,0.1659957495190807
EleutherAI/pythia-1b,5,step4,13,2,1011781632,16,0.7538635674663675,2.902526698913189,0.007166091049394392,0.12500000151025278,0.16371792555414696
EleutherAI/pythia-1b,5,step4,13,3,1011781632,16,0.7409465225577806,2.910810432882232,0.007147069170329039,0.12505310287771815,0.16221435627600805
EleutherAI/pythia-1b,5,step4,13,4,1011781632,16,0.780849052818186,2.94185433408115,0.0072048121948397525,0.12614972606950153,0.16807903471338495
EleutherAI/pythia-1b,5,step4,13,5,1011781632,16,0.7540217676914517,2.9132985329156966,0.007107226786718829,0.12479493447632578,0.16663577635814472
EleutherAI/pythia-1b,5,step4,13,6,1011781632,16,0.7678470255043579,2.8766021032354603,0.007091114846047665,0.1238367350509127,0.16677401804395978
EleutherAI/pythia-1b,5,step4,13,7,1011781632,16,0.7875689288147061,2.975452618651819,0.007304807548628304,0.12778961309441572,0.16683574049948927
EleutherAI/pythia-1b,5,step4,13,8,1011781632,16,0.7521174165929692,2.767522790051409,0.006898693534051288,0.11963347520108691,0.17181663299622654
EleutherAI/pythia-1b,5,step4,14,1,1011781632,16,0.7940564511967122,2.9400367639705607,0.007203306101905963,0.12604493554401858,0.16667088133481525
EleutherAI/pythia-1b,5,step4,14,2,1011781632,16,0.766049091963469,2.8977986473128783,0.007093371686252011,0.12433649036843135,0.16113068921877452
EleutherAI/pythia-1b,5,step4,14,3,1011781632,16,0.7502210568382519,2.934166610044619,0.007159296682023332,0.12558398004229715,0.16913270788664392
EleutherAI/pythia-1b,5,step4,14,4,1011781632,16,0.7719206640278848,2.9996899960905052,0.007267741664749623,0.12809384117523825,0.16425538730916672
EleutherAI/pythia-1b,5,step4,14,5,1011781632,16,0.7464377343721392,2.952369838541453,0.007273204237122736,0.12697041767450779,0.15565123862668018
EleutherAI/pythia-1b,5,step4,14,6,1011781632,16,0.7427892927513614,2.9432913782321903,0.007231762656400933,0.1264466197305434,0.15738791232934224
EleutherAI/pythia-1b,5,step4,14,7,1011781632,16,0.7655883506280189,2.8916773794067687,0.007213989709636226,0.12501680711144436,0.16632095898862354
EleutherAI/pythia-1b,5,step4,14,8,1011781632,16,0.7897972729817262,2.915266061495556,0.00717965648205303,0.12538538121984702,0.17470563961578914
EleutherAI/pythia-1b,5,step4,15,1,1011781632,16,0.7595944183644966,2.8465812069381102,0.007076251933685328,0.12291173956863152,0.16970072144099896
EleutherAI/pythia-1b,5,step4,15,2,1011781632,16,0.7649865859427133,2.856670384062491,0.007096029467574361,0.12338929481289762,0.1643844123023587
EleutherAI/pythia-1b,5,step4,15,3,1011781632,16,0.7754800123631644,2.848552038058756,0.007086279319231065,0.12306488415522793,0.1666360593627433
EleutherAI/pythia-1b,5,step4,15,4,1011781632,16,0.7591724679454451,2.936245752728782,0.007240019279420146,0.1263850379746418,0.1678838413824011
EleutherAI/pythia-1b,5,step4,15,5,1011781632,16,0.7663854170324517,2.9330743172036255,0.007188613863311438,0.12594333760350848,0.16225836380152728
EleutherAI/pythia-1b,5,step4,15,6,1011781632,16,0.7657226303266045,2.9520945763631534,0.007282066039917697,0.1270514915308526,0.16100444113863654
EleutherAI/pythia-1b,5,step4,15,7,1011781632,16,0.7834544744421914,2.879548143523953,0.007106876579791622,0.12398398307350658,0.16914246300677274
EleutherAI/pythia-1b,5,step4,15,8,1011781632,16,0.7822889206147506,2.935100719268145,0.007178283703918228,0.12580260494584072,0.16944978215001721
EleutherAI/pythia-1b,5,step4,16,1,1011781632,16,0.7774157749883075,2.803689087168623,0.006951475891673292,0.1209281472707385,0.1683896780629326
EleutherAI/pythia-1b,5,step4,16,2,1011781632,16,0.7884059532793929,2.9683672542577098,0.0072847401031987755,0.1275363098941855,0.16834007064859427
EleutherAI/pythia-1b,5,step4,16,3,1011781632,16,0.7743165279479499,2.923622377621481,0.007165905641993805,0.12557716244221984,0.16832976186418672
EleutherAI/pythia-1b,5,step4,16,4,1011781632,16,0.7664166981848345,2.9776293227176267,0.007273004653010141,0.12753302121797835,0.16404987864934642
EleutherAI/pythia-1b,5,step4,16,5,1011781632,16,0.7573896334740063,2.877200146954664,0.0071394877063778815,0.12416739910617243,0.16426466765055603
EleutherAI/pythia-1b,5,step4,16,6,1011781632,16,0.7661293707606304,2.955709811216056,0.00723028926727477,0.1267678519996168,0.16044492051340972
EleutherAI/pythia-1b,5,step4,16,7,1011781632,16,0.7828046673149254,3.010518276234596,0.007356570321710791,0.12902746411661303,0.16801642146039827
EleutherAI/pythia-1b,5,step4,16,8,1011781632,16,0.7664631118739038,2.9613869106700177,0.007228843442004939,0.12693811758412968,0.16103551415978248
