mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-160m,513,step512,1,1,162322944,12,0.5463898731995355,2.7305900334842472,0.006458856382068896,0.11556535700263379
EleutherAI/pythia-160m,513,step512,1,2,162322944,12,0.6848582891200102,2.8650556756734518,0.007026313196019222,0.12298874073737372
EleutherAI/pythia-160m,513,step512,1,3,162322944,12,0.785934664483832,2.9274452106893816,0.007117393872632303,0.12551562432143776
EleutherAI/pythia-160m,513,step512,1,4,162322944,12,0.7418223350486629,2.903884008090685,0.007119529574128931,0.12458371753068832
EleutherAI/pythia-160m,513,step512,1,5,162322944,12,0.7441648460820949,2.9143085490114644,0.007130180128034605,0.12502518718553193
EleutherAI/pythia-160m,513,step512,1,6,162322944,12,0.6424187919363534,2.7958511392529255,0.006788616996520416,0.11956787914843169
EleutherAI/pythia-160m,513,step512,1,7,162322944,12,0.6594915247720488,2.8141174546796477,0.006897449130575353,0.12059807969822178
EleutherAI/pythia-160m,513,step512,1,8,162322944,12,0.5645328996501007,2.6387763888410136,0.006504117129647909,0.11346937881016333
EleutherAI/pythia-160m,513,step512,1,9,162322944,12,0.7279216560010328,2.8696695189878834,0.007021623352139081,0.12320687040104876
EleutherAI/pythia-160m,513,step512,1,10,162322944,12,0.764662573216515,2.9384858588043117,0.007201528351019655,0.12615537539952326
EleutherAI/pythia-160m,513,step512,1,11,162322944,12,0.597635619190946,2.740310423058628,0.006749863996516518,0.11785056750225766
EleutherAI/pythia-160m,513,step512,1,12,162322944,12,0.7576805068659107,2.9269578519293273,0.007204531088085931,0.12581717046732835
EleutherAI/pythia-160m,513,step512,2,1,162322944,12,0.733721224910639,3.1561688191295563,0.007468756359628761,0.1332527107024962
EleutherAI/pythia-160m,513,step512,2,2,162322944,12,0.8132561347047326,3.445954826242732,0.007964669566585186,0.14399909943498823
EleutherAI/pythia-160m,513,step512,2,3,162322944,12,0.7726009304511213,3.0708649097351657,0.0073261626030994105,0.13049499917629956
EleutherAI/pythia-160m,513,step512,2,4,162322944,12,0.7641800752385369,2.9883437373718835,0.007494748583268089,0.129426432225305
EleutherAI/pythia-160m,513,step512,2,5,162322944,12,0.7853044223418701,2.8043168642460072,0.006863793335116084,0.12033368453562435
EleutherAI/pythia-160m,513,step512,2,6,162322944,12,0.756232716648498,3.1100870346406095,0.007603633261874642,0.13309146113716083
EleutherAI/pythia-160m,513,step512,2,7,162322944,12,0.8112628863374562,3.0996448963939764,0.007399098119582033,0.13147876197444242
EleutherAI/pythia-160m,513,step512,2,8,162322944,12,0.7624827066702458,2.9845786166431494,0.007216707245266763,0.12745163591953365
EleutherAI/pythia-160m,513,step512,2,9,162322944,12,0.7657066684513123,2.9678523069462144,0.0072890347040548,0.12773864228535697
EleutherAI/pythia-160m,513,step512,2,10,162322944,12,0.7560932003863573,2.9258391056389135,0.0071107234665727026,0.12509756148778814
EleutherAI/pythia-160m,513,step512,2,11,162322944,12,0.8016671398617036,3.024484958498511,0.0074015628713676555,0.12978227859413297
EleutherAI/pythia-160m,513,step512,2,12,162322944,12,0.7260563158182348,2.9964313173364405,0.007206038963175934,0.12751493964333072
EleutherAI/pythia-160m,513,step512,3,1,162322944,12,0.8111935792074371,3.353726229981952,0.007650403053407314,0.13917684680348755
EleutherAI/pythia-160m,513,step512,3,2,162322944,12,1.151831160586193,4.852036032351945,0.010044896559411256,0.19239668725981365
EleutherAI/pythia-160m,513,step512,3,3,162322944,12,0.899553225849574,2.957145064409035,0.00693794898040245,0.124261290192962
EleutherAI/pythia-160m,513,step512,3,4,162322944,12,0.8304127071504257,3.511518598388979,0.00796854702233207,0.1453564149514959
EleutherAI/pythia-160m,513,step512,3,5,162322944,12,0.8467663749717407,3.0043674113123613,0.007210118833362568,0.12727389612176393
EleutherAI/pythia-160m,513,step512,3,6,162322944,12,0.891440273651577,2.8669581329656206,0.006870233270960536,0.12170023251291327
EleutherAI/pythia-160m,513,step512,3,7,162322944,12,1.0466474370878238,5.475314108774099,0.011227991918103124,0.21572146956269087
EleutherAI/pythia-160m,513,step512,3,8,162322944,12,0.8116080590357498,2.629627583114774,0.006527910440289786,0.1134152920586658
EleutherAI/pythia-160m,513,step512,3,9,162322944,12,0.9388848476348362,3.6814323001365654,0.008289189500875607,0.15169509179196555
EleutherAI/pythia-160m,513,step512,3,10,162322944,12,1.0588915769066598,4.791184989710407,0.010259666876906905,0.19265964678726394
EleutherAI/pythia-160m,513,step512,3,11,162322944,12,0.8824817805795907,3.118101327901512,0.007405977055302138,0.13145981692672667
EleutherAI/pythia-160m,513,step512,3,12,162322944,12,1.356079692149219,7.565333227816421,0.01446629203610521,0.29031015261336485
EleutherAI/pythia-160m,513,step512,4,1,162322944,12,1.6074584526089626,12.72957992535322,0.022014080016083314,0.46653671468700375
EleutherAI/pythia-160m,513,step512,4,2,162322944,12,1.4110710773828208,10.588108499401025,0.018849783606385236,0.39387264583740866
EleutherAI/pythia-160m,513,step512,4,3,162322944,12,1.1225866635097879,10.18102708768859,0.017432436510481847,0.37102106347814334
EleutherAI/pythia-160m,513,step512,4,4,162322944,12,0.6979924782428742,3.2674569349827096,0.007583041830936081,0.13661614854683027
EleutherAI/pythia-160m,513,step512,4,5,162322944,12,1.5605611153697287,7.357579995785143,0.013608427657544797,0.27716845260547085
EleutherAI/pythia-160m,513,step512,4,6,162322944,12,0.8186071846085317,2.7197396175060335,0.006769918424091327,0.11744115200710364
EleutherAI/pythia-160m,513,step512,4,7,162322944,12,0.8782643557961295,2.563350371975992,0.00631204626840226,0.11018730353776574
EleutherAI/pythia-160m,513,step512,4,8,162322944,12,0.8923765230003337,3.6391795271819074,0.008501280062372893,0.15288532507401684
EleutherAI/pythia-160m,513,step512,4,9,162322944,12,0.8306433452741508,3.56362960577493,0.008005831861783882,0.14649480982898946
EleutherAI/pythia-160m,513,step512,4,10,162322944,12,1.3708530597158064,8.751323237149904,0.01576900327558684,0.327141591691756
EleutherAI/pythia-160m,513,step512,4,11,162322944,12,0.8683763191811413,2.96102155386775,0.006950700303202606,0.12436594230097689
EleutherAI/pythia-160m,513,step512,4,12,162322944,12,0.8411593875093478,2.990678810565116,0.006848645703859676,0.12397760248466114
EleutherAI/pythia-160m,513,step512,5,1,162322944,12,0.7329433080865284,2.3887524045122093,0.005878903456806169,0.1027438341872067
EleutherAI/pythia-160m,513,step512,5,2,162322944,12,0.6830814441785124,2.607080293246261,0.006499985527771979,0.11289708669277816
EleutherAI/pythia-160m,513,step512,5,3,162322944,12,0.8597177937204705,2.6352261473092047,0.006318733838017466,0.11165382389214121
EleutherAI/pythia-160m,513,step512,5,4,162322944,12,0.9057427870593843,3.3673183221303344,0.007476916146609829,0.13785123113576353
EleutherAI/pythia-160m,513,step512,5,5,162322944,12,0.8723848853809214,3.509225064035977,0.007564421985516833,0.1418504839086228
EleutherAI/pythia-160m,513,step512,5,6,162322944,12,1.059712805429957,8.414785716918667,0.015266909237148334,0.3157027082758264
EleutherAI/pythia-160m,513,step512,5,7,162322944,12,0.5580446566694438,2.559289846816401,0.005989409023516593,0.10738965681007312
EleutherAI/pythia-160m,513,step512,5,8,162322944,12,0.8337441051671687,3.010512310832992,0.007035751331745727,0.12608061893074
EleutherAI/pythia-160m,513,step512,5,9,162322944,12,0.7438993126566992,2.453514186299638,0.006029639208875126,0.10532860103267445
EleutherAI/pythia-160m,513,step512,5,10,162322944,12,0.7376154878837278,2.864915476216081,0.006877234618255297,0.1216430479028561
EleutherAI/pythia-160m,513,step512,5,11,162322944,12,0.49202585851728936,2.7275481745908277,0.006481834712099146,0.11550845869735729
EleutherAI/pythia-160m,513,step512,5,12,162322944,12,0.6013362457270357,2.5566123385176533,0.0062302506445671155,0.10964894671742619
EleutherAI/pythia-160m,513,step512,6,1,162322944,12,0.6298401868056768,2.829095805866264,0.00677014752579527,0.12039817049651887
EleutherAI/pythia-160m,513,step512,6,2,162322944,12,0.9655856777576871,3.3484117176075068,0.007816034182707961,0.14039352629054053
EleutherAI/pythia-160m,513,step512,6,3,162322944,12,0.679610874160658,2.550940053556719,0.0062457425116170945,0.1092535120465823
EleutherAI/pythia-160m,513,step512,6,4,162322944,12,0.5845088095091446,2.572896103973405,0.006344948258677099,0.11076245423372798
EleutherAI/pythia-160m,513,step512,6,5,162322944,12,0.8176593430669774,2.947300336006567,0.007130777782881978,0.1259488152233777
EleutherAI/pythia-160m,513,step512,6,6,162322944,12,1.043701772964182,3.564282271597739,0.007978816712793947,0.14653586010048694
EleutherAI/pythia-160m,513,step512,6,7,162322944,12,0.5161699107564607,2.5858291387916292,0.006160994410843331,0.10947686150200191
EleutherAI/pythia-160m,513,step512,6,8,162322944,12,0.7327056301560765,2.786257820839179,0.006775761926363816,0.11947099828124937
EleutherAI/pythia-160m,513,step512,6,9,162322944,12,0.7311574798325927,3.042669153800335,0.006885581791611263,0.12562349236740897
EleutherAI/pythia-160m,513,step512,6,10,162322944,12,0.607779451055352,2.683116245438777,0.006374208761354624,0.11356389004591702
EleutherAI/pythia-160m,513,step512,6,11,162322944,12,0.664516574700409,3.5177387480608933,0.008052951231279606,0.14679121783747145
EleutherAI/pythia-160m,513,step512,6,12,162322944,12,0.7730418220243659,2.646025135340248,0.006404251946294794,0.11271965793437423
EleutherAI/pythia-160m,513,step512,7,1,162322944,12,0.7718508900100945,2.9222490033593274,0.00691021888988075,0.12324114241455496
EleutherAI/pythia-160m,513,step512,7,2,162322944,12,0.8276439037994854,2.8352959552419765,0.006834894014257179,0.12050612167911125
EleutherAI/pythia-160m,513,step512,7,3,162322944,12,0.6123752746182431,2.941534772375003,0.006978758936137085,0.1246986026867284
EleutherAI/pythia-160m,513,step512,7,4,162322944,12,0.6620442130491473,2.914529662790163,0.0070087628888031855,0.12417054877199743
EleutherAI/pythia-160m,513,step512,7,5,162322944,12,0.8040738921121311,2.872357684063787,0.007072255631142051,0.12350357792063335
EleutherAI/pythia-160m,513,step512,7,6,162322944,12,0.7403446421577613,3.0181900251019993,0.007384736490885844,0.1295036711973381
EleutherAI/pythia-160m,513,step512,7,7,162322944,12,0.5036374152999856,2.6503197344932397,0.006298592254073746,0.11229979885076434
EleutherAI/pythia-160m,513,step512,7,8,162322944,12,0.6775300727966517,2.9168654557034857,0.0070389465472055525,0.12450860491632158
EleutherAI/pythia-160m,513,step512,7,9,162322944,12,0.7044766368874136,3.0649822075322333,0.007450188310101162,0.1311849307537347
EleutherAI/pythia-160m,513,step512,7,10,162322944,12,0.7209182097122377,2.790919897481626,0.006805185235218466,0.1195277183039768
EleutherAI/pythia-160m,513,step512,7,11,162322944,12,0.6244697234881353,2.9365500398770097,0.0069587955675692375,0.12420659005507688
EleutherAI/pythia-160m,513,step512,7,12,162322944,12,0.5302029355881027,2.907779374425903,0.0068157847999060685,0.12237312052924708
EleutherAI/pythia-160m,513,step512,8,1,162322944,12,0.6703165649879109,2.6277390336191524,0.006394502830077025,0.11261384682478127
