mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-70m,129,step128,1,1,70426624,6,0.8016170360721765,2.974737896778685,0.007273744710835859,0.1279321674190394
EleutherAI/pythia-70m,129,step128,1,2,70426624,6,0.7436999728596037,2.9129976547324232,0.007147704544390928,0.12522820246268854
EleutherAI/pythia-70m,129,step128,1,3,70426624,6,0.7639019886546462,2.9738621617262315,0.007275608939721921,0.12761132105871717
EleutherAI/pythia-70m,129,step128,1,4,70426624,6,0.7932585542817523,2.9450467096606574,0.007252474812508658,0.12667004932445267
EleutherAI/pythia-70m,129,step128,1,5,70426624,6,0.7634210760452109,2.8887992691106725,0.0071813736138684765,0.12456498153552453
EleutherAI/pythia-70m,129,step128,1,6,70426624,6,0.7694693853160017,2.9481667877484377,0.007285350308130574,0.12691469145407364
EleutherAI/pythia-70m,129,step128,1,7,70426624,6,0.7752819046508023,2.9222614608990374,0.007144183048855606,0.12534071442981556
EleutherAI/pythia-70m,129,step128,1,8,70426624,6,0.7710712205086974,2.9299782885538606,0.007200152835751356,0.1257408734064202
EleutherAI/pythia-70m,129,step128,2,1,70426624,6,0.9270197463634599,3.018327725070412,0.0075107845849918435,0.13035787842809793
EleutherAI/pythia-70m,129,step128,2,2,70426624,6,0.8070542382645773,2.9668887200360636,0.007198854365201666,0.12667411357701358
EleutherAI/pythia-70m,129,step128,2,3,70426624,6,0.8423218288504545,3.0091470143310577,0.007411434512297391,0.12948944696502102
EleutherAI/pythia-70m,129,step128,2,4,70426624,6,0.8245327745322242,2.9200856914605398,0.007293424708619935,0.12631425022094453
EleutherAI/pythia-70m,129,step128,2,5,70426624,6,0.8057154537071411,2.9897680557224255,0.007307224363105635,0.1281651680891936
EleutherAI/pythia-70m,129,step128,2,6,70426624,6,0.9319229292537549,3.18458502447878,0.007757391148588258,0.136323405558372
EleutherAI/pythia-70m,129,step128,2,7,70426624,6,0.8021269665310917,2.923356585462643,0.007088174595339646,0.12487431673204394
EleutherAI/pythia-70m,129,step128,2,8,70426624,6,0.8315870398018604,2.9548549882506085,0.007154614580953425,0.12613134186815567
EleutherAI/pythia-70m,129,step128,3,1,70426624,6,0.841729491030533,2.8786111270887016,0.00712557441109349,0.12411116862910104
EleutherAI/pythia-70m,129,step128,3,2,70426624,6,0.9330821240967754,3.1387961407178993,0.007760978820416465,0.13514410433647506
EleutherAI/pythia-70m,129,step128,3,3,70426624,6,0.9426094735484374,3.2341281581226933,0.00788182105248977,0.1385720798650661
EleutherAI/pythia-70m,129,step128,3,4,70426624,6,0.8140464722448351,2.9029373349565684,0.007169024002905763,0.12488038528587542
EleutherAI/pythia-70m,129,step128,3,5,70426624,6,0.8945072311576743,3.005465536118138,0.007437735346821023,0.12932748242921832
EleutherAI/pythia-70m,129,step128,3,6,70426624,6,0.7659502875915045,2.8914832137493183,0.007207132413698558,0.12492954717563075
EleutherAI/pythia-70m,129,step128,3,7,70426624,6,0.8719648238159845,3.1176500771587268,0.007758795320354021,0.13497054084643226
EleutherAI/pythia-70m,129,step128,3,8,70426624,6,0.8104542059754394,2.9759385509938765,0.00724125712953543,0.12735089913077716
EleutherAI/pythia-70m,129,step128,4,1,70426624,6,0.8647917285011838,3.052093779305192,0.00735300749734368,0.1300801207051352
EleutherAI/pythia-70m,129,step128,4,2,70426624,6,0.8041641486013917,3.008766037245136,0.007454970959289061,0.13010097971862855
EleutherAI/pythia-70m,129,step128,4,3,70426624,6,0.8728398539876902,2.974785235643443,0.00731059747870454,0.12784725953419282
EleutherAI/pythia-70m,129,step128,4,4,70426624,6,0.6986907720353247,2.9387117477112388,0.007063412184694987,0.12515945185546398
EleutherAI/pythia-70m,129,step128,4,5,70426624,6,0.9396358893085685,3.244496997426773,0.007881762816869956,0.13868566833481233
EleutherAI/pythia-70m,129,step128,4,6,70426624,6,0.8241068482151866,2.844198025692993,0.007049346191523537,0.12264347465166275
EleutherAI/pythia-70m,129,step128,4,7,70426624,6,0.9409199925069576,3.0593690612414233,0.007456647551869587,0.13099623965407095
EleutherAI/pythia-70m,129,step128,4,8,70426624,6,0.7376121523227971,2.808434713409441,0.006867559275789231,0.12053656374459505
EleutherAI/pythia-70m,129,step128,5,1,70426624,6,0.7419446612299972,3.1292523217366552,0.007391019057294795,0.13200025535090723
EleutherAI/pythia-70m,129,step128,5,2,70426624,6,0.8268869017203809,3.1315076094074956,0.0076416344869232045,0.13434317292975587
EleutherAI/pythia-70m,129,step128,5,3,70426624,6,1.0185973616326272,3.2228658996645136,0.00801358414514678,0.13956094302751634
EleutherAI/pythia-70m,129,step128,5,4,70426624,6,0.7753112854933792,2.880711606890745,0.007060513075008165,0.12377905525132875
EleutherAI/pythia-70m,129,step128,5,5,70426624,6,0.9615874567422479,3.208150708343754,0.007714374556068778,0.13633512188163063
EleutherAI/pythia-70m,129,step128,5,6,70426624,6,0.9410860305229946,3.393226178458667,0.008181286187327386,0.14434300981708112
EleutherAI/pythia-70m,129,step128,5,7,70426624,6,0.9075310896956715,2.9072796541345824,0.007314361977957213,0.12649109533934796
EleutherAI/pythia-70m,129,step128,5,8,70426624,6,0.7157681068352253,3.006776371695681,0.00717431352928267,0.12759466794831253
EleutherAI/pythia-70m,129,step128,6,1,70426624,6,0.9244846018234909,3.2175184900178158,0.0077167334858050714,0.1366201272128043
EleutherAI/pythia-70m,129,step128,6,2,70426624,6,0.6635178255600416,2.7922428166548956,0.006739097735972749,0.11879312640822323
EleutherAI/pythia-70m,129,step128,6,3,70426624,6,0.7050915391590938,2.6607947091787376,0.006585742450020646,0.11430835152777641
EleutherAI/pythia-70m,129,step128,6,4,70426624,6,0.7939152991679143,2.6608093438148663,0.0066651672403653705,0.1151743301053394
EleutherAI/pythia-70m,129,step128,6,5,70426624,6,0.7653885027047166,3.1432437367230204,0.007357792897466748,0.1318725049775373
