mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-14m,2,step1,1,1,14067712,6,0.8114815818353599,2.9759382446331384,0.007414157606523352,0.1285887693499659
EleutherAI/pythia-14m,2,step1,1,2,14067712,6,0.8168449530061698,2.9760732971490573,0.007370335138051544,0.12815840015406002
EleutherAI/pythia-14m,2,step1,1,3,14067712,6,0.8132238280475188,2.9788229536643507,0.0072999345827362335,0.12783754401624914
EleutherAI/pythia-14m,2,step1,1,4,14067712,6,0.8029926952993378,2.98510172525558,0.0073188691574545064,0.12813393305707438
EleutherAI/pythia-14m,2,step1,2,1,14067712,6,0.7962205101751446,2.9520599438838477,0.007268325093373628,0.12695074871786538
EleutherAI/pythia-14m,2,step1,2,2,14067712,6,0.7076249241620212,2.8248832210358326,0.006931958310727505,0.12125132036571563
EleutherAI/pythia-14m,2,step1,2,3,14067712,6,0.7744975685048978,2.942332815381202,0.0072795070882274064,0.12671204918139686
EleutherAI/pythia-14m,2,step1,2,4,14067712,6,0.7809999247372812,2.9174890542171883,0.007194109071919125,0.12568577343189677
EleutherAI/pythia-14m,2,step1,3,1,14067712,6,0.7991176856783901,2.951950545003974,0.007344311327289992,0.12758524475938024
EleutherAI/pythia-14m,2,step1,3,2,14067712,6,0.7992070479140919,2.998513784654408,0.007378846265102962,0.12892177718895687
EleutherAI/pythia-14m,2,step1,3,3,14067712,6,0.802330904369329,2.9693876874137994,0.00727847984297122,0.12764131749893448
EleutherAI/pythia-14m,2,step1,3,4,14067712,6,0.7836974220350186,2.9051436935369366,0.007144062793179006,0.1248955014958843
EleutherAI/pythia-14m,2,step1,4,1,14067712,6,0.7452742612064688,2.8893915556764003,0.007113174409193332,0.12417796708911921
EleutherAI/pythia-14m,2,step1,4,2,14067712,6,0.7869691829529672,2.9525974549082457,0.007241727739353455,0.12679309037712597
EleutherAI/pythia-14m,2,step1,4,3,14067712,6,0.764758048113686,2.916736867602125,0.007156350444848954,0.12528303407087873
EleutherAI/pythia-14m,2,step1,4,4,14067712,6,0.7556207984175506,2.8799508120621966,0.007024806978669401,0.12336491189852308
EleutherAI/pythia-14m,2,step1,5,1,14067712,6,0.7653139544054578,2.9171123234996306,0.007192673230342765,0.12550604467590645
EleutherAI/pythia-14m,2,step1,5,2,14067712,6,0.8056534499110524,3.021443268073622,0.007364698645278653,0.12942755389007715
EleutherAI/pythia-14m,2,step1,5,3,14067712,6,0.8216634603668629,2.9728568820123433,0.007315894423938239,0.12774473678197584
EleutherAI/pythia-14m,2,step1,5,4,14067712,6,0.750982819467118,2.9243467145684066,0.007161166798914433,0.12534265372309236
EleutherAI/pythia-14m,2,step1,6,1,14067712,6,0.8070405252899909,2.9571525421149576,0.007289417030026714,0.12722374303629982
EleutherAI/pythia-14m,2,step1,6,2,14067712,6,0.8488579748141835,3.0426293903871313,0.007470553912054023,0.1307366428499644
EleutherAI/pythia-14m,2,step1,6,3,14067712,6,0.7326708995209573,2.883366840777712,0.007123222543101454,0.12422759398571896
EleutherAI/pythia-14m,2,step1,6,4,14067712,6,0.8034429127590251,2.9812504634152646,0.0073095541252862035,0.12796097006592838
