mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_1back,mean_first
EleutherAI/pythia-160m,257,step256,1,1,162322944,12,0.11591069099938006,0.15773815474285552
EleutherAI/pythia-160m,257,step256,1,2,162322944,12,0.12302512909333264,0.1637093662466104
EleutherAI/pythia-160m,257,step256,1,3,162322944,12,0.1256113027532895,0.16605561563896162
EleutherAI/pythia-160m,257,step256,1,4,162322944,12,0.12457553377268725,0.16545512395220113
EleutherAI/pythia-160m,257,step256,1,5,162322944,12,0.1263923990196204,0.16422200370747758
EleutherAI/pythia-160m,257,step256,1,6,162322944,12,0.1230088641346843,0.16237160602623632
EleutherAI/pythia-160m,257,step256,1,7,162322944,12,0.12318649479151662,0.1625023522433844
EleutherAI/pythia-160m,257,step256,1,8,162322944,12,0.1186255494708771,0.15746832911383815
EleutherAI/pythia-160m,257,step256,1,9,162322944,12,0.12449891369107424,0.16405352235243123
EleutherAI/pythia-160m,257,step256,1,10,162322944,12,0.12620244494586194,0.16394243532562394
EleutherAI/pythia-160m,257,step256,1,11,162322944,12,0.11955982480231701,0.16036996374035378
EleutherAI/pythia-160m,257,step256,1,12,162322944,12,0.1275570109184529,0.16608710735812554
EleutherAI/pythia-160m,257,step256,2,1,162322944,12,0.12536767762232645,0.14556180932433213
EleutherAI/pythia-160m,257,step256,2,2,162322944,12,0.12957203424012692,0.14752053810624743
EleutherAI/pythia-160m,257,step256,2,3,162322944,12,0.1271042565985753,0.16100051801081172
EleutherAI/pythia-160m,257,step256,2,4,162322944,12,0.12446845345780831,0.15730867647865152
EleutherAI/pythia-160m,257,step256,2,5,162322944,12,0.12465317396296033,0.16729944114861361
EleutherAI/pythia-160m,257,step256,2,6,162322944,12,0.1183780618179757,0.1649301114517289
EleutherAI/pythia-160m,257,step256,2,7,162322944,12,0.1265221645457071,0.1556443208129377
EleutherAI/pythia-160m,257,step256,2,8,162322944,12,0.12565756783829074,0.16933819230970315
EleutherAI/pythia-160m,257,step256,2,9,162322944,12,0.12363551209146549,0.1612968707272598
EleutherAI/pythia-160m,257,step256,2,10,162322944,12,0.12505288584879384,0.157491903271045
EleutherAI/pythia-160m,257,step256,2,11,162322944,12,0.12680559064465774,0.16190862987895266
EleutherAI/pythia-160m,257,step256,2,12,162322944,12,0.12105293962377324,0.14166330310653097
EleutherAI/pythia-160m,257,step256,3,1,162322944,12,0.12669493508589513,0.14609234188837147
EleutherAI/pythia-160m,257,step256,3,2,162322944,12,0.13828283258610297,0.13666916771738732
EleutherAI/pythia-160m,257,step256,3,3,162322944,12,0.11475722364768068,0.17838592751807453
EleutherAI/pythia-160m,257,step256,3,4,162322944,12,0.12606331264158266,0.16173750413833435
