mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-160m,3,step2,1,1,162322944,12,0.7288043107534513,2.8603917449692755,0.006939572428869325,0.12237652178641192
EleutherAI/pythia-160m,3,step2,1,2,162322944,12,0.7754675182941948,2.915949433972308,0.0071769466396832795,0.12532545997573802
EleutherAI/pythia-160m,3,step2,1,3,162322944,12,0.7766151732509214,2.923461575434493,0.007132847849234537,0.1254896854383272
EleutherAI/pythia-160m,3,step2,1,4,162322944,12,0.7733062296489697,2.911280885567327,0.007112500086630207,0.12473269232042555
EleutherAI/pythia-160m,3,step2,1,5,162322944,12,0.7668367956468432,2.929454309518363,0.007172191693330438,0.12578092670409347
EleutherAI/pythia-160m,3,step2,1,6,162322944,12,0.7899733275250609,2.931692075816085,0.007169018198558573,0.12577220324885555
EleutherAI/pythia-160m,3,step2,1,7,162322944,12,0.7435747875997568,2.8765949171247147,0.007103597624855325,0.12363991301853552
EleutherAI/pythia-160m,3,step2,1,8,162322944,12,0.7280929146868703,2.854551989464261,0.007010351318666879,0.12256985460338109
EleutherAI/pythia-160m,3,step2,1,9,162322944,12,0.7643770822228337,2.904481968868615,0.007163152994266678,0.12504601978078794
EleutherAI/pythia-160m,3,step2,1,10,162322944,12,0.7683327864227214,2.9227581491557775,0.00719245947912876,0.12571035003339917
EleutherAI/pythia-160m,3,step2,1,11,162322944,12,0.7837361669347329,2.934161887714683,0.007208029239615766,0.1260202277966358
EleutherAI/pythia-160m,3,step2,1,12,162322944,12,0.8396952966085929,3.00300082616859,0.007348477961754029,0.12876983375677292
EleutherAI/pythia-160m,3,step2,2,1,162322944,12,0.7543328714093019,2.8886387155573248,0.007049936678931098,0.12365040306124955
EleutherAI/pythia-160m,3,step2,2,2,162322944,12,0.735497727868753,2.8677911910350193,0.007043761827214472,0.1232651365646818
EleutherAI/pythia-160m,3,step2,2,3,162322944,12,0.7823251287950624,2.9272448043990362,0.007244651937793223,0.1262414831075224
EleutherAI/pythia-160m,3,step2,2,4,162322944,12,0.8025366286147265,2.9679046728460725,0.00736383053180719,0.1281160874006984
EleutherAI/pythia-160m,3,step2,2,5,162322944,12,0.752343490862465,2.9094769681144697,0.007143119190003054,0.12487661152205484
EleutherAI/pythia-160m,3,step2,2,6,162322944,12,0.7940901947121929,2.9659236019369013,0.007319405380286806,0.12770206814033308
EleutherAI/pythia-160m,3,step2,2,7,162322944,12,0.7846446857764136,2.9545209585814436,0.007169870632295507,0.1264488768593237
EleutherAI/pythia-160m,3,step2,2,8,162322944,12,0.7133032768743539,2.9182987146964012,0.007076223780254682,0.12489828776131875
EleutherAI/pythia-160m,3,step2,2,9,162322944,12,0.7676296933775315,2.8892133777470166,0.0071499408465703134,0.12447488415348633
EleutherAI/pythia-160m,3,step2,2,10,162322944,12,0.7650031843083429,2.920637394044337,0.007198959823291265,0.1255964571022772
EleutherAI/pythia-160m,3,step2,2,11,162322944,12,0.7718468434297837,2.962632654340688,0.007302501751980066,0.12732790281308123
EleutherAI/pythia-160m,3,step2,2,12,162322944,12,0.7440384820507849,2.9120553900626156,0.00713750590733449,0.12497722919101825
EleutherAI/pythia-160m,3,step2,3,1,162322944,12,0.7796262708948664,2.920340121080004,0.0071935763770845035,0.12558088421418856
EleutherAI/pythia-160m,3,step2,3,2,162322944,12,0.8039937713463015,2.926622220570682,0.007206158071160318,0.1259133818953692
EleutherAI/pythia-160m,3,step2,3,3,162322944,12,0.7579232965885452,2.8968217752501664,0.007203970709956275,0.12510622471190605
EleutherAI/pythia-160m,3,step2,3,4,162322944,12,0.7841117197987759,2.9418548629822454,0.007225222141002859,0.12625424394960155
EleutherAI/pythia-160m,3,step2,3,5,162322944,12,0.753096831245063,2.88610983154356,0.0071513633951702845,0.12445355768318286
EleutherAI/pythia-160m,3,step2,3,6,162322944,12,0.7669189407225879,2.860835853862616,0.00705366835809302,0.12329395323454792
EleutherAI/pythia-160m,3,step2,3,7,162322944,12,0.7224952419017338,2.893100143918848,0.007096291694235903,0.12425684642505355
EleutherAI/pythia-160m,3,step2,3,8,162322944,12,0.7879274768190891,2.988697082876562,0.007328529156665246,0.12825920726466283
EleutherAI/pythia-160m,3,step2,3,9,162322944,12,0.7534332829417142,2.9387838198212504,0.007199288248299082,0.12612083123006795
EleutherAI/pythia-160m,3,step2,3,10,162322944,12,0.792642018545008,2.895218472570074,0.007124972578162543,0.12455783663009913
EleutherAI/pythia-160m,3,step2,3,11,162322944,12,0.7600006240427122,2.9321413143545048,0.007190193658341125,0.12588115467189306
EleutherAI/pythia-160m,3,step2,3,12,162322944,12,0.7762911358102428,2.944084138461635,0.00721635489872551,0.1265242496958455
EleutherAI/pythia-160m,3,step2,4,1,162322944,12,0.7398850401237358,2.896828535912025,0.00712702468085326,0.12448076003261868
EleutherAI/pythia-160m,3,step2,4,2,162322944,12,0.7916020748390646,2.9244351800891666,0.007218445400981838,0.1259489774301245
EleutherAI/pythia-160m,3,step2,4,3,162322944,12,0.7574086333239685,2.9470470570462672,0.007227150661622501,0.12646532420057788
EleutherAI/pythia-160m,3,step2,4,4,162322944,12,0.7640669364466464,2.9506559334768903,0.007268169524006186,0.12673570018809832
EleutherAI/pythia-160m,3,step2,4,5,162322944,12,0.750998585752271,2.8903878693489067,0.007082712296682248,0.12421913655871918
EleutherAI/pythia-160m,3,step2,4,6,162322944,12,0.7664431518167056,2.9640755037788433,0.007290865907215795,0.12752877745788552
EleutherAI/pythia-160m,3,step2,4,7,162322944,12,0.7598549856374847,2.9727122142142055,0.007296659911260341,0.1277579673965861
EleutherAI/pythia-160m,3,step2,4,8,162322944,12,0.7813223220931707,2.9813382856300046,0.007278175645923495,0.12781709905255123
EleutherAI/pythia-160m,3,step2,4,9,162322944,12,0.7911073361084776,2.969379144880666,0.007335912001818002,0.12777329960071643
