mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-70m,2,step1,1,1,70426624,6,0.7944481910309311,2.9580487195031275,0.0072539812171027685,0.12733111074110404
EleutherAI/pythia-70m,2,step1,1,2,70426624,6,0.7727113569380144,2.909232662308599,0.0072298639378051205,0.12561295153545182
EleutherAI/pythia-70m,2,step1,1,3,70426624,6,0.8132036706904152,2.985228289165383,0.007389322351209715,0.12864547746407015
EleutherAI/pythia-70m,2,step1,1,4,70426624,6,0.7813148698032292,2.9435621578091444,0.007235421779758544,0.12648257970608565
EleutherAI/pythia-70m,2,step1,1,5,70426624,6,0.7498789773539615,2.8700741227218143,0.007133461815821688,0.12375832780882398
EleutherAI/pythia-70m,2,step1,1,6,70426624,6,0.7976047481438575,2.966417047037248,0.007376773604662294,0.12795605240305796
EleutherAI/pythia-70m,2,step1,1,7,70426624,6,0.7523574801731595,2.8887937383018367,0.007105590870038523,0.12413115713286682
EleutherAI/pythia-70m,2,step1,1,8,70426624,6,0.7593417565419921,2.91717644410014,0.007205134633222344,0.12543297279905805
EleutherAI/pythia-70m,2,step1,2,1,70426624,6,0.7881815102414454,2.9755858233290047,0.007327830052794835,0.1279286434398488
EleutherAI/pythia-70m,2,step1,2,2,70426624,6,0.7760021819668613,2.9354586146535375,0.007212637770579909,0.12602419217673683
EleutherAI/pythia-70m,2,step1,2,3,70426624,6,0.7608406325283127,2.9190720728392625,0.007181615856433237,0.12549162728784674
EleutherAI/pythia-70m,2,step1,2,4,70426624,6,0.7717767582691792,2.9098674337188504,0.007217281152574392,0.12556965241919046
EleutherAI/pythia-70m,2,step1,2,5,70426624,6,0.776068824853755,2.908359689614551,0.007184975687514055,0.12529633103592971
EleutherAI/pythia-70m,2,step1,2,6,70426624,6,0.757641488328505,2.899369745568935,0.007092181678224296,0.12433659575611081
EleutherAI/pythia-70m,2,step1,2,7,70426624,6,0.762582829871907,2.884493010007763,0.007074276566992601,0.12392244800679135
EleutherAI/pythia-70m,2,step1,2,8,70426624,6,0.7701856916201751,2.9079014518723683,0.007134855984750272,0.12489601890290818
EleutherAI/pythia-70m,2,step1,3,1,70426624,6,0.7939842288097898,2.974113473144182,0.007304582189274505,0.12776539168200332
EleutherAI/pythia-70m,2,step1,3,2,70426624,6,0.7423977303922012,2.894142038160333,0.007118776203331619,0.12435949747604468
EleutherAI/pythia-70m,2,step1,3,3,70426624,6,0.7671739942187885,2.911621744484195,0.007191692824984656,0.1252789841433455
EleutherAI/pythia-70m,2,step1,3,4,70426624,6,0.7585757922352513,2.984660617205091,0.007305520618906332,0.1280069332737643
EleutherAI/pythia-70m,2,step1,3,5,70426624,6,0.75980158292445,2.9250689730633956,0.007206999879170823,0.12563940596294113
EleutherAI/pythia-70m,2,step1,3,6,70426624,6,0.753296313599509,2.9601518673496687,0.007331548999704045,0.1275040588199018
EleutherAI/pythia-70m,2,step1,3,7,70426624,6,0.7940111735029011,2.957949235387448,0.007270626525403415,0.1271458067246027
EleutherAI/pythia-70m,2,step1,3,8,70426624,6,0.7605910860782832,2.914802087544882,0.0071592615143773524,0.12519855443220412
EleutherAI/pythia-70m,2,step1,4,1,70426624,6,0.7617943019728283,2.913782494392585,0.007183770501613612,0.1253375067031598
EleutherAI/pythia-70m,2,step1,4,2,70426624,6,0.7501428819521035,2.8733959449815565,0.007094690611970634,0.12371234581791778
EleutherAI/pythia-70m,2,step1,4,3,70426624,6,0.7840921543892546,2.895936426388965,0.007163046646802931,0.12477135701334328
EleutherAI/pythia-70m,2,step1,4,4,70426624,6,0.7541123479837748,2.890140472500696,0.007135032035233991,0.12448230684474777
EleutherAI/pythia-70m,2,step1,4,5,70426624,6,0.7714707487778596,2.9522730187798016,0.007259656776736111,0.12684256111917727
EleutherAI/pythia-70m,2,step1,4,6,70426624,6,0.7692708617340703,2.8619593154840315,0.00704099610614675,0.12308389323766342
EleutherAI/pythia-70m,2,step1,4,7,70426624,6,0.7935596059609961,2.9520904941986053,0.007223607104155232,0.12670786473508527
EleutherAI/pythia-70m,2,step1,4,8,70426624,6,0.7526609923134443,2.982724094548932,0.007282043385847198,0.12787623877438514
EleutherAI/pythia-70m,2,step1,5,1,70426624,6,0.7608756444961442,2.894735520189219,0.007112297547929983,0.12440386750139627
EleutherAI/pythia-70m,2,step1,5,2,70426624,6,0.7464465827397304,2.884914178279769,0.007099862276014811,0.12412323571137475
EleutherAI/pythia-70m,2,step1,5,3,70426624,6,0.7665031020426389,2.8973779951959533,0.0071324999489239494,0.12466605427163137
EleutherAI/pythia-70m,2,step1,5,4,70426624,6,0.7392800585845996,2.8677359676664818,0.00704215675813157,0.1233183272552114
EleutherAI/pythia-70m,2,step1,5,5,70426624,6,0.7562383443212833,2.9257551834506383,0.007155509820369898,0.12556322913493834
EleutherAI/pythia-70m,2,step1,5,6,70426624,6,0.7633880400047497,2.851609249896662,0.007080651033272513,0.12318214298122454
EleutherAI/pythia-70m,2,step1,5,7,70426624,6,0.7724181565392777,3.0063036334016493,0.007410570202970635,0.1294722882051904
EleutherAI/pythia-70m,2,step1,5,8,70426624,6,0.7508282077892584,2.9246979837745455,0.007230432650575063,0.12587942196442195
EleutherAI/pythia-70m,2,step1,6,1,70426624,6,0.7537934404070755,2.873432613979939,0.007080131766659344,0.12367167268451802
EleutherAI/pythia-70m,2,step1,6,2,70426624,6,0.7539973688434098,2.867506438180309,0.007100271124690297,0.12361214220993687
EleutherAI/pythia-70m,2,step1,6,3,70426624,6,0.7726861730512967,2.8245262228374846,0.006983885126871853,0.12165137695836586
EleutherAI/pythia-70m,2,step1,6,4,70426624,6,0.7636683849213586,2.9416972486632926,0.007251487599454104,0.12658508688032444
EleutherAI/pythia-70m,2,step1,6,5,70426624,6,0.7521533268322775,2.8786658813134043,0.007149907860684117,0.12428351903932763
EleutherAI/pythia-70m,2,step1,6,6,70426624,6,0.7777553446884682,2.9164810777450842,0.007220850724089065,0.1258134301024693
EleutherAI/pythia-70m,2,step1,6,7,70426624,6,0.7352874894399971,2.844096014158422,0.007000903957624322,0.1222079850778028
EleutherAI/pythia-70m,2,step1,6,8,70426624,6,0.806802383934027,3.0248323634115764,0.007375133661707169,0.12952468415593596
