mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-410m,5,step4,1,1,405334016,24,0.7722767121576943,2.9278922273971473,0.007194539488052839,0.12574007430368353
EleutherAI/pythia-410m,5,step4,1,2,405334016,24,0.7777625500684303,2.9206647447995224,0.007222380422343424,0.12572718665630248
EleutherAI/pythia-410m,5,step4,1,3,405334016,24,0.8087600344353771,2.978033646299006,0.007261837181441842,0.12770257102655572
EleutherAI/pythia-410m,5,step4,1,4,405334016,24,0.792387792411961,2.939353387419129,0.007190219869930163,0.12612519037347653
EleutherAI/pythia-410m,5,step4,1,5,405334016,24,0.7817326644138898,2.9120065279110317,0.0071237002493346,0.12494996108964931
EleutherAI/pythia-410m,5,step4,1,6,405334016,24,0.7951878404644891,2.961359010486354,0.007219186283702765,0.12701338546367374
EleutherAI/pythia-410m,5,step4,1,7,405334016,24,0.7581036970520011,2.8771648282617335,0.00720198123592064,0.1245285619844545
EleutherAI/pythia-410m,5,step4,1,8,405334016,24,0.7599725895128293,2.8986637956710606,0.007124060166190037,0.1245758133372655
EleutherAI/pythia-410m,5,step4,1,9,405334016,24,0.7681948634231734,2.922473882722919,0.007262820770393821,0.1262849868686349
EleutherAI/pythia-410m,5,step4,1,10,405334016,24,0.7253133943686102,2.850037902944961,0.0069285988868256106,0.12206465414761598
EleutherAI/pythia-410m,5,step4,1,11,405334016,24,0.7953545589481849,2.9489229230719536,0.0073228355187338065,0.1274086476916128
EleutherAI/pythia-410m,5,step4,1,12,405334016,24,0.8194962682132761,2.9614886664064826,0.007351003838370143,0.12747967671658894
EleutherAI/pythia-410m,5,step4,1,13,405334016,24,0.770842854039809,2.9191621894686084,0.007232509866731322,0.12578863511281504
EleutherAI/pythia-410m,5,step4,1,14,405334016,24,0.7936007813661463,2.9333963439493225,0.007225681184519517,0.12619189676400774
EleutherAI/pythia-410m,5,step4,1,15,405334016,24,0.8061426442799349,2.9535775805804683,0.007247037338447518,0.12690044467983477
EleutherAI/pythia-410m,5,step4,1,16,405334016,24,0.7894913263602018,2.944838735770201,0.007169423792605802,0.12596043606509671
EleutherAI/pythia-410m,5,step4,2,1,405334016,24,0.7957035670384516,2.9448377639274117,0.007206992964760671,0.1264243970874014
EleutherAI/pythia-410m,5,step4,2,2,405334016,24,0.7733790084087139,2.9493895212184076,0.0072869414694973385,0.1270550299916897
EleutherAI/pythia-410m,5,step4,2,3,405334016,24,0.7616356407086159,2.926012590750175,0.007165388286552615,0.12552926618907898
EleutherAI/pythia-410m,5,step4,2,4,405334016,24,0.7693814865813067,2.949598000195039,0.0072460486692147025,0.1267133898607961
EleutherAI/pythia-410m,5,step4,2,5,405334016,24,0.7421647761067192,2.8993299166009145,0.007080145787453179,0.12441983124850924
EleutherAI/pythia-410m,5,step4,2,6,405334016,24,0.7904292612765219,2.929424899589669,0.007266124394586475,0.12617843143373456
EleutherAI/pythia-410m,5,step4,2,7,405334016,24,0.7945630790678206,2.9515401459809327,0.007306808897441035,0.12717016724808075
EleutherAI/pythia-410m,5,step4,2,8,405334016,24,0.7966996429660667,2.9373098148868024,0.007304329639013008,0.1267801082718211
EleutherAI/pythia-410m,5,step4,2,9,405334016,24,0.7570928571942235,2.8993338581374015,0.0071447859139327965,0.12475941076807606
EleutherAI/pythia-410m,5,step4,2,10,405334016,24,0.7915783513039426,2.9811282165976807,0.007297536549968032,0.12796714787816138
EleutherAI/pythia-410m,5,step4,2,11,405334016,24,0.776000301556235,2.8964744527748305,0.007166306924219882,0.1248105995905202
EleutherAI/pythia-410m,5,step4,2,12,405334016,24,0.7920934171934281,2.9656643949993113,0.007296235279579219,0.12737046401421942
EleutherAI/pythia-410m,5,step4,2,13,405334016,24,0.7461429002650859,2.872216956213076,0.00704157680438993,0.12332403758266662
EleutherAI/pythia-410m,5,step4,2,14,405334016,24,0.7559691808738025,2.8671227945151,0.007015564313545309,0.12305000501016414
EleutherAI/pythia-410m,5,step4,2,15,405334016,24,0.7515759837746716,2.8762803004755666,0.00711087733025448,0.12385475663496205
EleutherAI/pythia-410m,5,step4,2,16,405334016,24,0.7765058182893253,2.940929894633422,0.007229357245646432,0.12639938690350036
EleutherAI/pythia-410m,5,step4,3,1,405334016,24,0.7274394969558838,2.848217505042473,0.007018144820262023,0.1225863049092056
EleutherAI/pythia-410m,5,step4,3,2,405334016,24,0.7518952896687185,2.894129187457355,0.0070997429642331725,0.1244378227785274
EleutherAI/pythia-410m,5,step4,3,3,405334016,24,0.788551381398173,2.8935612583526273,0.007178428453155504,0.12479674568338253
EleutherAI/pythia-410m,5,step4,3,4,405334016,24,0.7707023772490429,2.896469535083286,0.007060520531955962,0.12412591611367979
EleutherAI/pythia-410m,5,step4,3,5,405334016,24,0.7958814589753868,2.940216651255107,0.007210186595373072,0.12635813402319632
EleutherAI/pythia-410m,5,step4,3,6,405334016,24,0.7682692099618789,2.9201353165495334,0.007223514291934946,0.12582033447496163
EleutherAI/pythia-410m,5,step4,3,7,405334016,24,0.7932861666256816,2.9861579501930238,0.007341372150636815,0.1284343967823921
EleutherAI/pythia-410m,5,step4,3,8,405334016,24,0.7801964971404568,3.0068535609128704,0.007424806060377587,0.1293596094390293
EleutherAI/pythia-410m,5,step4,3,9,405334016,24,0.7917792254084468,2.9736701671255314,0.007261234222868472,0.127447272608946
EleutherAI/pythia-410m,5,step4,3,10,405334016,24,0.786082711756159,2.9030027777553653,0.007133636561175851,0.12487945619511887
EleutherAI/pythia-410m,5,step4,3,11,405334016,24,0.7934440279685266,2.9125563955798763,0.007245655546642248,0.12589352039827237
EleutherAI/pythia-410m,5,step4,3,12,405334016,24,0.7932520492575448,2.9290933112285242,0.00730384983951433,0.1265156665375014
EleutherAI/pythia-410m,5,step4,3,13,405334016,24,0.7860504213646552,2.94055388378532,0.0072831596653851905,0.12678726688139247
EleutherAI/pythia-410m,5,step4,3,14,405334016,24,0.7375998325756189,2.9423884824044317,0.007190773939470904,0.1261106229949373
EleutherAI/pythia-410m,5,step4,3,15,405334016,24,0.7597131130386762,2.9545225055189177,0.007199264216887113,0.12646221893059237
EleutherAI/pythia-410m,5,step4,3,16,405334016,24,0.7909962143053115,2.9093522055834176,0.007188739768790529,0.12540630996786614
EleutherAI/pythia-410m,5,step4,4,1,405334016,24,0.7795338698569888,2.9135060909278843,0.007206561039271335,0.12557570980274457
EleutherAI/pythia-410m,5,step4,4,2,405334016,24,0.7535208101345315,2.901280011737121,0.007166791591909826,0.1247584179166827
EleutherAI/pythia-410m,5,step4,4,3,405334016,24,0.7649185817964486,2.8869313032810946,0.007149123187786341,0.12431814190414213
EleutherAI/pythia-410m,5,step4,4,4,405334016,24,0.7664332943166747,2.9416183123514883,0.007231396124503681,0.12635456886444538
EleutherAI/pythia-410m,5,step4,4,5,405334016,24,0.8082756203354087,3.0335900420037243,0.007427489001002677,0.13016284124047545
EleutherAI/pythia-410m,5,step4,4,6,405334016,24,0.7211993238631339,2.8602184116806684,0.007074717044432298,0.12322420182752533
EleutherAI/pythia-410m,5,step4,4,7,405334016,24,0.740817501045163,2.8569978063855235,0.007094288417219176,0.12317596047602075
EleutherAI/pythia-410m,5,step4,4,8,405334016,24,0.7755415402388103,2.897814186422487,0.007100404332418604,0.12434263027331846
EleutherAI/pythia-410m,5,step4,4,9,405334016,24,0.7972707376334558,2.9213626375701147,0.007210115639084244,0.12587356416916878
EleutherAI/pythia-410m,5,step4,4,10,405334016,24,0.764149012899701,2.953529652809562,0.00722543297601359,0.12670359117826357
EleutherAI/pythia-410m,5,step4,4,11,405334016,24,0.7550820602086261,2.9306732899677668,0.007143081503275642,0.12566163595038665
EleutherAI/pythia-410m,5,step4,4,12,405334016,24,0.7384837174125333,2.8520525071932634,0.006997532840308532,0.12244684581418291
EleutherAI/pythia-410m,5,step4,4,13,405334016,24,0.7725024799173619,2.9832564264373067,0.007264500387744547,0.12776414476133677
EleutherAI/pythia-410m,5,step4,4,14,405334016,24,0.7902065950269351,2.954304967350069,0.007264586673741521,0.1269216057327058
EleutherAI/pythia-410m,5,step4,4,15,405334016,24,0.7738386358777171,2.8744298222458236,0.007171284527674653,0.12425084172135534
EleutherAI/pythia-410m,5,step4,4,16,405334016,24,0.8250106504813431,3.0054526816888236,0.0073963683197419295,0.1292845936542427
EleutherAI/pythia-410m,5,step4,5,1,405334016,24,0.7702219133669614,2.9206065245062147,0.0072158897083178615,0.12561272697763753
EleutherAI/pythia-410m,5,step4,5,2,405334016,24,0.7942623071701334,3.045192857022825,0.007422009932292732,0.13041795143583512
EleutherAI/pythia-410m,5,step4,5,3,405334016,24,0.7779497241056258,2.9550546497538894,0.007233794917953704,0.1268464314888368
EleutherAI/pythia-410m,5,step4,5,4,405334016,24,0.7832112816947565,2.9071044138494755,0.007174729915548232,0.12516030683755514
EleutherAI/pythia-410m,5,step4,5,5,405334016,24,0.7644164191998581,2.9016450357843024,0.0071061824293899125,0.12450145676105584
EleutherAI/pythia-410m,5,step4,5,6,405334016,24,0.7946941888676202,2.9366256516502767,0.007303738211604834,0.12685318154705175
EleutherAI/pythia-410m,5,step4,5,7,405334016,24,0.7570111902359925,2.964746896430656,0.007272805648446026,0.1273468739378291
EleutherAI/pythia-410m,5,step4,5,8,405334016,24,0.7828142296007,3.0367248333405703,0.007374686516726971,0.12995885287386336
EleutherAI/pythia-410m,5,step4,5,9,405334016,24,0.7627914350939393,2.9468230315073614,0.007318185974936848,0.12712547826851986
EleutherAI/pythia-410m,5,step4,5,10,405334016,24,0.770323139260178,2.946057453347151,0.007213019567444564,0.12640866518087748
EleutherAI/pythia-410m,5,step4,5,11,405334016,24,0.778266712615842,3.0257901696126717,0.00738819118404991,0.1295771983259164
EleutherAI/pythia-410m,5,step4,5,12,405334016,24,0.7592935092288139,2.907588205241237,0.007139278922618292,0.1249071012164379
EleutherAI/pythia-410m,5,step4,5,13,405334016,24,0.7652267853372633,2.9432171328235035,0.007237960242924688,0.12656692431137723
EleutherAI/pythia-410m,5,step4,5,14,405334016,24,0.7966296815705972,2.9783177914320675,0.007370031563023059,0.1282716796372656
EleutherAI/pythia-410m,5,step4,5,15,405334016,24,0.7813858085979034,2.9579047518634565,0.007254346153351092,0.1268966894473757
EleutherAI/pythia-410m,5,step4,5,16,405334016,24,0.7404735313996198,2.935139878997041,0.007224412575204923,0.1264250551996467
EleutherAI/pythia-410m,5,step4,6,1,405334016,24,0.7711663687456372,2.9133932559804743,0.007196913606725493,0.12532731051649054
EleutherAI/pythia-410m,5,step4,6,2,405334016,24,0.7553250209213458,2.882824985506644,0.007120011590377462,0.12405592810597502
