mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-14m,100001,step100000,1,1,14067712,6,0.44374767108521096,4.281490851925833,0.008297522046581969,0.16457012536244703
EleutherAI/pythia-14m,100001,step100000,1,2,14067712,6,0.6884396202421595,4.204732114398127,0.00881348707935983,0.16781913675927182
EleutherAI/pythia-14m,100001,step100000,1,3,14067712,6,0.7443623200692058,3.595103747140568,0.00801199926246645,0.14780155729289882
EleutherAI/pythia-14m,100001,step100000,1,4,14067712,6,0.13250779575972857,1.673663701260024,0.003234827589062356,0.06466768553972382
EleutherAI/pythia-14m,100001,step100000,2,1,14067712,6,0.2928362925983302,6.01090623398685,0.009917896669495873,0.21600618777242864
EleutherAI/pythia-14m,100001,step100000,2,2,14067712,6,0.6084798023629102,5.425669657117631,0.010260599533591964,0.2068191786204372
EleutherAI/pythia-14m,100001,step100000,2,3,14067712,6,0.769104728280157,9.88313825815566,0.016808424417540796,0.3590674271902164
EleutherAI/pythia-14m,100001,step100000,2,4,14067712,6,0.6836408702832555,6.620240030252407,0.012078560825974801,0.2480334958827889
EleutherAI/pythia-14m,100001,step100000,3,1,14067712,6,0.670559127242479,6.195887702947321,0.011125134835193416,0.23020840939637774
EleutherAI/pythia-14m,100001,step100000,3,2,14067712,6,0.9484788108409028,5.950343123175931,0.010807898862620223,0.22167286093349567
EleutherAI/pythia-14m,100001,step100000,3,3,14067712,6,4.4727115881321975,21.51326527480446,0.03606104349209186,0.7780102406357143
EleutherAI/pythia-14m,100001,step100000,3,4,14067712,6,0.595448026055627,2.535528064343011,0.005781502198793453,0.10440951409014133
EleutherAI/pythia-14m,100001,step100000,4,1,14067712,6,0.7867904361040957,3.0861924083055734,0.007075671136609993,0.12775515987574154
EleutherAI/pythia-14m,100001,step100000,4,2,14067712,6,0.9333845032361912,1.8676061735875187,0.005090079850552913,0.08399803455158303
EleutherAI/pythia-14m,100001,step100000,4,3,14067712,6,0.8960959221875051,5.776342451715599,0.011037285740628297,0.22059813387938085
EleutherAI/pythia-14m,100001,step100000,4,4,14067712,6,0.9201705840663469,1.8690649113693438,0.005065571332341774,0.08386554101946292
EleutherAI/pythia-14m,100001,step100000,5,1,14067712,6,0.8177347175502744,2.0128975737205694,0.005296575887168435,0.08894991963072578
EleutherAI/pythia-14m,100001,step100000,5,2,14067712,6,0.8248329063438633,2.3957412945691443,0.005873032850464541,0.1024093992180294
EleutherAI/pythia-14m,100001,step100000,5,3,14067712,6,0.9414085238382888,2.257321996030298,0.005583163563136316,0.09656082712919321
EleutherAI/pythia-14m,100001,step100000,5,4,14067712,6,0.6538649080666233,5.26855344987455,0.010042141118997896,0.20093225329756376
EleutherAI/pythia-14m,100001,step100000,6,1,14067712,6,0.47768295695994034,6.571029312393683,0.011562931420586097,0.2421998663528545
EleutherAI/pythia-14m,100001,step100000,6,2,14067712,6,0.5898203099250146,4.954425773890912,0.009560200224161599,0.19021628342859734
EleutherAI/pythia-14m,100001,step100000,6,3,14067712,6,0.5401852876933324,4.370163222558689,0.008627522452839601,0.1691112929211185
EleutherAI/pythia-14m,100001,step100000,6,4,14067712,6,1.2670133778274097,2.2777048734476413,0.005859747644932885,0.09962267530438774
