mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-70m,50001,step50000,1,1,70426624,6,0.6825146594794149,3.228538319387458,0.007169315490264279,0.1319556082333172
EleutherAI/pythia-70m,50001,step50000,1,2,70426624,6,1.7358690685868379,11.280863685787487,0.019987646946607502,0.4175153269513591
EleutherAI/pythia-70m,50001,step50000,1,3,70426624,6,0.5293011505377282,2.90104991963871,0.0067329858026191165,0.12082251551765218
EleutherAI/pythia-70m,50001,step50000,1,4,70426624,6,0.15419580951223716,1.7509136533822924,0.0032406177944972097,0.06673359316574438
EleutherAI/pythia-70m,50001,step50000,1,5,70426624,6,1.4087904394332416,8.728568456506071,0.015875561923120035,0.3270128628647363
EleutherAI/pythia-70m,50001,step50000,1,6,70426624,6,1.2870127389948354,8.546199797916731,0.015498591103734543,0.3208512818222647
EleutherAI/pythia-70m,50001,step50000,1,7,70426624,6,0.7134237030586221,3.455349366338493,0.007942664593073323,0.14351755154651918
EleutherAI/pythia-70m,50001,step50000,1,8,70426624,6,1.6005970233182951,9.480483353177464,0.017396810129376068,0.35604405338252265
EleutherAI/pythia-70m,50001,step50000,2,1,70426624,6,1.0437768261427007,7.257466096662821,0.013591404199757873,0.27522607449744196
EleutherAI/pythia-70m,50001,step50000,2,2,70426624,6,1.1376971989618547,10.860436179444115,0.01864867428848878,0.39752519969736133
EleutherAI/pythia-70m,50001,step50000,2,3,70426624,6,1.2833250549134112,9.218691755129878,0.016725714072353112,0.3454241879485748
EleutherAI/pythia-70m,50001,step50000,2,4,70426624,6,1.1155568023241913,6.899213741300404,0.012906343642383288,0.26110121122262137
EleutherAI/pythia-70m,50001,step50000,2,5,70426624,6,0.5560152066334069,2.8004204588638513,0.0067749424024499474,0.11965209621007553
EleutherAI/pythia-70m,50001,step50000,2,6,70426624,6,1.1285873487863414,8.18830279183836,0.015199817985899408,0.31009489577543264
EleutherAI/pythia-70m,50001,step50000,2,7,70426624,6,0.8575195768314224,6.710071141778677,0.01288996942387264,0.25822204721716785
EleutherAI/pythia-70m,50001,step50000,2,8,70426624,6,0.810690510454105,6.163386964540014,0.011517704671156214,0.23372091096755973
EleutherAI/pythia-70m,50001,step50000,3,1,70426624,6,0.9523582252445243,4.237688224708128,0.008837708457716139,0.1683479870470973
EleutherAI/pythia-70m,50001,step50000,3,2,70426624,6,5.116442791620892,21.728566134467805,0.03728664684879666,0.7938301585637055
EleutherAI/pythia-70m,50001,step50000,3,3,70426624,6,0.6085375948663606,2.6577144185667154,0.005985824579214188,0.10868068833698377
EleutherAI/pythia-70m,50001,step50000,3,4,70426624,6,0.8264104211363013,5.494313482347465,0.01035231627911211,0.20833422885732245
EleutherAI/pythia-70m,50001,step50000,3,5,70426624,6,1.1225557796117938,8.157307960263733,0.014804327146570815,0.3053484530196533
EleutherAI/pythia-70m,50001,step50000,3,6,70426624,6,0.5339361304207054,3.282583398986839,0.007465767056003599,0.13623618638819757
EleutherAI/pythia-70m,50001,step50000,3,7,70426624,6,0.21615629797422153,1.5568900302218986,0.0040135395594830476,0.068034301598643
EleutherAI/pythia-70m,50001,step50000,3,8,70426624,6,1.4590344561547626,6.548140500730577,0.012029211057359764,0.2451645228284615
EleutherAI/pythia-70m,50001,step50000,4,1,70426624,6,0.6660188688612169,1.4954068463825618,0.003940220474493864,0.06546626507385711
EleutherAI/pythia-70m,50001,step50000,4,2,70426624,6,0.5900869524415905,1.1151407932967359,0.003404491792809143,0.05250256610670691
EleutherAI/pythia-70m,50001,step50000,4,3,70426624,6,0.9090267973387343,2.7280620442450227,0.006236933865582895,0.11215767631861
EleutherAI/pythia-70m,50001,step50000,4,4,70426624,6,0.7580700066448788,2.950296775154517,0.006521080052601271,0.11993803948656212
EleutherAI/pythia-70m,50001,step50000,4,5,70426624,6,1.4828687235023392,9.298694136306327,0.016787950810006908,0.34692951061346144
EleutherAI/pythia-70m,50001,step50000,4,6,70426624,6,0.5734599173211917,1.165872521733823,0.0034743946714991115,0.054221203917072476
