mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-70m,10001,step10000,2,6,70426624,6,1.2698450308955305,8.520179624987811,0.015788032747684887,0.3224003957332791,0.1144895158853527
EleutherAI/pythia-70m,10001,step10000,2,7,70426624,6,0.9638133849561408,6.8347425121738805,0.013187620685590954,0.2628354780129842,0.09652914167255965
EleutherAI/pythia-70m,10001,step10000,2,8,70426624,6,0.8040833000247057,5.917215200540616,0.010838468375245608,0.22273885746215194,0.11099966352262919
EleutherAI/pythia-70m,10001,step10000,3,1,70426624,6,0.951268970965067,4.736224206037191,0.009562500876401153,0.18538553143541014,0.15417685856142108
EleutherAI/pythia-70m,10001,step10000,3,2,70426624,6,4.662878681067831,21.89169838491349,0.03665408932518241,0.7926415593416484,0.08774585653286614
EleutherAI/pythia-70m,10001,step10000,3,3,70426624,6,0.6642887020061568,3.3524920042325066,0.0069283245048393245,0.1321924081793776,0.16498316102311592
EleutherAI/pythia-70m,10001,step10000,3,4,70426624,6,0.7978559155295394,4.974657949937717,0.009543500439840376,0.1903248486352396,0.13315030390693167
EleutherAI/pythia-70m,10001,step10000,3,5,70426624,6,1.1037124847002135,8.405434198392145,0.014984381597605413,0.3124138064257375,0.09686732334686109
EleutherAI/pythia-70m,10001,step10000,3,6,70426624,6,0.5086623058331535,3.2232465180799217,0.007340015569049142,0.13408657492281076,0.10031270519648493
EleutherAI/pythia-70m,10001,step10000,3,7,70426624,6,0.18093176235227615,1.5254641175449248,0.0037125088358948566,0.06502736106447804,0.11016933466573507
EleutherAI/pythia-70m,10001,step10000,3,8,70426624,6,1.3856718948746516,7.353713466624372,0.01299883337261389,0.27173642129511444,0.11406812401818438
EleutherAI/pythia-70m,10001,step10000,4,1,70426624,6,0.615154648898644,1.8627671041354101,0.005008936047620339,0.08249689398652257,0.3564167655221334
EleutherAI/pythia-70m,10001,step10000,4,2,70426624,6,0.508389291284712,1.5425073646077399,0.004504620859909088,0.07129371002898198,0.4052329706223877
EleutherAI/pythia-70m,10001,step10000,4,3,70426624,6,0.8267833296685914,2.5998206596169706,0.006287724849030924,0.10978974140173675,0.28222492611309785
EleutherAI/pythia-70m,10001,step10000,4,4,70426624,6,0.6265801647342839,2.7907114723536757,0.006484746168435388,0.11631185946253322,0.2484843117651996
EleutherAI/pythia-70m,10001,step10000,4,5,70426624,6,1.3568543197726513,9.949006047535477,0.017716816210326024,0.36985027535004655,0.09891498201546274
EleutherAI/pythia-70m,10001,step10000,4,6,70426624,6,0.5445653941438153,1.6542419290809383,0.00472028622622218,0.075503808356732,0.39611035481363804
EleutherAI/pythia-70m,10001,step10000,4,7,70426624,6,0.5534500586370902,1.5740664935931383,0.004623544416731683,0.0730025043078997,0.39871010236307847
EleutherAI/pythia-70m,10001,step10000,4,8,70426624,6,0.9907863301513978,4.093909011869524,0.008407236454226296,0.16085605604109818,0.2530386664040453
EleutherAI/pythia-70m,10001,step10000,5,1,70426624,6,1.0734457213827575,3.9507720959649757,0.008682690828238353,0.15997769344631613,0.2241743838263524
EleutherAI/pythia-70m,10001,step10000,5,2,70426624,6,0.5864319671410432,1.9726824704795252,0.005135736278417252,0.08592006136235349,0.37065956942938466
EleutherAI/pythia-70m,10001,step10000,5,3,70426624,6,0.6043498418907582,1.8831974236696978,0.005134745918191808,0.08417026125252601,0.35631197226700834
EleutherAI/pythia-70m,10001,step10000,5,4,70426624,6,0.6508916759118564,1.811795586453063,0.004948204924757825,0.08106494182301262,0.39042589845353953
EleutherAI/pythia-70m,10001,step10000,5,5,70426624,6,0.6849426875590908,1.805081695222944,0.005038957392952216,0.08153679022179526,0.3810473228930621
EleutherAI/pythia-70m,10001,step10000,5,6,70426624,6,0.7975586796087647,2.382608904976844,0.006100792869134383,0.10388384860668987,0.25375459026601216
EleutherAI/pythia-70m,10001,step10000,5,7,70426624,6,0.7097804409426215,2.2234218057156347,0.005698212877924524,0.09654827173183984,0.3283846336374948
EleutherAI/pythia-70m,10001,step10000,5,8,70426624,6,0.7213968270983095,2.21249548274304,0.005748719478199776,0.09652775308458471,0.33666931047990867
EleutherAI/pythia-70m,10001,step10000,6,1,70426624,6,0.7527205011971152,6.776617847522008,0.012644238338044522,0.25560572085616823,0.14160089129889689
EleutherAI/pythia-70m,10001,step10000,6,2,70426624,6,0.8512072115397873,4.0764450800193615,0.008480638215265204,0.16122387036367933,0.16768192808079466
EleutherAI/pythia-70m,10001,step10000,6,3,70426624,6,0.5388296333748952,5.630251672807353,0.01078271276184695,0.21487107918829884,0.11351190834074044
EleutherAI/pythia-70m,10001,step10000,6,4,70426624,6,0.6193551217769906,4.287361854838104,0.008731954330163534,0.1670045661474312,0.17595566877698124
EleutherAI/pythia-70m,10001,step10000,6,5,70426624,6,0.7980247632155053,4.081376146345292,0.008326914840315345,0.15989993015925086,0.2102992739919964
EleutherAI/pythia-70m,10001,step10000,6,6,70426624,6,0.7530145897967171,4.231930812282597,0.00873662621003197,0.16638700877716228,0.2076948559633246
EleutherAI/pythia-70m,10001,step10000,6,7,70426624,6,0.6403292568499019,2.4247566791281083,0.00587463170386691,0.10266177398194597,0.24369583471311818
EleutherAI/pythia-70m,10001,step10000,6,8,70426624,6,0.9288240885544315,9.121183677568531,0.016496887281433805,0.33987017049714247,0.09801236168389112
