mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back,mean_first
EleutherAI/pythia-70m,1001,step1000,1,1,70426624,6,0.5026601371573174,2.640412468576378,0.006321757128469082,0.11235067760711671,0.15416656719246602
EleutherAI/pythia-70m,1001,step1000,1,2,70426624,6,0.5680989096952072,2.7184290990017734,0.006553257731003019,0.1159282399302309,0.1558711846938004
EleutherAI/pythia-70m,1001,step1000,1,3,70426624,6,0.4090485656336576,2.49699284975461,0.006048111050758602,0.10648455458494632,0.14048822444525205
EleutherAI/pythia-70m,1001,step1000,1,4,70426624,6,0.45192770295601264,2.553488687892234,0.006281768772536094,0.10967735253699545,0.14776253699137637
EleutherAI/pythia-70m,1001,step1000,1,5,70426624,6,0.4293922303407601,2.4345833613280305,0.005909509093291337,0.10404635541834627,0.14990244136826766
EleutherAI/pythia-70m,1001,step1000,1,6,70426624,6,0.5101171145006084,2.5348611471330016,0.006142569310890755,0.108276138932363,0.15200678902390122
EleutherAI/pythia-70m,1001,step1000,1,7,70426624,6,0.5722198183720385,2.6937973435233458,0.006526394013819078,0.11508404095475376,0.1577676276679153
EleutherAI/pythia-70m,1001,step1000,1,8,70426624,6,0.44386046734353507,2.4889880324214313,0.005851950548375946,0.1051537045095865,0.14617010735691305
EleutherAI/pythia-70m,1001,step1000,2,1,70426624,6,0.8061374530755855,5.2546178581172915,0.010138613770545549,0.20205900927742676,0.1186424195263031
EleutherAI/pythia-70m,1001,step1000,2,2,70426624,6,1.3194507745522983,7.9292872557498795,0.014467328555347162,0.2972426610934483,0.11205037183466701
EleutherAI/pythia-70m,1001,step1000,2,3,70426624,6,1.4981225299418852,8.243502662271364,0.015150491965092987,0.30935216847214253,0.11093007958586416
EleutherAI/pythia-70m,1001,step1000,2,4,70426624,6,0.7150021793951317,3.285459630880724,0.00746724057035981,0.13558926341590935,0.1542514242321342
EleutherAI/pythia-70m,1001,step1000,2,5,70426624,6,0.599288541020676,2.980078833482275,0.007035654716186615,0.1254813467060123,0.1560551108730895
EleutherAI/pythia-70m,1001,step1000,2,6,70426624,6,0.9798733130616636,5.588395160123643,0.01120134307362863,0.21861174867094096,0.11932199655587336
EleutherAI/pythia-70m,1001,step1000,2,7,70426624,6,0.9248040708508487,5.053720561051966,0.010476360946830784,0.20081406388733833,0.13077321135111752
EleutherAI/pythia-70m,1001,step1000,2,8,70426624,6,0.7558356330828369,4.560681783162856,0.00934129290350005,0.17975931166036346,0.11396366677753197
