mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-410m,17,step16,1,1,405334016,24,0.7726488286557189,2.9283877700015477,0.007194682007756478,0.12575645832618967
EleutherAI/pythia-410m,17,step16,1,2,405334016,24,0.7779893818521578,2.920847693837429,0.007222167571196744,0.1257311943079437
EleutherAI/pythia-410m,17,step16,1,3,405334016,24,0.8091038540317191,2.978179326746903,0.007262789609358832,0.1277134846951868
EleutherAI/pythia-410m,17,step16,1,4,405334016,24,0.7936212139441708,2.9407778421422104,0.007194097994440968,0.12618759797477683
EleutherAI/pythia-410m,17,step16,1,5,405334016,24,0.7810849404518512,2.9112507909834,0.007122151971338053,0.124919097434293
EleutherAI/pythia-410m,17,step16,1,6,405334016,24,0.7954259317229102,2.961234321314282,0.007218820622560362,0.12700792455726911
EleutherAI/pythia-410m,17,step16,1,7,405334016,24,0.7564106800872057,2.8749384745840927,0.007198926423234445,0.12444701992736024
EleutherAI/pythia-410m,17,step16,1,8,405334016,24,0.7596251144009466,2.8981898175245364,0.0071231265053971204,0.12455783378299289
EleutherAI/pythia-410m,17,step16,1,9,405334016,24,0.7651224118880572,2.918840227510261,0.007253820271051159,0.12612847538592217
EleutherAI/pythia-410m,17,step16,1,10,405334016,24,0.7237721172267803,2.8482438393116283,0.006924537125469145,0.12198892241349445
EleutherAI/pythia-410m,17,step16,1,11,405334016,24,0.7960262210768911,2.9494678929461213,0.007325546339355071,0.12744071304395388
EleutherAI/pythia-410m,17,step16,1,12,405334016,24,0.8185992431127299,2.960748575163981,0.007349754012340342,0.12745172709405597
EleutherAI/pythia-410m,17,step16,1,13,405334016,24,0.77150523783152,2.919979692993914,0.007234223163746765,0.12582243657908637
EleutherAI/pythia-410m,17,step16,1,14,405334016,24,0.7932330842980762,2.93339647840704,0.007226311806716164,0.12619561869259527
EleutherAI/pythia-410m,17,step16,1,15,405334016,24,0.806896258235426,2.9544159499845226,0.0072487486658402165,0.12693413291629904
EleutherAI/pythia-410m,17,step16,1,16,405334016,24,0.7903411514048425,2.9452885226539456,0.007171824519099689,0.1259870465967927
EleutherAI/pythia-410m,17,step16,2,1,405334016,24,0.7988880316945534,2.9474135234626058,0.007213923733874836,0.12653740461882165
EleutherAI/pythia-410m,17,step16,2,2,405334016,24,0.7733791224816119,2.9444730060103765,0.007270998178721546,0.12681643291748496
EleutherAI/pythia-410m,17,step16,2,3,405334016,24,0.7617747905738654,2.9219239018516734,0.007161135014510398,0.12539580842485654
EleutherAI/pythia-410m,17,step16,2,4,405334016,24,0.7686099441452566,2.942090159086698,0.007238798536187191,0.12647692138726285
EleutherAI/pythia-410m,17,step16,2,5,405334016,24,0.7441595385719286,2.8987400410405155,0.00708348368640412,0.12443494196567266
EleutherAI/pythia-410m,17,step16,2,6,405334016,24,0.788268602516189,2.931142380145339,0.007261190367604288,0.1261921738394656
EleutherAI/pythia-410m,17,step16,2,7,405334016,24,0.7930930899799324,2.9640848791511867,0.007325791808674592,0.12762073312212036
EleutherAI/pythia-410m,17,step16,2,8,405334016,24,0.7934383008060467,2.9357079258136314,0.007304436672301952,0.12674885313655876
EleutherAI/pythia-410m,17,step16,2,9,405334016,24,0.7542944253858308,2.8953629608975953,0.007133762124997503,0.12459007873236234
EleutherAI/pythia-410m,17,step16,2,10,405334016,24,0.7980051071661707,2.9685629301572645,0.007274332384640436,0.12747393744262128
EleutherAI/pythia-410m,17,step16,2,11,405334016,24,0.7670712481025868,2.877022204979971,0.007125836541516779,0.12402731656759705
EleutherAI/pythia-410m,17,step16,2,12,405334016,24,0.7934099070641958,2.9647311302680044,0.007291429214288085,0.12730535053208958
EleutherAI/pythia-410m,17,step16,2,13,405334016,24,0.7466262550983283,2.8754834005470067,0.007054027267315104,0.12349738646018966
EleutherAI/pythia-410m,17,step16,2,14,405334016,24,0.7583368609303349,2.859881828702101,0.006994763908579842,0.12270683771720874
EleutherAI/pythia-410m,17,step16,2,15,405334016,24,0.7540280157834651,2.8872475343380217,0.007134684756947777,0.12430383663837075
EleutherAI/pythia-410m,17,step16,2,16,405334016,24,0.7757199163896573,2.925453017573565,0.007197060479643889,0.1257848105094096
EleutherAI/pythia-410m,17,step16,3,1,405334016,24,0.7272619409486453,2.828834184736832,0.0069787935009848635,0.12182431475066383
EleutherAI/pythia-410m,17,step16,3,2,405334016,24,0.7586159659187522,2.8995065629652057,0.0071084013220116754,0.124631963726189
EleutherAI/pythia-410m,17,step16,3,3,405334016,24,0.7880816536276365,2.9036112238876033,0.007189951443158614,0.12511114908701124
EleutherAI/pythia-410m,17,step16,3,4,405334016,24,0.7736580089721737,2.891145689796895,0.007058377546554064,0.12398712287234648
EleutherAI/pythia-410m,17,step16,3,5,405334016,24,0.8019104682194287,2.953140557032246,0.007240052733515451,0.1269015965888181
EleutherAI/pythia-410m,17,step16,3,6,405334016,24,0.7700478580217606,2.9206852854503285,0.007227587799026068,0.12588002357083752
EleutherAI/pythia-410m,17,step16,3,7,405334016,24,0.798382659353358,2.9677237783731973,0.0073142754749522185,0.12777755171754154
EleutherAI/pythia-410m,17,step16,3,8,405334016,24,0.7894793515328384,3.06386656252719,0.007540280375931331,0.1316963600626847
EleutherAI/pythia-410m,17,step16,3,9,405334016,24,0.7859186109125802,2.995278237954648,0.007297008269706527,0.1282265544407539
EleutherAI/pythia-410m,17,step16,3,10,405334016,24,0.7869278646582268,2.9033042476856603,0.0071405268573994105,0.1249224586473839
EleutherAI/pythia-410m,17,step16,3,11,405334016,24,0.7943698786756519,2.9138613196787704,0.0072515760843354,0.1259670868717335
EleutherAI/pythia-410m,17,step16,3,12,405334016,24,0.7922561013116997,2.897198977478143,0.00723809624914229,0.1252325212208179
EleutherAI/pythia-410m,17,step16,3,13,405334016,24,0.780916365602837,2.9312023708822164,0.007258900221680337,0.12636770135737033
EleutherAI/pythia-410m,17,step16,3,14,405334016,24,0.7423291322032238,2.963559335114542,0.007228186065557732,0.1269076942737485
EleutherAI/pythia-410m,17,step16,3,15,405334016,24,0.7510326893718723,2.9250692575900867,0.00712763097901395,0.12519301446686096
EleutherAI/pythia-410m,17,step16,3,16,405334016,24,0.7884407442959054,2.869477690845078,0.007117300027272452,0.12389007504951126
EleutherAI/pythia-410m,17,step16,4,1,405334016,24,0.763470465052178,2.9243637222971746,0.007227280730102096,0.1260043313173023
EleutherAI/pythia-410m,17,step16,4,2,405334016,24,0.7316820202481011,2.86830818932871,0.007069800474003883,0.1232461469589142
EleutherAI/pythia-410m,17,step16,4,3,405334016,24,0.7674066090717228,2.9539978546656145,0.007272906584995003,0.12692736329191973
EleutherAI/pythia-410m,17,step16,4,4,405334016,24,0.7732214323348254,2.96437231707058,0.0072930448524709795,0.12735683032431755
EleutherAI/pythia-410m,17,step16,4,5,405334016,24,0.8030996692858517,3.020365060293147,0.007413788099964615,0.12969630994126422
EleutherAI/pythia-410m,17,step16,4,6,405334016,24,0.7185274355867077,2.8510713253552495,0.007043122447221477,0.12280650200271924
EleutherAI/pythia-410m,17,step16,4,7,405334016,24,0.7225279838433735,2.8416024330951832,0.007022359544609935,0.12227836705453399
EleutherAI/pythia-410m,17,step16,4,8,405334016,24,0.7728127168743639,2.8727386601127254,0.007070793239627809,0.12352733229015678
EleutherAI/pythia-410m,17,step16,4,9,405334016,24,0.8129033407253141,2.942954563661066,0.00726461053740958,0.12680076596861303
EleutherAI/pythia-410m,17,step16,4,10,405334016,24,0.762870959367106,2.947416115536919,0.00721203529138902,0.12642804777680391
EleutherAI/pythia-410m,17,step16,4,11,405334016,24,0.7595632907109721,2.948914022527731,0.007171932944075147,0.1263238172362874
EleutherAI/pythia-410m,17,step16,4,12,405334016,24,0.7387995442117518,2.852785549145566,0.006996910154392582,0.12244154679010039
EleutherAI/pythia-410m,17,step16,4,13,405334016,24,0.7853817861300598,2.9755161940084767,0.007260284636124116,0.12756788815083622
EleutherAI/pythia-410m,17,step16,4,14,405334016,24,0.7816769695705219,2.913353373878357,0.007215268424456652,0.1255638700023338
EleutherAI/pythia-410m,17,step16,4,15,405334016,24,0.7772797901607883,2.9240748049429564,0.0072496913918945844,0.1260874391318083
EleutherAI/pythia-410m,17,step16,4,16,405334016,24,0.8145216606346114,2.9934685291141965,0.007361207290461646,0.128698515126834
EleutherAI/pythia-410m,17,step16,5,1,405334016,24,0.7423492426306412,2.8633839373847336,0.007128590242477454,0.123629108714583
EleutherAI/pythia-410m,17,step16,5,2,405334016,24,0.786764344024706,3.0294442413424965,0.007380889645981917,0.1296566073802319
EleutherAI/pythia-410m,17,step16,5,3,405334016,24,0.7728296225423523,2.992901139639575,0.007291557593036482,0.1282115779626924
EleutherAI/pythia-410m,17,step16,5,4,405334016,24,0.7877086248206778,2.9586375261327866,0.00725759951366993,0.12701930420601865
EleutherAI/pythia-410m,17,step16,5,5,405334016,24,0.7748623262987737,2.855844240072252,0.007025808197285698,0.12283299659734011
EleutherAI/pythia-410m,17,step16,5,6,405334016,24,0.7744409240358157,2.7938080344102194,0.006958968240295489,0.12069113140327253
EleutherAI/pythia-410m,17,step16,5,7,405334016,24,0.7345247454290134,2.8873409561048953,0.007116470269744044,0.1242537503172685
