mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_1back,mean_first
EleutherAI/pythia-12b,100001,step100000,1,1,11846072320,36,0.159029014531646,0.13607147889206175
EleutherAI/pythia-12b,100001,step100000,1,2,11846072320,36,0.21493566908814882,0.1378972376542943
EleutherAI/pythia-12b,100001,step100000,1,3,11846072320,36,0.13671822076825582,0.1379161842206532
EleutherAI/pythia-12b,100001,step100000,1,4,11846072320,36,0.13426031739459376,0.12026700508632544
EleutherAI/pythia-12b,100001,step100000,1,5,11846072320,36,0.12240588390366268,0.17220126538238184
EleutherAI/pythia-12b,100001,step100000,1,6,11846072320,36,0.28429776186252137,0.14632203949296524
EleutherAI/pythia-12b,100001,step100000,1,7,11846072320,36,0.147051181017726,0.13125938870706352
EleutherAI/pythia-12b,100001,step100000,1,8,11846072320,36,0.2638930537186943,0.1564025509509596
EleutherAI/pythia-12b,100001,step100000,1,9,11846072320,36,0.12452066119189731,0.14131911498335026
EleutherAI/pythia-12b,100001,step100000,1,10,11846072320,36,0.11169751996437347,0.13038282032899398
EleutherAI/pythia-12b,100001,step100000,1,11,11846072320,36,0.13877922557741848,0.12874335110153964
EleutherAI/pythia-12b,100001,step100000,1,12,11846072320,36,0.13978654625000533,0.1191578181013017
EleutherAI/pythia-12b,100001,step100000,1,13,11846072320,36,0.15724487493077552,0.12105741262905766
EleutherAI/pythia-12b,100001,step100000,1,14,11846072320,36,0.14343493976056929,0.15655651912037222
EleutherAI/pythia-12b,100001,step100000,1,15,11846072320,36,0.10006457039185826,0.1435669106585127
EleutherAI/pythia-12b,100001,step100000,1,16,11846072320,36,0.1476822514031026,0.1451902739429572
EleutherAI/pythia-12b,100001,step100000,1,17,11846072320,36,0.1375948865268681,0.14492854761804363
EleutherAI/pythia-12b,100001,step100000,1,18,11846072320,36,0.16801768182231494,0.14301467246960498
EleutherAI/pythia-12b,100001,step100000,1,19,11846072320,36,0.12653756076777659,0.12998825574556624
EleutherAI/pythia-12b,100001,step100000,1,20,11846072320,36,0.11140359750761458,0.12020972098696514
EleutherAI/pythia-12b,100001,step100000,1,21,11846072320,36,0.1346241808510399,0.1671668548506122
EleutherAI/pythia-12b,100001,step100000,1,22,11846072320,36,0.1476116785863498,0.13978391182371172
EleutherAI/pythia-12b,100001,step100000,1,23,11846072320,36,0.13769389495432552,0.1470534230887263
