mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_1back,mean_first
EleutherAI/pythia-70m,513,step512,1,1,70426624,6,0.12497405363834115,0.1622928972985293
EleutherAI/pythia-70m,513,step512,1,2,70426624,6,0.12424096520486712,0.1646280231027005
EleutherAI/pythia-70m,513,step512,1,3,70426624,6,0.11783581119668372,0.1558206781420532
EleutherAI/pythia-70m,513,step512,1,4,70426624,6,0.12086285539418902,0.1594656834675295
EleutherAI/pythia-70m,513,step512,1,5,70426624,6,0.11879195488273377,0.16209448369460416
EleutherAI/pythia-70m,513,step512,1,6,70426624,6,0.12379074424460482,0.1656219911658101
EleutherAI/pythia-70m,513,step512,1,7,70426624,6,0.12511453744549825,0.16721575177489992
EleutherAI/pythia-70m,513,step512,1,8,70426624,6,0.12276256130868425,0.16299409570882803
EleutherAI/pythia-70m,513,step512,2,1,70426624,6,0.1645990710694331,0.14810933156201875
EleutherAI/pythia-70m,513,step512,2,2,70426624,6,0.21417629058744095,0.1015513208904513
EleutherAI/pythia-70m,513,step512,2,3,70426624,6,0.21298879730674594,0.11036891034348408
EleutherAI/pythia-70m,513,step512,2,4,70426624,6,0.13656179322763243,0.1323664591091128
EleutherAI/pythia-70m,513,step512,2,5,70426624,6,0.13650819324740057,0.13237343590661835
EleutherAI/pythia-70m,513,step512,2,6,70426624,6,0.16459403519292132,0.13165233877149068
EleutherAI/pythia-70m,513,step512,2,7,70426624,6,0.1771546973659469,0.13347327034898077
EleutherAI/pythia-70m,513,step512,2,8,70426624,6,0.17732888065256153,0.11892054151805175
EleutherAI/pythia-70m,513,step512,3,1,70426624,6,0.24790089635609144,0.11397754710011024
EleutherAI/pythia-70m,513,step512,3,2,70426624,6,0.45685858738136004,0.08288770202021516
EleutherAI/pythia-70m,513,step512,3,3,70426624,6,0.23067440258132083,0.1234083043847669
EleutherAI/pythia-70m,513,step512,3,4,70426624,6,0.180185299266029,0.15765301412944718
EleutherAI/pythia-70m,513,step512,3,5,70426624,6,0.3646311525244254,0.09220083024319224
EleutherAI/pythia-70m,513,step512,3,6,70426624,6,0.12263109600423151,0.144313145593905
EleutherAI/pythia-70m,513,step512,3,7,70426624,6,0.12588208645313706,0.12779979014282555
EleutherAI/pythia-70m,513,step512,3,8,70426624,6,0.24307099841646956,0.12877132083001255
EleutherAI/pythia-70m,513,step512,4,1,70426624,6,0.12252915162291071,0.14081567999076194
EleutherAI/pythia-70m,513,step512,4,2,70426624,6,0.13591197493846885,0.1180653356927427
EleutherAI/pythia-70m,513,step512,4,3,70426624,6,0.13389525899255236,0.150099100077989
EleutherAI/pythia-70m,513,step512,4,4,70426624,6,0.1237363678881445,0.15725525601154508
EleutherAI/pythia-70m,513,step512,4,5,70426624,6,0.2712612189576253,0.10190424424884194
EleutherAI/pythia-70m,513,step512,4,6,70426624,6,0.12172661598089396,0.17223378386930208
EleutherAI/pythia-70m,513,step512,4,7,70426624,6,0.13209507216114894,0.140342909160319
EleutherAI/pythia-70m,513,step512,4,8,70426624,6,0.12712622276722665,0.13117601190534256
EleutherAI/pythia-70m,513,step512,5,1,70426624,6,0.12817958987376707,0.1339937313949247
EleutherAI/pythia-70m,513,step512,5,2,70426624,6,0.12960052464504138,0.14030620256612247
EleutherAI/pythia-70m,513,step512,5,3,70426624,6,0.1288646596956539,0.13860266251551046
EleutherAI/pythia-70m,513,step512,5,4,70426624,6,0.12039401144482885,0.15693898449788934
EleutherAI/pythia-70m,513,step512,5,5,70426624,6,0.12238123736626746,0.16992569544741337
EleutherAI/pythia-70m,513,step512,5,6,70426624,6,0.12575725700381815,0.21533526888805193
EleutherAI/pythia-70m,513,step512,5,7,70426624,6,0.11591770102244772,0.11787238731342657
EleutherAI/pythia-70m,513,step512,5,8,70426624,6,0.12194800817102816,0.12240815298022088
EleutherAI/pythia-70m,513,step512,6,1,70426624,6,0.33629346043766434,0.09619236198832856
EleutherAI/pythia-70m,513,step512,6,2,70426624,6,0.15049662668112515,0.10209065847177133
EleutherAI/pythia-70m,513,step512,6,3,70426624,6,0.2428434222220658,0.10819083171988926
EleutherAI/pythia-70m,513,step512,6,4,70426624,6,0.23615886462298596,0.12451254581199121
EleutherAI/pythia-70m,513,step512,6,5,70426624,6,0.19022453616599774,0.12809209939506314
EleutherAI/pythia-70m,513,step512,6,6,70426624,6,0.2493451057119412,0.10781855606292189
EleutherAI/pythia-70m,513,step512,6,7,70426624,6,0.1264416047234882,0.15607900064796562
EleutherAI/pythia-70m,513,step512,6,8,70426624,6,0.31713021027522753,0.09666572971543567
